stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
system urban	urban systems	urban systems	2	4,72091812914	18,1787170846	110,133872654	3,0	15,0	 
extension real-time simulation	extensions for real-time simulation	extensions for real-time simulation	4	3,9714236158	15,9792324427	93,204379562	2,0	24,0	 
decision support	decision support	decision support	2	3,14727875276	13,3952564428	139,697464186	2,0	8,0	 
demand logistic urban	urban logistics demand	urban logistics demand	3	7,94284723159	31,9584648855	186,59593674	2,0	15,0	 
system transportation urban	urban transportation systems	urban transportation systems	3	3,9714236158	18,7320135248	283,847405924	1,0	3,0	 
traffic urban	urban traffic	urban traffic	2	6,29455750551	24,2382894461	318,196140257	3,0	7,0	 
analysis modeling urban	urban modeling and analysis	urban modeling and analysis|&|urban analysis and modeling	4	3,9714236158	15,9792324427	74,4834895498	2,0	12,0	 
change land use	land use change	land use change	3	3,9714236158	15,9792324427	92,1588315099	4,0	31,0	 
network road urban	urban road network	urban road network	3	3,9714236158	18,7320135248	174,934613075	1,0	4,0	 
development urban	urban development	urban development	2	4,72091812914	18,1787170846	173,632899971	3,0	16,0	 
method modeling	modeling methods	modeling methods	2	6,29455750551	22,4274580977	394,510017266	4,0	5,0	 
status traffic	traffic status	traffic status	2	9,44183625827	46,73035151	359,368004866	1,0	3,0	 
alternative language programming support	support for alternative programming languages	support for alternative programming languages	5	3,9714236158	15,9792324427	93,204379562	2,0	24,0	 
replaced-dns undirected vertices	vertices of an undirected replaced-dns	vertices of an undirected replaced-dns	5	3,9714236158	15,9792324427	536,065693431	2,0	6,0	 
combinatorial concept important optimization	important concept in combinatorial optimization	important concept in combinatorial optimization	5	3,9714236158	15,9792324427	536,065693431	2,0	6,0	 
framework library simulation	simulation library and framework	simulation library and framework	4	3,9714236158	15,9792324427	93,204379562	2,0	24,0	 
design network problem	network design problem	network design problem	3	7,94284723159	31,9584648855	494,217785888	2,0	5,0	 
3D modeling urban	3D urban modeling	3D urban modeling	3	3,9714236158	15,9792324427	279,994000962	2,0	7,0	 
modeling urban year	years of urban modeling	years of urban modeling	4	5,95713542369	23,9688486641	236,764511644	2,0	4,0	 
modeling simulation	modeling and simulation	modeling and simulation	3	4,72091812914	20,0928846642	66,5145985401	2,0	1,0	 
concept object-oriented	object-oriented concepts	object-oriented concepts	2	3,14727875276	15,5767838367	97,8281865391	1,0	3,0	 
actual forecasting result	actual forecasting results	actual forecasting results	3	3,9714236158	15,9792324427	186,59593674	2,0	15,0	 
model simulation	simulation models	simulation models|&|simulation model	2	17,3100331402	51,9885419338	222,27648201	7,0	24,0	 
metric spatial	spatial metrics	spatial metrics	2	4,72091812914	23,365175755	57,5538374998	1,0	11,0	 
network urban	urban network	urban network|&|network and urban	2	4,72091812914	20,0928846642	222,049443865	2,0	4,0	 
model system	system model	system model|&|model system	2	4,72091812914	18,1787170846	105,213687395	3,0	18,0	 
change land urban use	urban land use change	urban land use change|&|land use change and urban	4	5,95713542369	21,5534381055	96,4647156238	3,0	24,0	 
environment graphical runtime	graphical runtime environment	graphical runtime environment	3	3,9714236158	15,9792324427	93,204379562	2,0	24,0	 
sustainability technology	sustainability technology	sustainability technology	2	4,72091812914	23,365175755	71,3586539855	1,0	7,0	 
region urban	urban region	urban region	2	4,72091812914	20,0928846642	102,410621072	2,0	13,0	 
atmosphere environmental simulation	atmosphere environmental simulation	atmosphere environmental simulation	3	3,9714236158	18,7320135248	220,427246974	1,0	3,0	 
function other several	several other functions	several other functions	3	3,9714236158	15,9792324427	93,204379562	2,0	24,0	 
environment modeling	modeling environment	modeling environment|&|environment modeling	2	4,72091812914	20,0928846642	73,5116177068	2,0	8,0	 
demand forecasting logistic method urban	forecasting method of urban logistics demand	forecasting method of urban logistics demand	6	3,9714236158	15,9792324427	186,59593674	2,0	15,0	 
planning urban	urban planning	urban planning	2	7,86819688189	28,0343226221	162,540040631	4,0	12,0	 
analysis method	analysis method	analysis method	2	4,72091812914	20,0928846642	277,661374696	2,0	8,0	 
nonpoint pollution source	nonpoint source pollution	nonpoint source pollution	3	3,9714236158	18,7320135248	108,997739761	1,0	5,0	 
hybrid modeling system	hybrid system modeling	hybrid system modeling	3	3,9714236158	18,7320135248	283,847405924	1,0	3,0	 
growth model	growth model	growth model|&|growth models	2	6,29455750551	22,4274580977	167,191295675	4,0	12,0	 
chain network supply	supply chain network	supply chain network	3	5,95713542369	28,0980202872	377,625547445	1,0	3,0	 
certain connectivity requirement	certain connectivity requirements	certain connectivity requirements	3	3,9714236158	15,9792324427	536,065693431	2,0	6,0	 
model other urban	other urban models	other urban models	3	3,9714236158	15,9792324427	214,541414488	2,0	6,0	 
green network space	green space network	green space network	3	3,9714236158	15,9792324427	202,856197146	2,0	11,0	 
model urban	urban models	urban models	2	6,29455750551	22,4274580977	96,7224905031	4,0	15,0	 
automata cellular	cellular automata	cellular automata	2	6,29455750551	24,2382894461	57,4831324841	3,0	16,0	 
analysis policy	policy analysis	policy analysis	2	6,29455750551	26,7905128855	515,657368787	2,0	4,0	 
growth urban	urban growth	urban growth	2	14,1627543874	47,3014534095	118,071115558	5,0	23,0	 
communication network simulation support	support for simulation of communication networks	support for simulation of communication networks	6	3,9714236158	15,9792324427	93,204379562	2,0	24,0	 
modeling system	modeling system	modeling system|&|system modeling|&|modeling systems|&|systems modeling	2	9,44183625827	31,534302273	212,281299213	6,0	19,0	 
land use	land use	land use|&|land uses	2	34,6200662803	91,6289736679	97,8797337151	12,0	67,0	 
connectivity pair vertices	connectivity between each pair of vertices	connectivity between each pair of vertices	6	3,9714236158	15,9792324427	536,065693431	2,0	6,0	 
development sustainable	sustainable development	sustainable development	2	6,29455750551	31,1535676734	89,4467548289	1,0	8,0	 
environment simulate	simulated environment	simulated environment	2	3,14727875276	13,3952564428	820,001216545	2,0	1,0	 
network transportation	transportation network	transportation network	2	17,3100331402	57,8128875005	300,153565635	5,0	12,0	 
network road	road network	road network	2	6,29455750551	26,7905128855	209,300771532	2,0	9,0	 
analysis least-cost path	least-cost path analysis	least-cost path analysis	3	3,9714236158	15,9792324427	202,856197146	2,0	11,0	 
information system	information system	information system|&|information systems	2	11,0154756347	34,7816606519	117,92741617	11,0	49,0	 
3D model	3D models	3D models|&|3D model	2	9,44183625827	31,534302273	269,721737682	5,0	11,0	 
area urban	urban area	urban area|&|urban areas	2	15,7363937638	43,307528047	136,948437419	9,0	37,0	 
graph gravity model theory	graph theory and the gravity model	graph theory and the gravity model|&|graph theory and gravity model	6	5,95713542369	23,9688486641	202,856197146	2,0	11,0	 
chain design network	chain network design	chain network design	3	3,9714236158	18,7320135248	377,625547445	1,0	3,0	 
modeling urban	urban modeling	urban modeling	2	14,1627543874	40,6449074473	164,160446639	10,0	42,0	 
distribution spatial	spatial distribution	spatial distribution	2	4,72091812914	23,365175755	106,14524571	1,0	7,0	 
cover land	land cover	land cover	2	6,29455750551	26,7905128855	126,940589904	2,0	12,0	 
calibration model	model calibration	model calibration	2	6,29455750551	24,2382894461	149,80301159	3,0	13,0	 
modeling network	network modeling	network modeling	2	7,86819688189	30,2978618076	213,767020571	3,0	7,0	 
planning policy	planning policy	planning policy|&|planning and policy	2	4,72091812914	23,365175755	143,600282979	1,0	4,0	 
geographic information system	geographic information system	geographic information system|&|geographic information systems|&|Geographic information systems	3	17,8714062711	49,5179100209	123,757049221	7,0	40,0	 
automata cellular model	cellular automata model	cellular automata model	3	3,9714236158	15,9792324427	185,127169699	2,0	8,0	 
dynamics traffic	traffic dynamics	traffic dynamics	2	4,72091812914	20,0928846642	165,475305076	2,0	3,0	 
