stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
Direct channel flow numerical simulation turbulent	Direct numerical simulation of turbulent channel flow	Direct numerical simulation of turbulent channel flow|&|Direct numerical simulation of the turbulent channel flow|&|Direct numerical simulation of a turbulent channel flow	7	11,9142708474	49,2251483441	197,1876766	6,0	45,0	 
flux heat turbulent	turbulent heat fluxes	turbulent heat fluxes|&|turbulent heat flux	3	21,8428298869	83,9623147275	198,302903443	8,0	117,0	 
element finite method	finite element method	finite element method	3	13,8999826553	63,0652977048	217,862172559	4,0	35,0	 
direct numerical result simulation	results of direct numerical simulation	results of direct numerical simulation|&|direct numerical simulation results	5	7,94284723159	36,0373129742	197,809315897	4,0	35,0	 
characteristic flow	flow characteristics	flow characteristics|&|characteristics of the flow	2	6,29455750551	30,0229235189	470,056614672	4,0	24,0	 
diameter pipe	pipe diameter	pipe diameter	2	9,44183625827	41,2060501192	201,552385871	6,0	47,0	 
flat plate	flat plate	flat plate	2	28,3255087748	103,984403812	226,660834857	12,0	125,0	 
dissipation rate	dissipation rate	dissipation rate|&|dissipation rates	2	11,0154756347	50,0820838056	195,936143769	7,0	71,0	 
flow two-phase	two-phase flows	two-phase flows|&|two-phase flow	2	9,44183625827	42,9275004048	200,848717619	5,0	42,0	 
flow fluid	fluid flow	fluid flow	2	9,44183625827	41,2060501192	245,375142628	6,0	46,0	 
flow uniform	uniform flow	uniform flow	2	17,3100331402	72,8760718421	310,630414793	7,0	52,0	 
shear stress	shear stress	shear stress|&|shear stresses	2	86,5501657008	222,645047135	248,769345178	65,0	624,0	 
function wall	wall function	wall function	2	7,86819688189	39,7921935841	201,212830122	3,0	32,0	 
flow reversal	flow reversal	flow reversal	2	6,29455750551	34,3859783067	230,625581616	2,0	11,0	 
flow study	flow studies	flow studies	2	9,44183625827	47,7506323009	281,015529674	3,0	6,0	 
flow shear	shear flow	shear flow|&|shear flows|&|flow in the shear	2	72,3874113134	215,562790794	273,394506385	28,0	171,0	 
flow model	flow models	flow models|&|flow model	2	6,29455750551	34,3859783067	296,427915691	2,0	11,0	 
force lift	lift force	lift force|&|lift forces	2	22,0309512693	92,7513641627	251,675114979	9,0	67,0	 
temperature variance	temperature variance	temperature variance	2	6,29455750551	31,8337548673	264,45620058	4,0	49,0	 
channel flow heat transfer turbulent	turbulent heat transfer in a channel flow	turbulent heat transfer in a channel flow|&|turbulent heat transfer in channel flow|&|turbulent channel flow with heat transfer|&|heat transfer of turbulent channel flow|&|heat transfer in a turbulent channel flow	7	9,92855903949	42,8311472942	297,591959827	8,0	111,0	 
development flow	flow development	flow development|&|development of the flow	2	86,5501657008	222,645047135	384,275905042	39,0	176,0	 
onset subcooled	onset of subcooled	onset of subcooled	3	6,29455750551	34,3859783067	765,047751836	2,0	8,0	 
flow pipe turbulent	turbulent pipe flow	turbulent pipe flow	3	17,8714062711	73,8377225162	202,483492009	8,0	89,0	 
present result	present results	present results	2	9,44183625827	41,2060501192	229,68656952	6,0	54,0	 
channel friction half velocity width	friction velocity and the channel half width	friction velocity and the channel half width	7	11,9142708474	49,2251483441	407,416342986	6,0	66,0	 
shear stress wall	wall shear stress	wall shear stress|&|wall shear stresses	3	129,071267513	321,308025059	312,26872554	34,0	353,0	 
aorta root	root of the aorta	root of the aorta	4	7,86819688189	42,9824728834	212,677966844	2,0	17,0	 
shear wall	wall shear	wall shear	2	11,0154756347	48,0737251391	313,62278125	38,0	379,0	 
heat transfer turbulent	turbulent heat transfer	turbulent heat transfer	3	25,8142535027	91,0075447885	259,876271467	16,0	208,0	 
entrance flow	entrance flow	entrance flow|&|flows near the entrance|&|entrance flows|&|flow entrance|&|flow near the entrance	2	15,7363937638	66,2509744019	301,936070032	7,0	51,0	 
policy urban	urban policy	urban policy	2	7,86819688189	39,7921935841	6956,40129266	3,0	5,0	 
adverse gradient pressure	adverse pressure gradient	adverse pressure gradient	3	9,92855903949	47,9029096587	199,815682957	3,0	36,0	 
component velocity	velocity components	velocity components|&|velocity component|&|components of velocity|&|components of the velocity	2	23,6045906457	88,707537779	205,126874525	15,0	118,0	 
inner wall	inner wall	inner wall	2	6,29455750551	30,0229235189	229,479867835	4,0	55,0	 
energy equation momentum	momentum and energy equations	momentum and energy equations	4	9,92855903949	42,8311472942	242,079304371	5,0	49,0	 
flow rate	flow rate	flow rate|&|flow rates	2	26,7518693984	96,0662004275	289,15724741	14,0	79,0	 
flux heat	heat flux	heat flux|&|heat fluxes	2	23,6045906457	84,7642944949	215,558356208	25,0	300,0	 
field flow heat transfer turbulent	turbulent flow field and the heat transfer	turbulent flow field and the heat transfer|&|turbulent flow field and heat transfer	7	7,94284723159	38,3223277269	332,378477763	3,0	36,0	 
flow regime	flow regimes	flow regimes|&|flow regime	2	17,3100331402	68,52581076	233,966836701	9,0	73,0	 
section test	test section	test section	2	7,86819688189	37,5286543987	307,3108382	4,0	39,0	 
field flow turbulent	turbulent flow field	turbulent flow field|&|turbulent flow fields	3	7,94284723159	36,0373129742	211,714247411	9,0	109,0	 
convective heat transfer	convective heat transfer	convective heat transfer	3	9,92855903949	45,0466412177	207,220262786	4,0	34,0	 
layer separated shear	separated shear layer	separated shear layer	3	9,92855903949	42,8311472942	206,150889927	6,0	75,0	 
entrance region	entrance region	entrance region	2	28,3255087748	103,984403812	423,278297249	14,0	98,0	 
exchanger heat	heat exchangers	heat exchangers	2	6,29455750551	31,8337548673	212,645359414	3,0	36,0	 
Flow development	Flow development	Flow development	2	14,1627543874	56,06657244	214,44700069	9,0	41,0	 
channel flow open	open channel flow	open channel flow|&|flow in an open channel	3	7,94284723159	38,3223277269	379,043980811	3,0	14,0	 
entrance length	entrance length	entrance length	2	29,8991481512	118,36276404	282,726378462	9,0	76,0	 
sediment transport	sediment transport	sediment transport	2	11,0154756347	52,5401161581	313,332811892	4,0	36,0	 
shedding vortex	vortex shedding	vortex shedding	2	9,44183625827	42,9275004048	327,393651597	5,0	34,0	 
flow pipe	pipe flow	pipe flow|&|pipe flows	2	39,3409844095	138,358343581	232,767210954	19,0	192,0	 
flow measurement	flow measurement	flow measurement|&|flow measurements	2	7,86819688189	35,772917004	388,872166977	5,0	23,0	 
Direct numerical simulation	Direct numerical simulation	Direct numerical simulation|&|Direct numerical simulations	3	69,4999132764	166,592075755	206,316164351	42,0	378,0	 
flow technique visualization	flow visualization technique	flow visualization technique|&|technique of flow visualization	3	7,94284723159	36,0373129742	616,066491765	4,0	24,0	 
gradient pressure	pressure gradient	pressure gradient|&|pressure gradients	2	33,046426904	109,804846069	232,168003011	20,0	159,0	 
blood flow velocity	blood flow velocity	blood flow velocity|&|velocity of blood flow	3	9,92855903949	45,0466412177	532,701623721	4,0	24,0	 
field velocity	velocity field	velocity field|&|velocity fields|&|field velocity	2	36,1937056567	120,262450456	204,869908809	19,0	156,0	 
measurement shear stress	shear stress measurement	shear stress measurement|&|shear stress measurements	3	9,92855903949	42,8311472942	197,447698305	5,0	46,0	 
channel inlet	channel inlet	channel inlet|&|inlet of the channel	2	6,29455750551	30,0229235189	232,723873415	4,0	24,0	 
factor friction	friction factor	friction factor	2	7,86819688189	35,772917004	233,501113348	5,0	40,0	 
flow unsteady	unsteady flow	unsteady flow	2	6,29455750551	31,8337548673	332,335560475	3,0	35,0	 
blood pressure	blood pressure	blood pressure	2	6,29455750551	34,3859783067	445,795259792	2,0	5,0	 
cross section	cross section	cross section	2	12,589115011	53,0007795215	274,953630629	7,0	62,0	 
development length	development length	development length	2	9,44183625827	45,0343852784	283,321411632	4,0	33,0	 
channel wall	channel walls	channel walls|&|channel wall|&|wall of the channel	2	7,86819688189	35,772917004	202,963910368	5,0	62,0	 
grid system	grid system	grid system	2	6,29455750551	30,0229235189	202,394803634	4,0	33,0	 
motion particle	particle motion	particle motion|&|motion of a particle	2	6,29455750551	34,3859783067	243,180338332	2,0	20,0	 
boundary layer	boundary layer	boundary layer|&|boundary layers	2	105,433838217	254,96945049	216,583194944	55,0	497,0	 
diffusivity eddy	eddy diffusivity	eddy diffusivity	2	6,29455750551	30,0229235189	225,461839983	4,0	21,0	 
channel heat transfer	heat transfer in a channel	heat transfer in a channel	5	9,92855903949	45,0466412177	221,280646804	4,0	47,0	 
bubble separation	separation bubble	separation bubble	2	11,0154756347	50,0820838056	242,997586069	6,0	66,0	 
flow heat transfer	flow and heat transfer	flow and heat transfer	4	9,92855903949	42,8311472942	282,132027948	5,0	41,0	 
gas velocity	gas velocity	gas velocity	2	7,86819688189	39,7921935841	385,305023713	3,0	19,0	 
duct square	square duct	square duct	2	14,1627543874	59,6258769617	261,256470237	7,0	63,0	 
large-eddy simulation	large-eddy simulation	large-eddy simulation|&|large-eddy simulations	2	14,1627543874	56,06657244	206,892318142	9,0	97,0	 
energy equation	energy equations	energy equations|&|energy equation	2	11,0154756347	48,0737251391	233,335581143	11,0	115,0	 
flow region	flow region	flow region|&|region flow	2	18,8836725165	82,4121002384	219,513558854	6,0	54,0	 
side wall	side walls	side walls|&|side wall	2	7,86819688189	42,9824728834	398,430997938	2,0	12,0	 
bundle tube	tube bundle	tube bundle	2	9,44183625827	47,7506323009	199,339540603	3,0	34,0	 
heat rate transfer	heat transfer rate	heat transfer rate|&|rate of heat transfer	3	7,94284723159	36,0373129742	205,143983983	4,0	49,0	 
layer shear	shear layer	shear layer	2	33,046426904	116,221008608	226,78883279	18,0	160,0	 
