stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
country develop	developed countries	developed countries	2	4,72091812914	19,9635363502	280,636696652	3,0	23,0	 
density estimate	density estimate	density estimate|&|density estimates|&|estimates of the density	2	6,29455750551	24,8072171186	355,076718594	4,0	10,0	 
mortality rate	mortality rates	mortality rates	2	6,29455750551	29,1702719064	557,555893601	2,0	10,0	 
density relationship	density relationship	density relationship|&|density relationships|&|relationships between density	2	9,44183625827	39,9270727004	337,599406314	3,0	18,0	 
pattern similar	similar pattern	similar pattern	2	4,72091812914	21,8777039298	241,548450064	2,0	20,0	 
development strategy	development strategies	development strategies|&|development of strategies	2	4,72091812914	19,9635363502	225,758854752	3,0	21,0	 
mouse wood	wood mouse	wood mouse	2	4,72091812914	25,1499950207	188,203117416	1,0	11,0	 
rate strain tangential term	tangential strain rate term	tangential strain rate term	4	9,92855903949	43,7017330383	220,528605639	2,0	24,0	 
development urban	urban development	urban development	2	4,72091812914	19,9635363502	326,321709989	3,0	17,0	 
dynamics population	population dynamics	population dynamics	2	7,86819688189	31,0090213982	351,970632577	4,0	16,0	 
model parameter	model parameters	model parameters	2	4,72091812914	21,8777039298	167,171972362	2,0	14,0	 
high-density population	high-density population	high-density population	2	9,44183625827	37,2108256779	329,276987766	4,0	17,0	 
change climate	climate change	climate change	2	15,7363937638	58,5065680071	201,764910098	5,0	9,0	 
patch size	patch size	patch size	2	4,72091812914	21,8777039298	168,738909518	2,0	10,0	 
home range	home range	home range|&|home ranges	2	12,589115011	53,2360969338	537,831213199	5,0	30,0	 
body mass	body mass	body mass	2	18,8836725165	74,4216513557	503,938537792	5,0	25,0	 
growth population	population growth	population growth	2	17,3100331402	54,182618159	368,740791956	13,0	77,0	 
density high	high density	high density|&|higher densities|&|high densities	2	12,589115011	42,5693667208	278,470108432	7,0	33,0	 
datum population	population data	population data|&|data on population	2	6,29455750551	26,6180484669	518,508855151	4,0	23,0	 
dilatation rate	dilatation rate	dilatation rate	2	4,72091812914	21,8777039298	259,669188018	2,0	23,0	 
area census	census area	census area	2	7,86819688189	36,462839883	257,770840658	2,0	10,0	 
context equation transport	transport equation in the context	transport equation in the context	5	5,95713542369	26,221039823	203,285916083	2,0	19,0	 
deer red	red deer	red deer	2	11,0154756347	51,0479758362	210,957435989	2,0	9,0	 
number total	total number	total number	2	4,72091812914	19,9635363502	260,713650886	3,0	20,0	 
growth population rate	population growth rates	population growth rates|&|population growth rate	3	7,94284723159	31,7408390192	237,011109736	3,0	22,0	 
body size	body size	body size|&|body sizes	2	18,8836725165	63,8540500812	448,296546867	8,0	34,0	 
population world	world population	world population	2	4,72091812914	19,9635363502	607,181677643	3,0	6,0	 
crown width	crown width	crown width	2	4,72091812914	25,1499950207	293,926961997	1,0	4,0	 
datum series time	time series data	time series data	3	5,95713542369	26,221039823	187,849960141	2,0	19,0	 
change population	population change	population change|&|population changes	2	9,44183625827	37,2108256779	246,805275402	4,0	13,0	 
food resource	food resources	food resources	2	4,72091812914	19,9635363502	330,891630908	3,0	21,0	 
health reproductive	reproductive health	reproductive health	2	7,86819688189	33,2725605837	263,770996022	3,0	13,0	 
growth population rapid	rapid population growth	rapid population growth	3	9,92855903949	34,6042864095	309,668638117	5,0	44,0	 
animal density population	animal population density	animal population density|&|population density animals	3	9,92855903949	34,6042864095	245,412412483	5,0	17,0	 
density flame surface	flame surface density	flame surface density	3	3,9714236158	17,4806932153	308,31849854	3,0	34,0	 
density model population	population density model	population density model|&|population density models|&|model of population density	3	11,9142708474	44,1837363997	238,67803622	4,0	8,0	 
density relation	density in relation	density in relation|&|relation between density|&|density or the relation	3	4,72091812914	19,9635363502	325,997875105	3,0	9,0	 
FSD equation transport	FSD transport equation	FSD transport equation	3	7,94284723159	31,7408390192	362,957701914	4,0	44,0	 
density gradient population	gradient of population density	gradient of population density|&|population density gradient	4	5,95713542369	26,221039823	297,717365095	2,0	11,0	 
body density population size	Population density and body size	Population density and body size|&|population density and body size|&|population density with body size	5	9,92855903949	34,6042864095	434,717664259	5,0	25,0	 
habitat use	habitat use	habitat use	2	4,72091812914	21,8777039298	164,865632357	2,0	9,0	 
distribution population	population distribution	population distribution	2	6,29455750551	29,1702719064	258,553517048	2,0	11,0	 
density low population	low population density	low population density	3	9,92855903949	43,7017330383	272,65618241	2,0	9,0	 
development economic	economic development	economic development	2	4,72091812914	19,9635363502	369,829735739	3,0	7,0	 
density increase	density increases	density increases|&|density increase|&|increase in density	2	6,29455750551	24,8072171186	392,087335834	5,0	29,0	 
FSD transport	FSD transport	FSD transport	2	9,44183625827	43,7554078596	259,669188018	2,0	23,0	 
attention particular	particular attention	particular attention	2	4,72091812914	19,9635363502	246,534271586	3,0	20,0	 
estimate population	population estimates	population estimates|&|Population Estimates|&|estimates of the population	2	11,0154756347	40,954597605	892,907895077	5,0	16,0	 
density low	low densities	low densities	2	4,72091812914	21,8777039298	292,135738086	2,0	7,0	 
rate strain	strain rate	strain rate	2	7,86819688189	31,0090213982	362,957701914	4,0	44,0	 
density population	population density	population density|&|Population density|&|population densities|&|density population|&|density of populations|&|density populations	2	297,417842136	296,412321369	356,571239503	87,0	352,0	 
equality gender	gender equality	gender equality	2	4,72091812914	21,8777039298	324,441433106	2,0	15,0	 
bird population	bird population	bird population|&|Bird population	2	6,29455750551	26,6180484669	238,663854505	3,0	14,0	 
density function	density functions	density functions|&|density function|&|function of density	2	6,29455750551	26,6180484669	516,402077099	8,0	25,0	 
land use	land use	land use	2	9,44183625827	43,7554078596	442,223038634	2,0	11,0	 
percentage pregnant teen	percentage of pregnant teens	percentage of pregnant teens	4	7,94284723159	40,4669485948	300,540775382	1,0	6,0	 
density increase population	increases in population density	increases in population density|&|population density increases	4	7,94284723159	29,4558242664	223,851340489	4,0	17,0	 
curvature term	curvature term	curvature term|&|curvature terms	2	9,44183625827	43,7554078596	330,004987074	3,0	30,0	 
growth rate	growth rates	growth rates|&|growth rate	2	4,72091812914	19,9635363502	293,144969574	6,0	39,0	 
international migration	international migration	international migration	2	4,72091812914	21,8777039298	318,558341174	2,0	17,0	 
age group	age groups	age groups	2	7,86819688189	33,2725605837	373,997912831	3,0	10,0	 
density dependence	density dependence	density dependence	2	26,7518693984	99,461165612	310,831827465	5,0	26,0	 
curvature dependence	curvature dependence	curvature dependence	2	4,72091812914	19,9635363502	302,766804875	3,0	29,0	 
density flame surface transport	flame surface density transport	flame surface density transport|&|transport of flame surface density	4	7,94284723159	31,7408390192	308,31849854	3,0	34,0	 
area urban	urban areas	urban areas|&|urban area	2	14,1627543874	47,8905375609	286,56662793	8,0	46,0	 
density maximum population	maximum population density	maximum population density	3	5,95713542369	26,221039823	320,170044487	2,0	16,0	 
displacement speed	displacement speed	displacement speed	2	4,72091812914	21,8777039298	242,544438499	2,0	21,0	 
antibiotic resistance	antibiotic resistance	antibiotic resistance	2	4,72091812914	25,1499950207	394,354866783	1,0	7,0	 
group size	group size	group size|&|size group	2	7,86819688189	36,462839883	317,238196586	2,0	8,0	 
heat release	heat release	heat release	2	7,86819688189	36,462839883	259,669188018	2,0	23,0	 
cover land	land cover	land cover	2	6,29455750551	29,1702719064	340,54487557	3,0	18,0	 
capita government	capita government	capita government	2	4,72091812914	25,1499950207	253,905102763	1,0	3,0	 
density grid population	population density grid	population density grid	3	7,94284723159	34,9613864306	545,324178564	2,0	13,0	 
factor important	important factor	important factor	2	4,72091812914	19,9635363502	291,112254471	3,0	18,0	 
series time	time series	time series	2	4,72091812914	19,9635363502	399,457966664	5,0	29,0	 
