stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
density relation	density in relation	density in relation|&|relation between density|&|density or the relation	3	4,72091812914	21,2556319582	486,21636014	3,0	11,0	 
density gradient population	gradient of population density	gradient of population density|&|population density gradient	4	5,95713542369	27,85148295	272,143023549	2,0	12,0	 
body density population size	population density and body size	population density and body size|&|Population density and body size|&|body size population density|&|population density with body size	5	13,8999826553	47,5734100168	655,163272435	7,0	43,0	 
habitat use	habitat use	habitat use	2	4,72091812914	23,1697995378	355,845085457	2,0	8,0	 
distribution population	population distribution	population distribution	2	6,29455750551	30,8930660503	269,752818703	2,0	12,0	 
density low population	low population density	low population density	3	9,92855903949	46,41913825	378,553042427	2,0	8,0	 
development economic	economic development	economic development	2	6,29455750551	26,5300112625	433,777368337	4,0	14,0	 
density increase	density increases	density increases|&|density increase|&|increase in density	2	6,29455750551	26,5300112625	257,309242043	6,0	41,0	 
FSD transport	FSD transport	FSD transport	2	9,44183625827	46,3395990755	320,868366503	2,0	23,0	 
temporal variability	temporal variability	temporal variability	2	7,86819688189	38,6163325629	247,093894693	2,0	14,0	 
space use	space use	space use	2	4,72091812914	23,1697995378	374,981262369	2,0	14,0	 
estimate population	population estimates	population estimates|&|estimates of the population	2	7,86819688189	33,1625140782	574,71201986	6,0	31,0	 
density low	low densities	low densities	2	4,72091812914	23,1697995378	333,487862046	2,0	8,0	 
rate strain	strain rate	strain rate	2	7,86819688189	33,1625140782	442,55865671	4,0	44,0	 
density population	population density	population density|&|Population density|&|population densities|&|density population|&|density populations|&|density of populations	2	321,022432781	379,515200759	375,517757948	100,0	507,0	 
home range size	home range size	home range size	3	13,8999826553	64,9867935501	483,665930614	3,0	17,0	 
equality gender	gender equality	gender equality	2	4,72091812914	23,1697995378	271,160037156	2,0	19,0	 
bird population	bird population	bird population|&|Bird population	2	6,29455750551	28,3408426109	319,653923158	3,0	16,0	 
density function	density functions	density functions|&|density function|&|function of density	2	6,29455750551	28,3408426109	938,808989946	8,0	24,0	 
inverse relationship	inverse relationship	inverse relationship	2	4,72091812914	21,2556319582	395,372794028	3,0	19,0	 
level national	national levels	national levels	2	4,72091812914	21,2556319582	668,982575366	3,0	24,0	 
land use	land use	land use	2	14,1627543874	56,5321980303	318,121282927	5,0	28,0	 
curvature term	curvature term	curvature term|&|curvature terms	2	9,44183625827	46,3395990755	382,31477239	3,0	30,0	 
growth rate	growth rate	growth rate|&|growth rates|&|rate of growth	2	15,7363937638	57,5186937609	343,957616683	13,0	102,0	 
international migration	international migration	international migration	2	4,72091812914	23,1697995378	360,158779688	2,0	19,0	 
age group	age groups	age groups	2	7,86819688189	35,4260532636	272,192179443	3,0	13,0	 
curvature dependence	curvature dependence	curvature dependence	2	4,72091812914	21,2556319582	325,703932431	3,0	29,0	 
density flame surface transport	flame surface density transport	flame surface density transport|&|transport of flame surface density	4	7,94284723159	33,9147631886	373,995210103	3,0	34,0	 
area urban	urban areas	urban areas|&|urban area	2	18,8836725165	64,2766931508	330,88097918	9,0	63,0	 
adolescent girl	adolescent girls	adolescent girls	2	4,72091812914	23,1697995378	1599,98945347	2,0	4,0	 
displacement speed	displacement speed	displacement speed	2	4,72091812914	23,1697995378	304,168115865	2,0	21,0	 
FSD equation transport	FSD transport equation	FSD transport equation	3	7,94284723159	33,9147631886	442,55865671	4,0	44,0	 
heat release	heat release	heat release	2	7,86819688189	38,6163325629	320,868366503	2,0	23,0	 
cover land	land cover	land cover	2	9,44183625827	42,5112639163	411,13070912	4,0	23,0	 
care health	health care	health care	2	4,72091812914	21,2556319582	307,250591914	3,0	35,0	 
density grid population	population density grid	population density grid	3	7,94284723159	37,1353106	496,792699711	2,0	15,0	 
factor important	important factor	important factor	2	4,72091812914	21,2556319582	297,576258134	3,0	19,0	 
series time	time series	time series	2	6,29455750551	26,5300112625	323,807257846	7,0	53,0	 
