stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
entrance length	entrance length	entrance length	2	28,3255087748	109,263047395	257,073246465	8,0	72,0	 
unit wall	wall units	wall units	2	7,86819688189	35,8046649834	243,095219793	4,0	38,0	 
shedding vortex	vortex shedding	vortex shedding	2	6,29455750551	30,4545633351	441,163039813	3,0	22,0	 
flow pipe	pipe flow	pipe flow|&|pipe flows	2	17,3100331402	71,7516485049	253,145348538	8,0	88,0	 
flow measurement	flow measurement	flow measurement|&|flow measurements	2	7,86819688189	34,0489275887	325,160244629	5,0	26,0	 
Direct numerical simulation	Direct numerical simulation	Direct numerical simulation|&|Direct numerical simulations	3	53,6142188132	131,149315945	251,629601487	33,0	287,0	 
flow technique visualization	flow visualization technique	flow visualization technique|&|technique of flow visualization	3	7,94284723159	34,2969670271	524,072832705	4,0	28,0	 
free-stream velocity	free-stream velocity	free-stream velocity	2	9,44183625827	42,9655979801	235,727372665	4,0	37,0	 
blood flow velocity	blood flow velocity	blood flow velocity|&|velocity of blood flow	3	7,94284723159	36,5819817798	1014,34870809	3,0	15,0	 
bubbly channel flow turbulent two-phase	two-phase turbulent bubbly channel flow	two-phase turbulent bubbly channel flow|&|turbulent two-phase bubbly channel flow	5	5,95713542369	29,8518968935	307,692939746	2,0	34,0	 
orifice plate	orifice plate	orifice plate	2	14,1627543874	74,2652702427	409,35938731	2,0	19,0	 
duct square	square duct	square duct	2	7,86819688189	38,0682041688	258,906204625	5,0	40,0	 
blood pressure	blood pressure	blood pressure	2	6,29455750551	33,0067867745	685,824687046	2,0	6,0	 
cross section	cross section	cross section	2	9,44183625827	39,1372628209	298,671033007	6,0	55,0	 
development length	development length	development length	2	9,44183625827	42,9655979801	303,566756748	4,0	40,0	 
flow shear wall-bounded	wall-bounded shear flow	wall-bounded shear flow	3	5,95713542369	29,8518968935	282,717818532	2,0	15,0	 
channel friction half-width velocity	friction velocity and channel half-width	friction velocity and channel half-width	5	5,95713542369	27,4364863349	239,179204357	3,0	43,0	 
motion particle	particle motion	particle motion|&|motion of a particle	2	6,29455750551	33,0067867745	287,741762839	2,0	20,0	 
direct numerical result simulation	direct numerical simulation results	direct numerical simulation results|&|results of direct numerical simulation	4	5,95713542369	27,4364863349	286,012073346	3,0	19,0	 
flow secondary	secondary flow	secondary flow	2	9,44183625827	42,9655979801	248,202219106	4,0	34,0	 
bubble separation	separation bubble	separation bubble	2	11,0154756347	47,6684986242	357,94598677	6,0	62,0	 
shear stress	shear stress	shear stress|&|shear stresses	2	62,9455750551	171,084425796	242,767418431	38,0	328,0	 
flow unsteady	unsteady flow	unsteady flow	2	6,29455750551	30,4545633351	292,173983446	3,0	30,0	 
large-eddy simulation	large-eddy simulation	large-eddy simulation	2	6,29455750551	28,6437319867	249,062742431	4,0	31,0	 
horseshoe vortex	horseshoe vortex	horseshoe vortex	2	7,86819688189	38,0682041688	238,154619559	3,0	20,0	 
aspect ratio	aspect ratio	aspect ratio|&|aspect ratios	2	12,589115011	54,4782841419	225,839637739	5,0	34,0	 
conditioner flow	flow conditioner	flow conditioner|&|flow conditioners	2	17,3100331402	83,7500491714	300,98550369	3,0	29,0	 
bundle tube	tube bundle	tube bundle	2	9,44183625827	45,6818450026	262,377292645	3,0	35,0	 
layer shear	shear layer	shear layer	2	31,4727875276	106,123101665	291,523519634	15,0	120,0	 
