stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
combustion model	combustion model	combustion model	2	11,0154756347	56,1456727747	301,64590007	3,0	29,0	 
inner wall	inner wall	inner wall	2	12,589115011	57,7356406429	381,79389575	5,0	56,0	 
energy equation momentum	momentum and energy equations	momentum and energy equations	4	9,92855903949	43,2246687784	244,270654584	5,0	47,0	 
region separation	separation region	separation region|&|region of separation	2	7,86819688189	36,0847754018	258,924908637	5,0	56,0	 
layer roughness	roughness layer	roughness layer	2	11,0154756347	60,6120637938	290,400217442	2,0	17,0	 
disc valve	disc valves	disc valves	2	7,86819688189	43,2943312813	197,639365849	2,0	17,0	 
method numerical	numerical method	numerical method|&|numerical methods	2	7,86819688189	36,0847754018	222,185096751	5,0	44,0	 
field flow heat transfer turbulent	turbulent flow field and the heat transfer	turbulent flow field and the heat transfer|&|turbulent flow field and heat transfer	7	7,94284723159	38,6371449143	295,277807832	3,0	36,0	 
flow regime	flow regimes	flow regimes|&|flow regime	2	17,3100331402	69,2118992352	246,784275146	9,0	75,0	 
section test	test section	test section	2	7,86819688189	37,8405127965	302,757939965	4,0	40,0	 
dispersion pollutant	pollutant dispersion	pollutant dispersion|&|dispersion of a pollutant	2	7,86819688189	43,2943312813	1854,59845045	2,0	6,0	 
dissipation rate	dissipation rate	dissipation rate|&|dissipation rates	2	11,0154756347	50,5186855626	221,652056272	7,0	71,0	 
entrance region	entrance region	entrance region	2	28,3255087748	105,107094045	378,52116922	14,0	97,0	 
eddy large simulation	large eddy simulation	large eddy simulation|&|Large eddy simulation	3	53,6142188132	159,088122187	247,956583984	20,0	217,0	 
heat local transfer	local heat transfer	local heat transfer	3	7,94284723159	38,6371449143	202,10737202	3,0	29,0	 
Flow development	Flow development	Flow development	2	14,1627543874	56,6279175561	229,668993154	9,0	41,0	 
entrance length	entrance length	entrance length	2	29,8991481512	119,547825952	290,828606753	9,0	76,0	 
sediment transport	sediment transport	sediment transport	2	11,0154756347	52,9767179151	228,935920366	4,0	33,0	 
shedding vortex	vortex shedding	vortex shedding	2	9,44183625827	43,3017304822	338,479156477	5,0	34,0	 
flow pipe	pipe flow	pipe flow|&|pipe flows	2	40,9146237858	142,691523612	225,324189582	20,0	205,0	 
inlet velocity	inlet velocity	inlet velocity|&|velocity inlet	2	7,86819688189	40,1040519819	198,64922527	3,0	20,0	 
flow measurement	flow measurement	flow measurement|&|flow measurements	2	7,86819688189	36,0847754018	375,060344185	5,0	23,0	 
flow technique visualization	flow visualization technique	flow visualization technique|&|technique of flow visualization	3	7,94284723159	36,3521301615	632,993636474	4,0	25,0	 
gradient pressure	pressure gradient	pressure gradient|&|pressure gradients	2	33,046426904	111,11465134	207,332803818	20,0	168,0	 
blood flow velocity	blood flow velocity	blood flow velocity|&|velocity of blood flow	3	9,92855903949	45,4401627019	417,348546689	4,0	24,0	 
field velocity	velocity field	velocity field|&|velocity fields|&|field velocity	2	37,7673450331	124,829451423	195,999308805	20,0	161,0	 
factor friction	friction factor	friction factor|&|friction factors	2	11,0154756347	46,8122838383	203,533213292	7,0	60,0	 
duct square	square duct	square duct	2	14,1627543874	60,1872220778	213,3280148	7,0	65,0	 
cross section	cross section	cross section	2	12,589115011	53,4997529581	252,99827868	7,0	63,0	 
flow pattern	flow pattern	flow pattern|&|flow patterns|&|pattern of flow	2	40,9146237858	145,514340993	230,61879668	16,0	118,0	 
jet wall	wall jet	wall jet|&|jet wall	2	9,44183625827	45,4086153558	212,86652519	4,0	28,0	 
boundary layer	boundary layer	boundary layer|&|boundary layers	2	114,875674476	274,430065571	263,621518768	59,0	537,0	 
direct numerical result simulation	results of direct numerical simulation	results of direct numerical simulation|&|direct numerical simulation results	5	7,94284723159	36,3521301615	234,185109735	4,0	35,0	 
bubble separation	separation bubble	separation bubble	2	11,0154756347	50,5186855626	220,859333047	6,0	68,0	 
shear stress	shear stress	shear stress|&|shear stresses	2	97,5656413355	247,039315522	265,405018613	68,0	640,0	 
gas velocity	gas velocity	gas velocity	2	7,86819688189	40,1040519819	268,413858327	3,0	17,0	 
large-eddy simulation	large-eddy simulation	large-eddy simulation|&|large-eddy simulations	2	17,3100331402	65,7382828465	215,417614483	11,0	125,0	 
energy equation	energy equations	energy equations|&|energy equation	2	12,589115011	53,4997529581	219,331020795	12,0	128,0	 
leakage tip vortex	tip leakage vortex	tip leakage vortex	3	7,94284723159	41,8576923257	254,207260579	2,0	16,0	 
structure turbulent	turbulent structures	turbulent structures|&|turbulent structure	2	9,44183625827	43,3017304822	214,962407265	5,0	50,0	 
conditioner flow	flow conditioner	flow conditioner|&|flow conditioners	2	17,3100331402	88,2289143602	215,011450929	3,0	25,0	 
bundle tube	tube bundle	tube bundle	2	9,44183625827	48,1248623783	213,645881766	3,0	33,0	 
layer shear	shear layer	shear layer	2	33,046426904	117,530813879	212,82333152	18,0	166,0	 
