stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
gradient pressure	pressure gradient	pressure gradient|&|pressure gradients	2	36,1937056567	115,603245831	270,489567405	16,0	111,0	 
flow plate	plate flow	plate flow	2	7,86819688189	38,3023165531	258,074392819	3,0	24,0	 
flow phenomenon	flow phenomenon	flow phenomenon|&|flow phenomena	2	7,86819688189	38,3023165531	371,587293136	3,0	15,0	 
distribution shear stress	shear stress distribution	shear stress distribution|&|distribution of shear stress	3	9,92855903949	43,1666257217	236,67064895	4,0	31,0	 
section test	test section	test section	2	7,86819688189	36,0387773676	251,14735836	4,0	40,0	 
equation momentum	momentum equations	momentum equations|&|momentum equation	2	7,86819688189	38,3023165531	208,372344693	4,0	32,0	 
layer separated shear	separated shear layer	separated shear layer	3	11,9142708474	49,1413581578	230,767230838	5,0	49,0	 
entrance region	entrance region	entrance region	2	25,1782300221	89,8537671317	302,789520988	13,0	97,0	 
boundary condition	boundary conditions	boundary conditions|&|boundary condition	2	26,7518693984	95,4696275774	240,809982133	18,0	127,0	 
eddy large simulation	large eddy simulation	large eddy simulation|&|Large eddy simulation	3	19,857118079	72,5693460329	273,904345138	8,0	84,0	 
exchanger heat	heat exchangers	heat exchangers	2	6,29455750551	30,6418532425	270,019418246	3,0	28,0	 
circular tube	circular tube	circular tube	2	6,29455750551	28,8310218941	232,79769067	4,0	34,0	 
channel flow open	open channel flow	open channel flow|&|flow in an open channel	3	7,94284723159	36,8183153301	307,29413889	3,0	13,0	 
entrance length	entrance length	entrance length	2	28,3255087748	110,105851978	256,665069858	8,0	71,0	 
unit wall	wall units	wall units	2	7,86819688189	36,0387773676	248,829539604	4,0	37,0	 
shedding vortex	vortex shedding	vortex shedding	2	6,29455750551	30,6418532425	450,583891295	3,0	21,0	 
flow pipe	pipe flow	pipe flow|&|pipe flows	2	22,0309512693	85,637884872	228,341943463	11,0	119,0	 
profile velocity	velocity profile	velocity profile|&|velocity profiles	2	39,3409844095	118,894943712	221,251878632	23,0	179,0	 
side wall	side walls	side walls|&|side wall	2	7,86819688189	41,4925958524	482,186838191	2,0	11,0	 
flow measurement	flow measurement	flow measurement|&|flow measurements	2	7,86819688189	34,283039973	318,005006919	5,0	25,0	 
Direct numerical simulation	Direct numerical simulation	Direct numerical simulation|&|Direct numerical simulations	3	59,5713542369	140,988814084	220,221766318	36,0	317,0	 
flow technique visualization	flow visualization technique	flow visualization technique|&|technique of flow visualization	3	7,94284723159	34,5333005773	535,825742446	4,0	28,0	 
free-stream velocity	free-stream velocity	free-stream velocity	2	9,44183625827	43,2465328412	262,949287159	4,0	37,0	 
blood flow velocity	blood flow velocity	blood flow velocity|&|velocity of blood flow	3	7,94284723159	36,8183153301	542,268772905	3,0	15,0	 
orifice plate	orifice plate	orifice plate	2	14,1627543874	74,6866725344	392,03065521	2,0	19,0	 
duct square	square duct	square duct	2	7,86819688189	38,3023165531	240,312240902	5,0	39,0	 
blood pressure	blood pressure	blood pressure	2	6,29455750551	33,1940766819	388,483181447	2,0	6,0	 
cross section	cross section	cross section	2	9,44183625827	39,418197682	298,458877682	6,0	56,0	 
development length	development length	development length	2	9,44183625827	43,2465328412	221,065113959	4,0	40,0	 
flow shear wall-bounded	wall-bounded shear flow	wall-bounded shear flow	3	5,95713542369	30,0291470562	263,199800475	2,0	16,0	 
motion particle	particle motion	particle motion|&|motion of a particle	2	6,29455750551	33,1940766819	290,985556874	2,0	20,0	 
boundary layer	boundary layer	boundary layer|&|boundary layers	2	70,813771937	189,127088864	210,42351031	34,0	329,0	 
bubble separation	separation bubble	separation bubble	2	11,0154756347	47,9962559622	352,027380533	6,0	62,0	 
shear stress	shear stress	shear stress|&|shear stresses	2	62,9455750551	172,95732487	228,652363112	38,0	331,0	 
flow unsteady	unsteady flow	unsteady flow	2	6,29455750551	30,6418532425	289,044950021	3,0	32,0	 
large-eddy simulation	large-eddy simulation	large-eddy simulation	2	6,29455750551	28,8310218941	232,681697609	4,0	32,0	 
energy equation	energy equations	energy equations|&|energy equation	2	9,44183625827	43,2465328412	363,356436475	7,0	61,0	 
horseshoe vortex	horseshoe vortex	horseshoe vortex	2	7,86819688189	38,3023165531	243,448179001	3,0	20,0	 
aspect ratio	aspect ratio	aspect ratio|&|aspect ratios	2	12,589115011	54,8528639568	239,256839035	5,0	33,0	 
conditioner flow	flow conditioner	flow conditioner|&|flow conditioners	2	17,3100331402	84,2650964168	236,447191444	3,0	29,0	 
bundle tube	tube bundle	tube bundle	2	9,44183625827	45,9627798637	267,874148142	3,0	33,0	 
gradient temperature	temperature gradient	temperature gradient|&|temperature gradients	2	7,86819688189	36,0387773676	228,497104357	4,0	46,0	 
layer shear	shear layer	shear layer	2	31,4727875276	107,059551202	245,638367774	16,0	129,0	 
