evolution$generation,growthRate,feedbackWeight,feedbackGamma,feedbackDecay,logmse,mselog
366,0.08133256808933033,0.09984753759168276,0.2287751390268672,1.3565304009410935,31.521140282423374,357.78868116762925
366,0.07877009814496995,0.09997116813281877,0.29605077886299785,1.2995650682320208,31.739069772529923,338.18698058653564
366,0.07390277903335829,0.09700444925511956,0.21241515655419618,1.4279499412320111,32.148374899702716,315.5992571234381
366,0.08279597401448437,0.09923071049555388,0.23585186134610336,1.4001397284154276,31.410628571332737,371.3348192225541
366,0.08622470171057361,0.09955216890536656,0.3689995228940318,1.4421781943603589,31.25675359797361,409.74324049414724
366,0.08519083861394697,0.09988334138176275,0.19454465551905595,1.5157849667002783,31.281690326487,397.2032665226122
366,0.07298472010585988,0.0979954706790896,0.22621956763202,1.2644666030116498,32.2191269896904,313.4887792770309
366,0.0835682573452719,0.09999818593798585,0.22128971884716148,1.3683143495312342,31.36012087801296,379.1786011187528
366,0.08317486030403054,0.09892267048798593,0.2966317637177478,1.4485976662139102,31.38524440436594,375.1147384988043
366,0.0865284629180974,0.09963240252016643,0.28988893370542607,1.2931799682360805,31.25373053184408,413.59479745385937
366,0.08222078572416229,0.09974017471923285,0.1913976675615991,1.391511239741621,31.451983534421636,365.8144537105094
366,0.08497460876463388,0.09940365169378763,0.19523317235327517,1.1901031834126319,31.28975897106401,394.6593135653379
366,0.080252120445226,0.09991656943752743,0.21859823985926327,1.4165473902396115,31.610873649129864,348.8904666786918
366,0.08081402026640437,0.09976602124267397,0.18751710797717996,1.316453998037256,31.563612492612513,353.4017620590496
366,0.07648968093437901,0.09986360067592455,0.22431296275873952,1.1641852998442483,31.93608595384659,325.20292443250804
366,0.07372524568532178,0.09973069410510832,0.25349752323581126,1.1634830375220562,32.161912575621095,315.11963232768045
366,0.08123681552515688,0.09991508580291791,0.30746785914166713,1.2505276568115307,31.52906925171867,356.94658049570523
366,0.08216701457044855,0.09984707629294635,0.24212364216770177,1.2143880686592545,31.456110254197256,365.29418099648524
366,0.08151630306697247,0.0991719391650383,0.08651753237427653,1.7333104002474982,31.506785336900986,359.4337600131533
366,0.08591692196519014,0.09972501042304316,0.30850349819599454,1.2900334162726095,31.261813327529097,405.911823728646
366,0.08094548401474554,0.0997519491632798,0.24105866195304287,1.279316896059473,31.552799338094257,354.48465875806096
366,0.08399243298900533,0.0998872068500548,0.15990315146848771,1.1971096827601562,31.335810742095493,383.68383478422163
366,0.07800613982255905,0.09967975691459681,0.27440665617576987,1.471465474247757,31.80564209696172,333.3804497267911
366,0.08595925864623942,0.0999921453351539,0.2519129094562605,1.3607954777483726,31.260947488489013,406.4469324537182
366,0.0808811021496936,0.09830494503890053,0.15906094103318638,1.1773913611657076,31.558508950118885,353.9457884024096
366,0.08637653043657345,0.099949951171875,0.33447200545028144,1.4177960421724856,31.254927537729507,411.6646363259219
366,0.07818363163669081,0.09986372164180149,0.15709731279793968,1.2881092554087952,31.789971859868647,334.46370681268314
366,0.07933966555051875,0.09986453645314611,0.24010898217365378,1.342273446284104,31.68940625934198,342.0939476354101
366,0.08471440108010621,0.09977647332696603,0.18225148120344759,1.3000902366032094,31.300252563562054,391.6860823568129
366,0.08641786056411029,0.09992387701302609,0.24564619550136516,1.3205085776606365,31.254567171871493,412.1929889335597
366,0.08475566155446017,0.09996687469318116,0.13734336471395714,1.1929027594459851,31.298617475900862,392.15795611675503
366,0.08588681151973751,0.099045359644983,0.28200561169792604,1.3512702096083855,31.262481415836493,405.5420054668807
366,0.08505923469424227,0.1,0.20268275863851243,1.413078654563959,31.286346530531002,395.65855366914917
366,0.08462967436141294,0.1,0.26897168192413684,1.2826617151102393,31.303943357762073,390.71495592423395
366,0.08312788232053063,0.09993964883633594,0.19635089024115424,1.372064951467953,31.387987561835676,374.65382302843676
366,0.08301414474199752,0.09984624429504355,0.1940769251259571,1.1879744852670058,31.39570261836574,373.4980517290629
366,0.07697234395894714,0.09970446494239876,0.19439326648904826,1.4665511009034682,31.894801191550997,327.6217208047513
366,0.07993864396951823,0.09997884281804924,0.12665582092381095,1.4645611394816402,31.637600074902466,346.49947680157874
366,0.08530376173228482,0.1,0.3239825948833196,1.386051389792305,31.277895893649436,398.51310710197765
366,0.08393372442221868,0.09980051972627221,0.3488781832098372,1.3055449973528497,31.33911184009895,383.0343955583223
366,0.0794136179748368,0.1,0.2219479053707327,1.2863461350871561,31.6829491689853,342.6188426029754
366,0.07758713383827767,0.09783440514029486,0.4147372008467094,1.5849425511111963,31.84307833984572,330.9270162467815
366,0.08254202333906398,0.09959034991376094,0.3215483940537242,1.4341422861990831,31.428696356544812,368.8559688018766
366,0.07841606504594711,0.09993200361552977,0.24706688182928094,1.3376537807315247,31.76980093985535,335.90345948462635
366,0.07430404414401279,0.09998285050803839,0.26722548618514963,1.4852269029240392,32.116194761015684,316.732427911112
366,0.08031523074707293,0.09985794623717718,0.26279866273603486,1.3792711410240723,31.605600033049218,349.376803633197
366,0.08198530585900289,0.09998796739652616,0.3143221371489318,1.5379205434730678,31.47002720148747,363.62198736139584
366,0.07708097857553448,0.1,0.2037385505104833,1.2798819740019003,31.88542479190705,328.17591547773486
366,0.07174017331110356,0.09827196971505925,0.38100842798350476,0.9570667259366505,32.31213490122291,311.70767104894776
366,0.08118160990778328,0.09973884303532143,0.2925529087415055,1.2487598479373074,31.533559031457557,356.4737438411774
366,0.08347956884164555,0.09893843176728362,0.34656924662127825,1.4044007059940058,31.365966698302472,378.23544902051356
366,0.07886590543860443,0.099864027822981,0.224183093863112,1.4943983660154152,31.73061841729437,338.8438457707679
366,0.07660875875152359,0.09766172963612037,0.37020072933399906,1.326602609833372,31.92674865468023,325.76635750783885
366,0.07720871708246699,0.09992617999199262,0.2756002502481738,1.4714030341313082,31.87461524882222,328.85505926490225
366,0.0861102331563909,0.09900805621602597,0.31867634288144736,1.3777867414016955,31.258427641422074,408.30627402511186
366,0.075190145512813,0.09994023112874705,0.1869627950370254,1.1011732766399234,32.04463049530777,319.6909182353929
366,0.08584265837770681,0.09987304273419569,0.11533594899456678,1.3591498560241904,31.26346979438957,405.03100801632286
366,0.08388640508332657,0.09981033983633429,0.25893775686548975,1.4106111290025114,31.34159824949584,382.54223943451063
366,0.08542296457528166,0.0998929485879485,0.24494892334622786,1.3632078166945023,31.274142418570225,399.9358480521076
366,0.07208619753461849,0.09891877135437978,0.0,1.4688575026576813,32.28600491677801,312.15360315785523
366,0.0836189899006782,0.09969137436832837,0.2814735889624202,1.3450656264023364,31.357185326352372,379.69932030728893
366,0.08080312605176601,0.09969365641653802,0.2500260104807692,1.5886386003711752,31.564725049210107,353.3183391903052
366,0.08551771336922316,0.09996774119279082,0.3381227378168141,1.3802850148611683,31.271423582680868,401.06138717632524
366,0.0852830897166759,0.09977775139874734,0.26633087602896355,1.3915207099557574,31.27855745156187,398.2731826324191
366,0.08438628867525755,0.09963217013133613,0.31393892305813886,1.3907982025437007,31.315417229932443,387.98701258321586
366,0.07362503165324201,0.1,0.23131511830354567,1.3773041056724493,32.16953349789798,314.88750321356247
366,0.0854640406252158,0.0992007428549215,0.17536407320028816,1.3260241595599322,31.273065551499656,400.42816137003575
366,0.08548367473390978,0.0999083155659089,0.26955304019832016,1.2368603346483042,31.272403868806272,400.6510140676107
366,0.08087676319126663,0.09833482825357077,0.3157612569591011,1.4379330653166642,31.55898575504936,353.9055420711768
366,0.08476630814342166,0.09987547190929666,0.30373466411934164,1.3154564107985252,31.2980359253725,392.26364911783213
366,0.08138624732676443,0.09997131550386565,0.21551044221590426,1.3063768862200924,31.516787746391973,358.25489305489674
366,0.07686624210338149,0.09948590277313003,0.1365260043242961,1.3990307064944343,31.903876008327043,327.083210774893
366,0.07810812851763528,0.09951126197222199,0.2855507833662867,1.257884679085265,31.796823342821032,333.9819028397472
366,0.08525783737690346,0.1,0.26004812612607864,1.1672106578374675,31.279490387844014,397.96373863064184
366,0.08632614202007285,0.09988070047593314,0.2864039191732117,1.5033891529017578,31.25548088450398,411.03551558461686
366,0.08287417495892571,0.09996913577161091,0.19033248325040011,1.31189448986365,31.405061423274795,372.1128131883733
366,0.08226880739722782,0.09955299357647854,0.38108989885441313,1.5367154601209208,31.448986338596477,366.2527418388995
366,0.07914182811441191,0.09661486929043439,0.23110920779476934,1.3153288554998155,31.707311676530555,340.69655637555263
366,0.07677728715332736,0.09993509198137898,0.17876795343731935,1.3121014756255085,31.911412686579745,326.6243704362315
366,0.08533896777656087,0.09924514598309003,0.2870401262791268,1.2899753700272378,31.2768487566824,398.9221162877003
366,0.08342866746714667,0.09997185178661329,0.20146144193413484,1.380160296942071,31.368694719361383,377.7298106339512
366,0.08467032838737358,0.1,0.20122907082123842,1.294718361715,31.30212931031021,391.1844979237624
366,0.0832249225586352,0.09985138599046364,0.1868829455288672,1.3289257650756598,31.381673350546883,375.6366045905008
366,0.08564444867560851,0.09970354958901147,0.2684246305221222,1.2863572877367575,31.268019987913117,402.5883597330176
366,0.07784037281131052,0.09958084992513182,0.13403047218520459,1.2203866827661436,31.819930873109367,332.4019487598163
366,0.08370526106333048,0.09923168426895672,0.15619787989395056,1.346149574110989,31.352103714466107,380.62148660500736
366,0.08498818540958228,0.09992958338658016,0.21568222733579698,1.6104970078733973,31.289126569675627,394.84177670797067
366,0.08306986220304419,0.09932276309092418,0.3916246052560484,1.2400846357587025,31.392376650328824,374.0356932419142
366,0.08169418449971554,0.09973806890753117,0.29271306294745114,1.201607892126351,31.49257503246339,360.9595943786435
366,0.08564853127040796,0.09991555725853944,0.2835543443037515,1.4136684252124099,31.26787833163823,402.6454171251411
366,0.07597607228746538,0.09799318073440658,0.33528602507295047,1.3302023443194304,31.97997572650911,322.8541739979442
366,0.0747915441495111,0.1,0.31477498585889596,1.0793235032173583,32.0773425569607,318.25729699557536
366,0.07999847369792278,0.09982884737233777,0.11015713028545451,1.3950722745265483,31.632500372947415,346.95127521171906
366,0.08407213714166906,0.0998916174338475,0.2041392633699116,1.4404985106491937,31.331359440669893,384.55449845861847
366,0.08145458893086979,0.1,0.19596178537202566,1.3480178059963723,31.511276286874537,358.85781755473386
366,0.08193372272943508,0.09843954426023871,0.3304206831354939,1.4303483934046883,31.47429472939376,363.1320355607192
366,0.0768879952568704,0.1,0.2929689610600215,1.2301755893838866,31.902177786421376,327.1635640208113
366,0.08614467044626661,0.09985358616855192,0.3550332309092259,1.431825295113592,31.25784259575443,408.7434599305624
366,0.08580353033366227,0.09884519657625021,0.2717831641938471,1.2041923046847522,31.264368023640476,404.5112490024692
366,0.08180409147064753,0.09991553875790776,0.2232674505837996,1.4156630798175065,31.4837516768677,361.97183371546765
366,0.07412649538632944,0.1,0.18930981947315126,1.6124231756484124,32.13022293824525,316.23098365901564
366,0.08556011710021692,0.09974818047161671,0.24190971244505,1.4204479197058368,31.27023117840253,401.58186363900205
366,0.07938164068834641,0.0991210988884834,0.27631429037775684,1.3590164462797465,31.686013470828797,342.3851078648963
366,0.08175516353187334,0.09982652756595622,0.0,1.1420267013868572,31.48810263572386,361.55382285031465
366,0.0852362945296728,0.1,0.24029043423573412,1.402909175496167,31.280078785680946,397.7265917088642
366,0.08573052206454726,0.09974581521416107,0.2214416003954936,1.3745897279079902,31.265881396577768,403.64456798276404
366,0.07505533718488527,0.1,0.14102159540633272,1.4209957266980469,32.05538648072657,319.2243930749572
366,0.08639989776382846,0.1,0.32029545419280436,1.228078606647526,31.25473375137457,411.95133334855046
366,0.07783196968114649,0.09960180593678461,0.2247096096936474,1.320814007671638,31.820649614335405,332.34509412271603
366,0.07982812298342322,0.09787849327655018,0.05555680409605309,1.4862129157298676,31.647641828550995,345.67343877156736
366,0.07557400748785326,0.09849541443318431,0.10590157623387186,1.308837153526598,32.01303177696225,321.20025909403194
366,0.07544436344877183,0.09863860233202347,0.2691119782667963,1.7225934303520145,32.02411754707202,320.68404679511474
366,0.07560105069061714,0.09999714603383099,0.007855552776271476,1.43139284298285,32.01057166899468,321.3391639386285
366,0.08019752353530328,0.09985535090356126,0.22650234446594303,1.4931681917658832,31.615580381483007,348.46835480252093
366,0.08318723428657475,0.09927266625221409,0.21738786119300316,1.381440759118145,31.384238066932603,375.2481892795072
366,0.0773118230218684,0.09982216981577971,0.17982379030946427,1.2143916913442658,31.86562707550635,329.408381415232
366,0.08521188397424982,0.1,0.23119879695076898,1.3152034944752549,31.28091696296328,397.4352545053818
366,0.08220575087706757,0.09980670474898191,0.347327672060932,1.4649802875419065,31.453440225378046,365.6603304726031
366,0.0746724150860074,0.09989131384861877,0.16887304624575952,1.6246469383365645,32.08660367966503,317.9102346753113
