stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
system transportation urban	urban transportation system	urban transportation system	3	7,94284723159	36,8955559443	216,20310413	3,0	45,0	 
network topology	network topology	network topology	2	9,44183625827	39,5100152897	229,841908953	6,0	53,0	 
algorithm solution	solution algorithm	solution algorithm	2	18,8836725165	71,3633602611	203,267506555	9,0	93,0	 
algorithm genetic	genetic algorithm	genetic algorithm	2	12,589115011	52,6800203863	218,220497256	6,0	47,0	 
development regional	regional development	regional development	2	9,44183625827	49,8829326307	280,675703622	2,0	8,0	 
network traffic transportation	traffic and transportation network	traffic and transportation network|&|traffic network transportation	4	7,94284723159	40,1161033557	211,834065783	2,0	9,0	 
layout network transportation	transportation network layout	transportation network layout	3	5,95713542369	30,0870775168	912,144478281	2,0	6,0	 
model network traffic	network traffic model	network traffic model|&|traffic network model|&|network traffic models|&|traffic network models|&|model under a traffic network	3	19,857118079	72,7624475683	408,738823283	12,0	95,0	 
pattern traffic	traffic patterns	traffic patterns	2	7,86819688189	34,3595546461	279,130502328	5,0	32,0	 
demand travel	travel demand	travel demand|&|demand for travel	2	11,0154756347	46,095017838	203,030175552	6,0	44,0	 
traffic urban	urban traffic	urban traffic	2	7,86819688189	34,3595546461	237,729985383	7,0	75,0	 
consequence growth urban	consequences of urban growth	consequences of urban growth	4	5,95713542369	27,6716669582	281,381526806	3,0	22,0	 
plan signal timing	signal timing plan	signal timing plan|&|signal timing plans	3	11,9142708474	49,2572190791	419,842303721	5,0	55,0	 
flow forecasting traffic	traffic flow forecasting	traffic flow forecasting	3	11,9142708474	49,2572190791	223,788278471	5,0	34,0	 
signal timing	signal timing	signal timing|&|signal timings	2	20,4573118929	73,2051239447	287,231007664	13,0	134,0	 
network neural	neural network	neural network	2	7,86819688189	34,3595546461	389,585319417	5,0	23,0	 
jam traffic	traffic jams	traffic jams|&|traffic jam	2	6,29455750551	28,8922336326	272,78049769	4,0	18,0	 
model optimization	optimization model	optimization model|&|optimization models	2	20,4573118929	75,1549140195	255,860531081	10,0	74,0	 
management traffic	traffic management	traffic management	2	17,3100331402	65,4164135727	236,498070897	15,0	175,0	 
development urban	urban development	urban development	2	11,0154756347	50,5614088571	416,480318951	4,0	18,0	 
model traffic	traffic model	traffic model|&|traffic models|&|model of the traffic|&|model for the traffic	2	20,4573118929	79,7198312456	272,852301427	12,0	63,0	 
algorithm model	model and algorithm	model and algorithm	3	7,86819688189	34,3595546461	201,50342854	5,0	60,0	 
assignment dynamic problem traffic	dynamic traffic assignment problem	dynamic traffic assignment problem|&|problem of dynamic traffic assignment	4	13,8999826553	54,9324891152	208,920651565	6,0	64,0	 
capacity network road	road network capacity	road network capacity|&|capacity of the road network	3	5,95713542369	30,0870775168	335,959777692	2,0	16,0	 
growth relationship urban	relationship between urban growth	relationship between urban growth|&|relationship with urban growth	4	5,95713542369	30,0870775168	320,933269874	2,0	11,0	 
trade wildlife	wildlife trade	wildlife trade|&|WILDLIFE TRADE	2	11,0154756347	58,1967547358	951,873439866	2,0	4,0	 
design network problem	network design problem	network design problem	3	17,8714062711	70,6274860052	501,494881196	6,0	51,0	 
design network	network design	network design	2	12,589115011	50,7393997489	610,864782794	10,0	73,0	 
control signal traffic	traffic signal control	traffic signal control|&|traffic control signal	3	41,6999479659	129,465190656	221,878629342	21,0	268,0	 
model programming	programming model	programming model|&|programming models	2	11,0154756347	46,095017838	274,14555792	11,0	109,0	 
area road	area road	area road|&|road area	2	7,86819688189	41,5691105256	190,397455917	2,0	17,0	 
growth management urban	urban growth management	urban growth management	3	5,95713542369	30,0870775168	835,524322065	2,0	10,0	 
network sensor	sensor network	sensor network	2	11,0154756347	53,7303637167	240,892816791	3,0	6,0	 
system time total travel	total system travel time	total system travel time|&|total travel time of the system	4	7,94284723159	36,8955559443	202,322333009	3,0	29,0	 
signal traffic	traffic signal	traffic signal|&|traffic signals|&|Traffic signals|&|Traffic signal	2	34,6200662803	118,102170884	217,361502845	32,0	366,0	 
network traffic	traffic network	traffic network|&|network traffic|&|traffic networks|&|Network traffic	2	99,1392807119	215,099124382	273,915188723	71,0	565,0	 
article full	Full article	Full article	2	9,44183625827	39,5100152897	2310,98270849	6,0	14,0	 
freight network transportation	freight transportation network	freight transportation network	3	7,94284723159	40,1161033557	205,485826252	2,0	11,0	 
growth management	growth management	growth management	2	15,7363937638	72,2305840816	563,935498515	4,0	15,0	 
model simulation	simulation model	simulation model|&|simulation models|&|model through simulation	2	15,7363937638	61,322947112	367,926909014	14,0	123,0	 
network urban	urban network	urban network|&|urban networks|&|network and urban	2	26,7518693984	93,4020604727	206,563558171	14,0	110,0	 
network road transportation	road transportation network	road transportation network|&|road network transportation	3	9,92855903949	50,1451291947	215,563021885	2,0	18,0	 
macroscopic model	macroscopic model	macroscopic model|&|macroscopic models	2	7,86819688189	36,1152920408	238,033450727	4,0	45,0	 
datum probe vehicle	probe vehicle data	probe vehicle data	3	7,94284723159	40,1161033557	199,328353809	2,0	50,0	 
consumption energy	energy consumption	energy consumption	2	12,589115011	54,9752874338	226,013527758	5,0	35,0	 
assignment traffic	traffic assignment	traffic assignment|&|Traffic assignment	2	64,5192144315	177,908678312	317,090950779	59,0	573,0	 
infrastructure transportation	transportation infrastructure	transportation infrastructure	2	7,86819688189	41,5691105256	224,564786718	2,0	18,0	 
network simulation traffic	network traffic simulation	network traffic simulation|&|traffic network simulation	3	5,95713542369	30,0870775168	246,673119896	2,0	11,0	 
design network transportation	transportation network design	transportation network design	3	9,92855903949	43,2631764894	446,66676422	4,0	25,0	 
light traffic	traffic lights	traffic lights|&|traffic light	2	22,0309512693	83,2572536379	297,422482489	9,0	53,0	 
assignment problem traffic	traffic assignment problem	traffic assignment problem	3	19,857118079	75,4139961989	366,608837797	11,0	99,0	 
bi-level model programming	bi-level programming model	bi-level programming model	3	13,8999826553	54,9324891152	244,71239542	6,0	70,0	 
modeling traffic	traffic modeling	traffic modeling	2	6,29455750551	30,703064981	211,320362003	3,0	30,0	 
network street urban	urban street network	urban street network	3	5,95713542369	30,0870775168	199,328353809	2,0	50,0	 
analysis method	analysis method	analysis method	2	7,86819688189	38,3788312262	198,367502995	4,0	62,0	 
simulation traffic	traffic simulation	traffic simulation|&|Traffic simulation	2	23,6045906457	89,2042003263	306,261964412	21,0	182,0	 
management system traffic	traffic management system	traffic management system	3	5,95713542369	27,6716669582	265,296173688	3,0	17,0	 
example numerical	numerical example	numerical example	2	23,6045906457	77,146370586	213,697524016	15,0	158,0	 
road safety	road safety	road safety	2	14,1627543874	69,0818962072	262,656690294	3,0	16,0	 
hybrid model	hybrid model	hybrid model	2	7,86819688189	38,3788312262	221,589121199	3,0	25,0	 
assignment dynamic model traffic	dynamic traffic assignment model	dynamic traffic assignment model	4	15,8856944632	60,3311969592	233,965673898	7,0	70,0	 
model network neural	neural network model	neural network model	3	9,92855903949	50,1451291947	487,783887469	2,0	19,0	 
growth urban	urban growth	urban growth|&|Urban growth	2	51,9300994205	163,222280832	753,357883311	22,0	76,0	 
land use	land use	land use	2	15,7363937638	65,8500254829	428,801080561	6,0	37,0	 
different level	different levels	different levels	2	6,29455750551	30,703064981	207,432921886	3,0	31,0	 
modeling network	network modeling	network modeling	2	6,29455750551	33,2552884204	305,69581325	2,0	9,0	 
assignment problem	assignment problem	assignment problem|&|assignment problems	2	7,86819688189	34,3595546461	356,300429275	15,0	128,0	 
assignment solution	assignment solution	assignment solution	2	6,29455750551	33,2552884204	222,594813204	2,0	22,0	 
network transportation	transportation network	transportation network|&|transportation networks|&|network transportation	2	129,038428863	271,642339509	247,453633814	62,0	380,0	 
method solution	solution methods	solution methods	2	6,29455750551	30,703064981	243,798525277	3,0	17,0	 
system traffic	traffic system	traffic system|&|traffic systems|&|Traffic system	2	20,4573118929	73,2051239447	240,954281654	15,0	132,0	 
information system	information systems	information systems|&|information system	2	17,3100331402	65,4164135727	251,917893055	11,0	70,0	 
measurement traffic	traffic measurements	traffic measurements	2	6,29455750551	30,703064981	774,230785261	3,0	12,0	 
model result	model results	model results|&|model on the results	2	7,86819688189	36,1152920408	216,144953739	4,0	39,0	 
area urban	urban areas	urban areas|&|urban area	2	23,6045906457	77,146370586	206,384106509	15,0	137,0	 
transportation urban	urban transportation	urban transportation	2	9,44183625827	43,3383504489	225,100285668	5,0	51,0	 
assignment model traffic	traffic assignment model	traffic assignment model|&|traffic assignment models	3	51,6285070053	141,875641208	326,261483729	28,0	276,0	 
optimization particle swarm	particle swarm optimization	particle swarm optimization	3	5,95713542369	27,6716669582	275,188499812	3,0	18,0	 
series time	time series	time series	2	7,86819688189	36,1152920408	253,038078712	4,0	33,0	 
information traffic	traffic information	traffic information|&|information traffic	2	20,4573118929	77,3103069495	223,334535442	12,0	91,0	 
model simulation traffic	traffic simulation model	traffic simulation model|&|traffic simulation models	3	13,8999826553	54,9324891152	339,141987868	6,0	56,0	 
