stem	main form	forms	n	C-value	tfidf (number of occ x inverse documents frequency)	Specificity	Total number of Occurrences	Total number of Cooccurrenes	"sort (type ""x"" to keep the word for indexation, ""w"" to delete it)"
system time total travel	total system travel time	total system travel time|&|total travel time of the system	4	7,94284723159	36,8698924414	199,722973354	3,0	29,0	 
signal traffic	traffic signal	traffic signal|&|traffic signals|&|Traffic signals|&|Traffic signal	2	34,6200662803	117,990312738	214,340281544	32,0	366,0	 
network traffic	traffic network	traffic network|&|network traffic|&|traffic networks|&|Network traffic	2	99,1392807119	214,778803325	271,697476488	70,0	557,0	 
article full	Full article	Full article	2	9,44183625827	39,4795085225	2294,69026975	6,0	14,0	 
freight network transportation	freight transportation network	freight transportation network	3	7,94284723159	40,0904398529	204,751987812	2,0	11,0	 
growth management	growth management	growth management	2	15,7363937638	72,1797394694	575,556948596	4,0	15,0	 
model simulation	simulation model	simulation model|&|simulation models|&|model through simulation	2	15,7363937638	61,2721024999	365,957289709	14,0	123,0	 
network urban	urban network	urban network|&|urban networks|&|network and urban	2	26,7518693984	93,3156246321	206,320172488	14,0	110,0	 
network road transportation	road transportation network	road transportation network|&|road network transportation	3	9,92855903949	50,1130498161	213,331085031	2,0	18,0	 
macroscopic model	macroscopic model	macroscopic model|&|macroscopic models	2	7,86819688189	36,0898697347	244,009217355	4,0	44,0	 
datum probe vehicle	probe vehicle data	probe vehicle data	3	7,94284723159	40,0904398529	197,480580201	2,0	50,0	 
consumption energy	energy consumption	energy consumption	2	12,589115011	54,9346117441	215,443362449	5,0	36,0	 
assignment traffic	traffic assignment	traffic assignment|&|Traffic assignment	2	64,5192144315	177,700215402	311,312864323	59,0	573,0	 
infrastructure transportation	transportation infrastructure	transportation infrastructure	2	7,86819688189	41,5436882195	224,21613038	2,0	18,0	 
network simulation traffic	network traffic simulation	network traffic simulation|&|traffic network simulation	3	5,95713542369	30,0678298896	253,94278883	2,0	11,0	 
design network transportation	transportation network design	transportation network design	3	9,92855903949	43,2310971108	442,316726816	4,0	25,0	 
light traffic	traffic lights	traffic lights|&|traffic light	2	22,0309512693	83,1860711809	309,857979146	9,0	52,0	 
assignment problem traffic	traffic assignment problem	traffic assignment problem	3	19,857118079	75,3498374417	362,798738391	11,0	99,0	 
bi-level model programming	bi-level programming model	bi-level programming model	3	13,8999826553	54,8875779851	235,971516226	6,0	71,0	 
modeling traffic	traffic modeling	traffic modeling	2	6,29455750551	30,6827271361	211,505186804	3,0	30,0	 
network street urban	urban street network	urban street network	3	5,95713542369	30,0678298896	197,480580201	2,0	50,0	 
analysis method	analysis method	analysis method	2	7,86819688189	38,3534089202	195,829122015	4,0	62,0	 
simulation traffic	traffic simulation	traffic simulation|&|Traffic simulation	2	23,6045906457	89,1279334082	311,899314321	21,0	180,0	 
management system traffic	traffic management system	traffic management system	3	5,95713542369	27,6524193311	262,928678355	3,0	17,0	 
example numerical	numerical example	numerical example	2	23,6045906457	77,0701036678	208,086632656	15,0	159,0	 
road safety	road safety	road safety	2	14,1627543874	69,0361360563	260,635504341	3,0	16,0	 
assignment dynamic model traffic	dynamic traffic assignment model	dynamic traffic assignment model	4	15,8856944632	60,2798699534	231,168152269	7,0	70,0	 
model network neural	neural network model	neural network model	3	9,92855903949	50,1130498161	539,637841182	2,0	17,0	 
growth urban	urban growth	urban growth|&|Urban growth	2	51,9300994205	163,054493612	766,830382085	22,0	75,0	 
land use	land use	land use	2	15,7363937638	65,7991808708	441,429018098	6,0	36,0	 
different level	different levels	different levels	2	6,29455750551	30,6827271361	206,110044559	3,0	31,0	 
modeling network	network modeling	network modeling	2	6,29455750551	33,2349505756	307,179732838	2,0	9,0	 
assignment problem	assignment problem	assignment problem|&|assignment problems	2	7,86819688189	34,3341323401	352,524570946	15,0	128,0	 
assignment solution	assignment solution	assignment solution	2	6,29455750551	33,2349505756	221,87264201	2,0	22,0	 
network transportation	transportation network	transportation network|&|transportation networks|&|network transportation	2	129,038428863	271,225413689	244,061264621	62,0	380,0	 
method solution	solution methods	solution methods	2	6,29455750551	30,6827271361	249,583330396	3,0	16,0	 
system traffic	traffic system	traffic system|&|traffic systems|&|Traffic system	2	20,4573118929	73,1390259489	247,297118519	15,0	130,0	 
information system	information systems	information systems|&|information system	2	17,3100331402	65,3604844993	250,418930492	11,0	70,0	 
measurement traffic	traffic measurements	traffic measurements	2	6,29455750551	30,6827271361	774,704679194	3,0	12,0	 
model result	model results	model results|&|model on the results	2	7,86819688189	36,0898697347	224,405743254	4,0	38,0	 
area urban	urban areas	urban areas|&|urban area	2	23,6045906457	77,0701036678	205,883816038	15,0	137,0	 
transportation urban	urban transportation	urban transportation	2	9,44183625827	43,3078436817	222,750791268	5,0	51,0	 
assignment model traffic	traffic assignment model	traffic assignment model|&|traffic assignment models	3	51,6285070053	141,708828439	320,705345648	28,0	276,0	 
optimization particle swarm	particle swarm optimization	particle swarm optimization	3	5,95713542369	27,6524193311	272,599467583	3,0	18,0	 
series time	time series	time series	2	7,86819688189	36,0898697347	261,162277139	4,0	32,0	 
information traffic	traffic information	traffic information|&|information traffic	2	20,4573118929	77,2442089537	225,506782797	12,0	90,0	 
model simulation traffic	traffic simulation model	traffic simulation model|&|traffic simulation models	3	13,8999826553	54,8875779851	337,085539834	6,0	56,0	 
