"export-world data (NetLogo 5.0.1)"
"Snet-appli.nlogo"
"12/05/2013 11:24:34:608 +0100"

"RANDOM STATE"
"0 0 -1727483681 234 -0.2684961347518369 false 1636566944 2112623898 1681493059 -59409396 700532781 1563256926 2091038453 666692728 1590165921 -1929815784 1847893120 -111844565 -908875921 227908502 -1065431855 -1130906225 -677739422 -1191623979 -846812733 -744898238 -1871009932 1650229023 385467548 1855645780 -276555991 -1561683963 2028207147 768586276 506493254 1823004952 -1367222505 -643814784 -684339200 1492039186 321083852 -1639707362 99530135 -207039283 2119985624 -1219364667 836433977 19812704 1323080512 -654452702 92110114 -936154104 1619000017 82263125 -558215571 -1667486677 -921470555 -108152328 2018517353 1551305337 1389071491 793506707 111319139 -1651988206 -1125684053 -1504004302 664270031 878938076 718427284 1277703664 -1209052635 -1346956695 -1324960317 1990928842 -2092209127 -1602754081 1197522116 81342888 -1473368619 -1008532196 -298171451 693104600 -1948739116 -933694341 -1179587509 -321046423 -965112757 -1934048619 -816944097 -1661261097 21546092 88738951 1037739741 924612989 556538325 1548751098 83609128 1835519195 1248724470 1781522109 -1227346080 1916813127 -91685380 -1296671736 400514 -404881868 805252962 -1881311113 1221410860 2112761936 -803488743 -1834631022 -318878906 1738848407 -190595271 218607757 -814370175 1458122163 -994007148 1724761825 -1752772168 1281943849 994395572 -848180370 121237597 2074774305 -1212376934 1481575649 1266830949 -297585261 801066968 -883127090 1198984487 -1022853353 -1630938657 1399469879 -196474829 -1522759125 -1585561452 -1296356554 -1147742103 -1834658385 901032252 -2046787649 535963016 -2006406905 531898648 922472973 167648022 -1996818573 -2102314050 465862362 -1420627452 -756898855 1541230137 -1437346911 2118651389 1808716601 -1100140370 306072362 -24852132 -1957389247 1328119470 113707472 237235535 -1563441082 1233878354 112445506 -386602006 20439270 -156415595 -1384125899 -1777835443 977828154 99459322 1169099052 -431777122 842247363 1834189552 88184553 849394859 -1980641282 -1887403947 1039120356 1008849677 1774264695 -760384183 1537871911 760944361 44721136 -771356008 1975760770 -790195097 1586327343 -1363110958 476071030 -200636047 1086048683 -1388424630 780797904 -516781143 -1304185600 99190853 -981346391 1855320061 -1586511696 -413530156 -1083214740 -357608929 -190084173 -1468504464 -1359775063 -1252711846 343934653 1034816149 1853733295 1626285405 -813184069 -1245822481 -1494352189 -762012821 1460729792 503777082 646401348 -248593122 -1305901114 110509708 340734273 -704031640 -1038319237 137693062 -1521650970 -1467405737 -1849440060 -1505670383 -1892892494 2054606922 -1960110479 -538645086 -1087312965 780268581 258988387 444055239 -323013514 -45326980 -1787283191 -455690926 -61859599 -1401608125 -1750054087 2090928886 867073250 784843915 -188389637 1366677125 -142223851 -1562918053 1795172790 -994757165 -145773461 877775049 502934599 -1393500089 1299081680 1727266214 -1823576742 -1891471708 -105679058 1824798702 1811781437 -127158140 827861301 1736876475 -99362370 230450577 676317303 -657403697 2089004166 -385199385 -1379943121 1938446473 444804063 -682891022 -613109107 1548125812 1750062626 -629207419 -1654901515 1974985755 342329685 451914001 106009721 497968477 1521311146 1625856619 1326533579 124929706 -637049764 -1902111125 558197011 1890142203 -1743790352 1934616348 -841494968 1128161290 -1069130448 -33105474 1913024553 286866609 1576008793 -1258705295 1972466230 -1888461070 83531418 -1405511610 2236647 -1289341594 -733609715 1887861805 -193548860 1928077486 1703857069 -2122945666 -2026256945 420689684 -1628901711 1970642678 -741287757 262853225 1667414873 -731542828 -661625893 -1867113811 -1410447090 -1478673279 -1475487431 -1778016205 -1856525266 379430164 606794376 1233177240 477842694 -1155841190 -2090273097 -1922055120 239262534 830567672 -1329171408 2109355311 -1605354281 -1315681634 -696237322 1694456325 -361248291 -1848099982 -169530137 8306615 718460783 765762159 603171563 -1379282606 1162511160 1283265098 -573130697 -1038717324 147408298 1722038781 100729853 1643645847 413485541 -2024479815 1507879922 1811272678 2109318027 12985959 -942023317 -866829880 -1196779457 2116991031 248403765 1816204967 1681796216 -1673100875 -995793295 -577400678 -1346544636 -1993268699 820573285 -1564652687 -744516333 913591501 -1414605964 1705744003 -308522437 -1001878936 789538956 159633045 -742680906 -1642634381 1806254056 -365015895 -2084759471 47690126 -677507025 1312817193 -573766173 -755851361 -1213826468 -975004841 -1022963897 -1238576161 -1833851741 -489637688 353944661 1467073097 1715174257 -1384429846 -613970401 -1480197903 445848954 472155486 -1101632585 -1205208832 -762160113 2042210193 146452211 -192089222 608755775 -2081493165 -1914508321 -554116247 222936583 -1731516518 396839796 1744422975 1716405765 -1592712851 -799561821 -90053172 -2030185752 970455931 -1940561696 -308988260 -1211480436 -1561077054 616667771 -92517118 -1166462730 452067804 2030868597 595897336 -1056546795 -1350221265 652539969 2064404814 1365792457 -1179997740 -732608669 -1346181999 -1142675839 1527601325 1559783175 1565889441 -737103482 1849342033 -878944477 513027503 1906511036 -40237725 305132836 1460725982 -1189172213 1985733537 -393411185 848178072 1298019148 1426348166 -1691379254 -1712101306 401308927 -1370010062 562088275 -1339968927 -1910606360 2084801783 -1586870557 -714126344 -1935100492 -2043850941 1448105022 -264866433 1373111429 -103796918 1678717216 647978631 -956108796 -716815812 -466139384 -1441388840 -200087801 -2140490262 -1115380864 -1508743530 509152150 1673808652 -1575030986 567128223 -1638889403 -1822128006 1482417917 -1796254295 426867170 -1991786387 -1323081802 -736254818 498815178 971406450 -245118338 -1831235114 -1538089119 -821040411 -772474064 -924076798 -260237891 2138387048 -455720131 1921345817 1940003084 1796173884 612788028 1815073585 1213348239 1426362991 1294858843 -1082234183 -374523665 -1083376881 -587817021 806444650 -89515954 1960658389 365511280 -1296216127 -1766806996 -319604993 -643852600 1120517867 1733508625 -1484084361 301555482 -2070285499 943220887 -400299841 -524187293 -282163388 -640277147 1736162396 -610141735 251528148 2025171790 1934285559 1494945653 64859627 -356096544 -1313599193 -726944711 1210271522 -415362662 -658065604 972172448 -1880724783 -844623730 -207598353 1447048951 -147314843 75554926 -1485795934 -1266357287 1296519944 -1426088533 -299198534 -587403732 1336205582 1627351395 1070738455 1373725360 1177315712 369902465 -1329572189 1073892018 192173193 223824156 1509835532 1433030489 2021188111 -481110245 1340812753 -128711512 127276249 184972637 483243189 -432783857 435592012 1508336802 -867272227 -1521592443 2130206798 -1910221447 -1822589814 -1266416038 -173135779 1058509543 1802721957 582787426 -977700553 -582713828 -780682250 1754974699 935574683 -917068407 1353311192 -837414008 -288045142 -1179526546 877573799 -936998254 -73391924 25559549 283493504 1913762398"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","beta","city-growth-model","crossing-link1","crossing-link2","gibrat-mean","gibrat-std","infinity","is","lambda","lottery-power","myseed","network-growth","speed1","speed2","speed3","sumlottery","sumpop","system-pot-int","x-cross","y-cross"
"-25","25","-25","25","0","nobody","100","""NEITHER""","1800","1.1","""coevolution""","false","false","0.01","0.01","0","12","0.01","3","31","""coevolution""","5","20","75","8.178026612453264E227","927771.0324409044","0","false","false"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","population","city-pot-int","n-city-pot-int","min-time-neighbor","accessibility","potentiel-interaction","tmp-pop","attraction","categorie","network1","network2","network3","list-population","list-accessibility","list-attraction","list-mean-linksspeed","me?"
"29","55.56489511938983","231","24","3","""circle""","""""","9.9","{breed cities}","false","1.7848119279601904","1","""up""","30191","0","0","0","4124.339935370287","1.9265633664857562E9","30191","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"30","56.86149692689667","324","6","25","""circle""","""""","9.9","{breed cities}","false","1.6480474846459197","1","""up""","22035","0","0","0","5085.297240089463","2.265733058389517E9","22035","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"31","56.33319758549842","267","9","17","""circle""","""""","9.9","{breed cities}","false","1.782489761998963","1","""up""","30030","0","0","0","4693.755975642857","6.813740926760967E9","30030","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"32","56.304437997601156","179","16","-12","""circle""","""""","9.9","{breed cities}","false","1.630224267007533","1","""up""","21149","0","0","0","4672.441231277563","4.535409912857832E8","21149","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"33","56.722584632387054","316","17","-9","""circle""","""""","9.9","{breed cities}","false","1.8697543040945368","1","""up""","36713","0","0","0","4982.344441974061","2.832348962089223E9","36713","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"34","55.610507713722214","121","-10","12","""circle""","""""","9.9","{breed cities}","false","1.7912090164273526","1","""up""","30639","0","0","0","4158.145036872629","3.621295723758772E10","30639","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"35","54.218526419133454","251","5","-7","""circle""","""""","9.9","{breed cities}","false","1.824000756664908","1","""up""","33042","0","0","0","3126.498632152911","4.614611191524077E9","33042","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"36","56.26330833374466","43","9","13","""circle""","""""","9.9","{breed cities}","false","1.6342916239315317","1","""up""","21348","0","0","0","4641.958587574066","3.6634891145069547E9","21348","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"37","55.62629974594287","149","-3","19","""circle""","""""","9.9","{breed cities}","false","1.6628502283791118","1","""up""","22799","0","0","0","4169.849068620037","1.1459515819854979E10","22799","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"38","55.68230829608709","53","-4","-24","""circle""","""""","9.9","{breed cities}","false","2.1439156770089385","1","""up""","69021","0","0","0","4211.358979431674","3.6131944453263454E9","69021","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"39","55.87632183216857","17","13","-14","""circle""","""""","9.9","{breed cities}","false","1.6793528065791408","1","""up""","23682","0","0","0","4355.149249993145","1.2405047655252378E9","23682","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"40","56.7266470216662","314","7","-23","""circle""","""""","9.9","{breed cities}","false","1.892398438866056","1","""up""","38678","0","0","0","4985.355221867941","2.0645422998263345E9","38678","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"41","59.9999","359","-25","-23","""circle""","""""","9.9","{breed cities}","false","1.7923132275179454","1","""up""","30717","0","0","0","7411.352499708031","1.228016679182422E9","30717","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"42","57.973095263644595","0","22","-11","""circle""","""""","9.9","{breed cities}","false","1.7550449113749933","1","""up""","28191","0","0","0","5909.141951262266","1.3348064921195629E9","28191","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"43","57.578410439305266","241","-14","-9","""circle""","""""","9.9","{breed cities}","false","1.8655224699935316","1","""up""","36357","0","0","0","5616.627115315852","4.2889081026090746E9","36357","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"44","58.899886831006135","93","-19","1","""circle""","""""","9.9","{breed cities}","false","2.182927396949652","1","""up""","75508","0","0","0","6596.019851209589","1.2512123437311897E10","75508","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"45","56.177093473943984","87","4","-20","""circle""","""""","9.9","{breed cities}","false","1.8757341345868856","1","""up""","37222","0","0","0","4578.061715904489","2.5022998957870374E9","37222","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"46","56.581667095260684","276","-14","25","""circle""","""""","9.9","{breed cities}","false","2.283630679054392","1","""up""","95213","0","0","0","4877.905487870638","1.6941201281344473E10","95213","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"47","55.67468938305623","346","-13","18","""circle""","""""","9.9","{breed cities}","false","2.011498603428801","1","""up""","50882","0","0","0","4205.7123344180445","2.0904145762983944E10","50882","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"48","54.75114093543206","13","-4","11","""circle""","""""","9.9","{breed cities}","false","2.9999999999999996","1","""up""","495525","0","0","0","3521.2380248279574","0","495525","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"49","55.48075342815102","354","4","15","""circle""","""""","9.9","{breed cities}","false","1.8651759186928922","1","""up""","36328","0","0","0","4061.9795620010436","2.2128625843741577E10","36328","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"50","54.57782553064012","2","17","3","""circle""","""""","9.9","{breed cities}","false","1.9422239774781564","1","""up""","43380","0","0","0","3392.7878689736885","5.579994586615728E9","43380","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"51","54.93060547171463","276","-13","3","""circle""","""""","9.9","{breed cities}","false","1.8303809354508667","1","""up""","33531","0","0","0","3654.2455187866326","1.1713923270602264E10","33531","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"52","56.338387088201635","279","-20","9","""circle""","""""","9.9","{breed cities}","false","1.929690792619315","1","""up""","42146","0","0","0","4697.602099026029","9.495784069317736E9","42146","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"53","54.34728278789564","183","1","-9","""circle""","""""","9.9","{breed cities}","false","2.1238593838215323","1","""up""","65906","0","0","0","3221.924515700801","8.818635721716696E9","65906","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"54","54.9204058775387","229","-9","-1","""circle""","""""","9.9","{breed cities}","false","1.9043808055252573","1","""up""","39760","0","0","0","3646.68624000745","1.2904341802765594E10","39760","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"55","59.24212930708687","308","-14","-13","""circle""","""""","9.9","{breed cities}","false","1.665092194547324","1","""up""","22917","0","0","0","6849.667814270314","1.4896763899375062E9","22917","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"56","56.20441061946432","123","22","-2","""circle""","""""","9.9","{breed cities}","false","1.7866779502204269","1","""up""","30321","0","0","0","4598.307415378192","2.0480254624255798E9","30321","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"57","56.28497370394354","43","15","-17","""circle""","""""","9.9","{breed cities}","false","1.6507392997204053","1","""up""","22172","0","0","0","4658.015557132121","7.567224585462022E8","22172","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"58","57.202919089736824","179","-11","-10","""circle""","""""","9.9","{breed cities}","false","2.5030166583197406","1","""up""","157791","0","0","0","5338.33724009157","1.2471551042177832E10","157791","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"59","55.654149883252096","198","3","-16","""circle""","""""","9.9","{breed cities}","false","1.981051645471467","1","""up""","47437","0","0","0","4190.48978709643","4.1464700400665116E9","47437","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"60","56.86730539294486","125","-24","15","""circle""","""""","9.9","{breed cities}","false","1.7537334717241102","1","""up""","28106","0","0","0","5089.602099026029","3.3524806804756966E9","28106","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"61","55.11326740118884","257","21","5","""circle""","""""","9.9","{breed cities}","false","2.3876946749155032","1","""up""","120993","0","0","0","3789.622713547652","8.750672829384708E9","120993","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"62","56.049248097396536","326","-10","23","""circle""","""""","9.9","{breed cities}","false","2.124965028803604","1","""up""","66074","0","0","0","4483.311000799387","1.9806325597944893E10","66074","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"63","55.33290249238156","90","18","-3","""circle""","""""","9.9","{breed cities}","false","1.8382615468544057","1","""up""","34145","0","0","0","3952.4020217611237","2.9680961576289887E9","34145","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"64","56.44335029211077","100","3","24","""circle""","""""","9.9","{breed cities}","false","1.812655406485595","1","""up""","32190","0","0","0","4775.394029392962","7.859991533983349E9","32190","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"65","55.42183574043132","274","-14","12","""circle""","""""","9.9","{breed cities}","false","2.133716736310317","1","""up""","67419","0","0","0","4018.313586785199","3.332657164742697E10","67419","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"66","54.6469727755747","114","-5","-6","""circle""","""""","9.9","{breed cities}","false","2.1109854534675443","1","""up""","63981","0","0","0","3444.035329633076","1.1816863779057873E10","63981","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"67","57.107148467393934","146","18","21","""circle""","""""","9.9","{breed cities}","false","1.628763829975651","1","""up""","21078","0","0","0","5267.358255961614","8.929876469713235E8","21078","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"68","57.09977642372088","320","-23","4","""circle""","""""","9.9","{breed cities}","false","1.7892769845360685","1","""up""","30503","0","0","0","5261.894574531191","4.0698768582619185E9","30503","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"69","55.380292887037044","332","4","6","""circle""","""""","9.9","{breed cities}","false","1.664845764813524","1","""up""","22904","0","0","0","3987.524713750334","9.198960324576641E9","22904","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"70","55.404771329226776","345","-8","17","""circle""","""""","9.9","{breed cities}","false","1.8597626553322129","1","""up""","35878","0","0","0","4005.666550121514","3.2022582587804123E10","35878","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"71","56.315182289421635","146","25","-5","""circle""","""""","9.9","{breed cities}","false","1.9612243309913417","1","""up""","45320","0","0","0","4680.404204681693","2.9429097983281374E9","45320","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"72","54.45866024105987","75","9","-5","""circle""","""""","9.9","{breed cities}","false","1.8177388539728032","1","""up""","32569","0","0","0","3304.470272292787","4.36016650558705E9","32569","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"73","54.96214625225114","125","3","9","""circle""","""""","9.9","{breed cities}","false","1.878316666370757","1","""up""","37444","0","0","0","3677.621503053833","3.617307341371232E10","37444","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"74","56.92010076788057","171","-24","7","""circle""","""""","9.9","{breed cities}","false","1.7177644323623078","1","""up""","25872","0","0","0","5128.7306124263105","3.12992954907079E9","25872","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"75","56.529754450152616","297","23","15","""circle""","""""","9.9","{breed cities}","false","1.7651404572574327","1","""up""","28854","0","0","0","4839.431196661823","2.0537009089393482E9","28854","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"76","56.35038573635937","71","-3","25","""circle""","""""","9.9","{breed cities}","false","2.261131684173804","1","""up""","90406","0","0","0","4706.494720127726","2.2338438312584236E10","90406","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"77","54.42567111102936","228","-2","-11","""circle""","""""","9.9","{breed cities}","false","1.6534923952364393","1","""up""","22313","0","0","0","3280.020865161308","1.7767138125635731E9","22313","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"78","55.86406998976802","48","1","20","""circle""","""""","9.9","{breed cities}","false","2.0928410136548017","1","""up""","61363","0","0","0","4346.068977713006","2.7191000922965427E10","61363","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"79","57.57417917799389","88","20","18","""circle""","""""","9.9","{breed cities}","false","1.6336197667831327","1","""up""","21315","0","0","0","5613.491178406156","1.1156394582509143E9","21315","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"80","55.02775081938433","178","-5","3","""circle""","""""","9.9","{breed cities}","false","1.7476336424301724","1","""up""","27714","0","0","0","3726.243360315317","1.7248437489520237E10","27714","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"81","57.8805566426181","69","-15","-6","""circle""","""""","9.9","{breed cities}","false","1.9062989934662928","1","""up""","39936","0","0","0","5840.558317235839","5.817682391973133E9","39936","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"82","58.74675286866374","163","-23","-5","""circle""","""""","9.9","{breed cities}","false","1.7093747094793004","1","""up""","25377","0","0","0","6482.52687374994","2.0515119876518826E9","25377","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"83","54.65357965701665","242","-1","-5","""circle""","""""","9.9","{breed cities}","false","1.822776668120838","1","""up""","32949","0","0","0","3448.9319223620773","6.690467007893673E9","32949","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"84","56.739339722175636","28","8","20","""circle""","""""","9.9","{breed cities}","false","1.7686930801297982","1","""up""","29091","0","0","0","4994.762229632802","6.060147581741577E9","29091","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"85","56.23808138367318","310","17","13","""circle""","""""","9.9","{breed cities}","false","1.730272978079615","1","""up""","26628","0","0","0","4623.262005626838","2.9762384509008665E9","26628","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"86","54.69810569221267","94","-5","-13","""circle""","""""","9.9","{breed cities}","false","2.090278503740666","1","""up""","61002","0","0","0","3481.931736587292","5.819510968861446E9","61002","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"87","55.210059809709215","65","-4","-19","""circle""","""""","9.9","{breed cities}","false","1.926951472656285","1","""up""","41881","0","0","0","3861.3589794316754","3.0578116884048457E9","41881","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"88","55.23926429448466","268","-1","15","""circle""","""""","9.9","{breed cities}","false","2.004277766880357","1","""up""","50043","0","0","0","3883.0034525559963","9.04993268564174E10","50043","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"89","56.761734221014336","116","13","-20","""circle""","""""","9.9","{breed cities}","false","1.6969979415184338","1","""up""","24664","0","0","0","5011.359582127591","1.04497758307851E9","24664","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"90","57.895503714813685","162","-11","-16","""circle""","""""","9.9","{breed cities}","false","1.7163520913390502","1","""up""","25788","0","0","0","5851.636119323848","1.7791381677692916E9","25788","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"91","56.33076094780034","176","12","19","""circle""","""""","9.9","{breed cities}","false","2.279911024650822","1","""up""","94401","0","0","0","4691.9500975534065","1.4481322947986925E10","94401","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"92","57.49633474657381","318","24","-14","""circle""","""""","9.9","{breed cities}","false","1.8654985787798661","1","""up""","36355","0","0","0","5555.797926266794","1.6827177056138296E9","36355","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"93","55.120812006807235","52","15","8","""circle""","""""","9.9","{breed cities}","false","1.7415740614926427","1","""up""","27330","0","0","0","3795.214286718569","3.6050631568817315E9","27330","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"94","54.38673231499027","17","-1","6","""circle""","""""","9.9","{breed cities}","false","1.6943308950184566","1","""up""","24513","0","0","0","3251.1619508253116","2.616539006640585E10","24513","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"95","55.790203396510684","205","21","-5","""circle""","""""","9.9","{breed cities}","false","1.817512106645211","1","""up""","32552","0","0","0","4291.323841654739","2.258009466488728E9","32552","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"96","58.050939695064685","158","23","20","""circle""","""""","9.9","{breed cities}","false","1.8482324702916508","1","""up""","34938","0","0","0","5966.835203401628","2.653701821894825E9","34938","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"97","54.47935637541736","86","-4","7","""circle""","""""","9.9","{breed cities}","false","1.8455266546059277","1","""up""","34721","0","0","0","3319.8089070032574","8.835192322750296E10","34721","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"98","55.69346118058081","37","25","9","""circle""","""""","9.9","{breed cities}","false","1.9749389411163512","1","""up""","46774","0","0","0","4219.624775268823","3.8036998204994917E9","46774","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",
"99","54.04051360627396","294","6","-4","""circle""","""""","9.9","{breed cities}","false","2.098137911082843","1","""up""","62116","0","0","0","2994.567061596286","1.0296916953368097E10","62116","0","0","["""" """"]","["""" """"]","["""" """"]","[]","[]","[]","[]",

"PATCHES"
"pxcor","pycor","pcolor","plabel","plabel-color"
"-25","25","0","""""","9.9"
"-24","25","0","""""","9.9"
"-23","25","0","""""","9.9"
"-22","25","0","""""","9.9"
"-21","25","0","""""","9.9"
"-20","25","0","""""","9.9"
"-19","25","0","""""","9.9"
"-18","25","0","""""","9.9"
"-17","25","0","""""","9.9"
"-16","25","0","""""","9.9"
"-15","25","0","""""","9.9"
"-14","25","0","""""","9.9"
"-13","25","0","""""","9.9"
"-12","25","0","""""","9.9"
"-11","25","0","""""","9.9"
"-10","25","0","""""","9.9"
"-9","25","0","""""","9.9"
"-8","25","0","""""","9.9"
"-7","25","0","""""","9.9"
"-6","25","0","""""","9.9"
"-5","25","0","""""","9.9"
"-4","25","0","""""","9.9"
"-3","25","0","""""","9.9"
"-2","25","0","""""","9.9"
"-1","25","0","""""","9.9"
"0","25","0","""""","9.9"
"1","25","0","""""","9.9"
"2","25","0","""""","9.9"
"3","25","0","""""","9.9"
"4","25","0","""""","9.9"
"5","25","0","""""","9.9"
"6","25","0","""""","9.9"
"7","25","0","""""","9.9"
"8","25","0","""""","9.9"
"9","25","0","""""","9.9"
"10","25","0","""""","9.9"
"11","25","0","""""","9.9"
"12","25","0","""""","9.9"
"13","25","0","""""","9.9"
"14","25","0","""""","9.9"
"15","25","0","""""","9.9"
"16","25","0","""""","9.9"
"17","25","0","""""","9.9"
"18","25","0","""""","9.9"
"19","25","0","""""","9.9"
"20","25","0","""""","9.9"
"21","25","0","""""","9.9"
"22","25","0","""""","9.9"
"23","25","0","""""","9.9"
"24","25","0","""""","9.9"
"25","25","0","""""","9.9"
"-25","24","0","""""","9.9"
"-24","24","0","""""","9.9"
"-23","24","0","""""","9.9"
"-22","24","0","""""","9.9"
"-21","24","0","""""","9.9"
"-20","24","0","""""","9.9"
"-19","24","0","""""","9.9"
"-18","24","0","""""","9.9"
"-17","24","0","""""","9.9"
"-16","24","0","""""","9.9"
"-15","24","0","""""","9.9"
"-14","24","0","""""","9.9"
"-13","24","0","""""","9.9"
"-12","24","0","""""","9.9"
"-11","24","0","""""","9.9"
"-10","24","0","""""","9.9"
"-9","24","0","""""","9.9"
"-8","24","0","""""","9.9"
"-7","24","0","""""","9.9"
"-6","24","0","""""","9.9"
"-5","24","0","""""","9.9"
"-4","24","0","""""","9.9"
"-3","24","0","""""","9.9"
"-2","24","0","""""","9.9"
"-1","24","0","""""","9.9"
"0","24","0","""""","9.9"
"1","24","0","""""","9.9"
"2","24","0","""""","9.9"
"3","24","0","""""","9.9"
"4","24","0","""""","9.9"
"5","24","0","""""","9.9"
"6","24","0","""""","9.9"
"7","24","0","""""","9.9"
"8","24","0","""""","9.9"
"9","24","0","""""","9.9"
"10","24","0","""""","9.9"
"11","24","0","""""","9.9"
"12","24","0","""""","9.9"
"13","24","0","""""","9.9"
"14","24","0","""""","9.9"
"15","24","0","""""","9.9"
"16","24","0","""""","9.9"
"17","24","0","""""","9.9"
"18","24","0","""""","9.9"
"19","24","0","""""","9.9"
"20","24","0","""""","9.9"
"21","24","0","""""","9.9"
"22","24","0","""""","9.9"
"23","24","0","""""","9.9"
"24","24","0","""""","9.9"
"25","24","0","""""","9.9"
"-25","23","0","""""","9.9"
"-24","23","0","""""","9.9"
"-23","23","0","""""","9.9"
