feedbackDecay,feedbackGamma,feedbackWeight,gravityAlpha,gravityDecay,gravityGamma,gravityWeight,growthRate,id,logmse,mselog
360.0,0.6000000000000001,0.007,0.0,1.0,1.0,0.0,0.079,9635,31.740651549358567,339.4060074022722
370.0,0.6000000000000001,0.007,0.0,1.0,1.0,0.0,0.079,9636,31.740654673485594,339.40589863736955
340.0,0.6000000000000001,0.007,0.0,1.0,1.0,0.0,0.079,9633,31.740644878890183,339.4062401728945
330.0,0.6000000000000001,0.007,0.0,1.0,1.0,0.0,0.079,9632,31.740641314782934,339.4063648649084
320.0,0.6000000000000001,0.007,0.0,1.0,1.0,0.0,0.079,9631,31.74063758516255,339.40649559979
310.0,0.6000000000000001,0.007,0.0,1.0,1.0,0.0,0.079,9630,31.740633679454675,339.40663279562267
300.0,0.6000000000000001,0.007,0.0,1.0,1.0,0.0,0.079,9629,31.740629586339075,339.4067769049431
290.0,0.6000000000000001,0.007,0.0,1.0,1.0,0.0,0.079,9628,31.74062529371815,339.4069284172894
280.0,0.6000000000000001,0.007,0.0,1.0,1.0,0.0,0.079,9627,31.740620788695008,339.40708786164123
270.0,0.6000000000000001,0.007,0.0,1.0,1.0,0.0,0.079,9626,31.740616057566122,339.40725580860607
260.0,0.6000000000000001,0.007,0.0,1.0,1.0,0.0,0.079,9625,31.740611085836274,339.40743287208227
250.0,0.6000000000000001,0.007,0.0,1.0,1.0,0.0,0.079,9624,31.74060585826598,339.40761971003695
240.0,0.6000000000000001,0.007,0.0,1.0,1.0,0.0,0.079,9623,31.7406003589658,339.4078170238458
230.0,0.6000000000000001,0.007,0.0,1.0,1.0,0.0,0.079,9622,31.740594571557676,339.40802555537346
220.0,0.6000000000000001,0.007,0.0,1.0,1.0,0.0,0.079,9621,31.740588479431022,339.40824608059376
210.0,0.6000000000000001,0.007,0.0,1.0,1.0,0.0,0.079,9620,31.740582066132287,339.40847939796953
200.0,0.6000000000000001,0.007,0.0,1.0,1.0,0.0,0.079,9619,31.740575315941875,339.4087263089679
190.0,0.6000000000000001,0.007,0.0,1.0,1.0,0.0,0.079,9618,31.740568214713466,339.40898758679543
180.0,0.6000000000000001,0.007,0.0,1.0,1.0,0.0,0.079,9617,31.740560751080604,339.4092639275111
170.0,0.6000000000000001,0.007,0.0,1.0,1.0,0.0,0.079,9616,31.740552918177013,339.409555874751
160.0,0.6000000000000001,0.007,0.0,1.0,1.0,0.0,0.079,9615,31.74054471607618,339.4098637047284
150.0,0.6000000000000001,0.007,0.0,1.0,1.0,0.0,0.079,9614,31.74053615523854,339.4101872511684
140.0,0.6000000000000001,0.007,0.0,1.0,1.0,0.0,0.079,9613,31.740527261371817,339.41052563865316
130.0,0.6000000000000001,0.007,0.0,1.0,1.0,0.0,0.079,9612,31.740518082275983,339.41087687501937
120.0,0.6000000000000001,0.007,0.0,1.0,1.0,0.0,0.079,9611,31.74050869747832,339.4112372242939
100.0,0.6000000000000001,0.007,0.0,1.0,1.0,0.0,0.079,9609,31.74048987437857,339.41195519881535
110.0,0.6000000000000001,0.007,0.0,1.0,1.0,0.0,0.079,9610,31.740499231792118,339.41160023293577
90.0,0.6000000000000001,0.007,0.0,1.0,1.0,0.0,0.079,9608,31.740480905438268,339.4122847249997
80.0,0.6000000000000001,0.007,0.0,1.0,1.0,0.0,0.079,9607,31.74047273307421,339.4125607311857
70.0,0.6000000000000001,0.007,0.0,1.0,1.0,0.0,0.079,9606,31.7404659420013,339.4127377857666
60.0,0.6000000000000001,0.007,0.0,1.0,1.0,0.0,0.079,9605,31.740461348817384,339.41274162656873
50.0,0.6000000000000001,0.007,0.0,1.0,1.0,0.0,0.079,9604,31.740460026532308,339.4124487577491
30.0,0.6000000000000001,0.007,0.0,1.0,1.0,0.0,0.079,9602,31.74047080369458,339.40997156258055
40.0,0.6000000000000001,0.007,0.0,1.0,1.0,0.0,0.079,9603,31.740463129952904,339.41164893576496
20.0,0.6000000000000001,0.007,0.0,1.0,1.0,0.0,0.079,9601,31.740476368845826,339.4066927051751
10.0,0.6000000000000001,0.007,0.0,1.0,1.0,0.0,0.079,9600,31.740419784943978,339.3996683803882
500.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9599,31.740613339851055,339.40454566462734
480.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9597,31.740609082716368,339.40466872573063
490.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9598,31.74061124789324,339.4046061335426
470.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9596,31.74060684057644,339.40473355197275
450.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9594,31.740602109190664,339.4048703881215
460.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9595,31.740604517484996,339.4048007306018
440.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9593,31.740599611159304,339.4049426598778
430.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9592,31.740597018552652,339.4050176907978
420.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9591,31.740594326205468,339.4050956361907
410.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9590,31.74059152860106,339.4051766626181
400.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9589,31.74058861984528,339.40526094884547
390.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9588,31.740585593638972,339.4053486868717
380.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9587,31.740582443248964,339.4054400830459
370.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9586,31.740579161477882,339.4055353592682
360.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9585,31.740575740632927,339.4056347542918
350.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9584,31.740572172494375,339.4057385251007
340.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9583,31.740568448284158,339.4058469483806
330.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9582,31.74056455863592,339.40596032205815
320.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9581,31.740560493567706,339.40607896689284
310.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9580,31.740556242459462,339.406203228086
300.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9579,31.740551794038172,339.406333476863
290.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9578,31.74054713637439,339.40647011193727
280.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9577,31.740542256895633,339.40661356075873
260.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9575,31.740531779246076,339.4069227576104
270.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9576,31.7405371424237,339.40676428036585
250.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9574,31.7405261532346,339.4070895083956
240.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9573,31.740520250030144,339.40726507542763
220.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9571,31.74050755522881,339.40764493310814
230.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9572,31.74051405531806,339.40745002376605
210.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9570,31.740500736910306,339.407850385303
190.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9568,31.740486104432673,339.4082951295129
200.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9569,31.74049358933558,339.4080669449011
180.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9567,31.740478278655463,339.4085353652612
170.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9566,31.740470115156945,339.40878792029855
160.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9565,31.740461626785564,339.4090528058984
150.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9564,31.740452840203428,339.40932962919413
140.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9563,31.740443801530486,339.4096173731043
130.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9562,31.740434584055446,339.40991406519913
120.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9561,31.740425298727743,339.4102162744771
110.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9560,31.74041610834943,339.4105183360889
100.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9559,31.740407246586283,339.4108111350401
90.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9558,31.74039904297149,339.41108015195607
80.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9557,31.74039195447857,339.4113022247196
70.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9556,31.740386601196786,339.41143996776594
60.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9555,31.740383791724195,339.41143168211124
40.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9553,31.74038943528435,339.41047289054916
50.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9554,31.740384479971226,339.41117206281507
30.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9552,31.740397799633115,339.4089758165099
20.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9551,31.740400610826303,339.4059171120643
10.0,0.4,0.007,0.0,1.0,1.0,0.0,0.079,9550,31.740333736297746,339.39909609676846
500.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9549,31.74056908553793,339.4045047857051
490.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9548,31.740566893895387,339.40456208658185
480.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9547,31.740564626651818,339.40462136504124
470.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9546,31.740562280020786,339.40468272214093
460.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9545,31.740559849976453,339.4047462656508
450.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9544,31.740557332236644,339.40481211058545
440.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9543,31.74055472224463,339.4048803797766
430.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9542,31.740552015149877,339.40495120449935
420.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9541,31.740549205787627,339.4050247251532
410.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9540,31.74054628865744,339.40510109199283
400.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9539,31.740543257900757,339.4051804659188
390.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9538,31.7405401072777,339.40526301933716
380.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9537,31.74053683014324,339.4053489370734
370.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9536,31.740533419423333,339.4054384173573
360.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9535,31.740529867591388,339.40553167286544
350.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9534,31.7405261666459,339.4056289318223
340.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9533,31.74052230809034,339.40573043915356
330.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9532,31.740518282916764,339.4058364576712
320.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9531,31.740514081595155,339.40594726926867
310.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9530,31.740509694071143,339.4060631760914
300.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9529,31.74050510977589,339.4061845016312
290.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9528,31.740500317652923,339.40631159166185
270.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9526,31.740490063595782,339.4065845633394
280.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9527,31.740495306208736,339.4064448149163
260.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9525,31.74048457774016,339.40673125169576
250.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9524,31.74047883652972,339.4068853162242
230.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9522,31.74046654113723,339.407217407521
240.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9523,31.740472828084343,339.40704721187564
220.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9521,31.74045996556623,339.40739637820735
210.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9520,31.740453093127364,339.407584593194
200.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9519,31.74044591846099,339.40778249790725
190.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9518,31.740438440464857,339.40799048716264
170.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9516,31.740422603222758,339.4084377908473
180.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9517,31.74043066416066,339.40820886576984
160.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9515,31.740414283393505,339.4086771873948
150.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9514,31.74040574708014,339.40892662440723
140.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9513,31.740397059516336,339.409185132078
130.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9512,31.74038831697469,339.4094509296197
120.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9511,31.740379657624462,339.40972101477564
100.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9509,31.740363439695585,339.4102517911884
110.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9510,31.740371275710512,339.4099905337674
90.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9508,31.740356514616696,339.4104926449394
80.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9507,31.74035098743492,339.410693797475
70.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9506,31.74034748933446,339.41082398822834
60.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9505,31.740346793200192,339.4108309309381
50.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9504,31.740349712128502,339.4106230261772
40.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9503,31.7403566468446,339.4100296593821
30.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9502,31.740365894234287,339.4087076449222
20.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9501,31.740366817020444,339.40588902584557
10.0,0.2,0.007,0.0,1.0,1.0,0.0,0.079,9500,31.740293557592732,339.3994414631579
500.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9499,31.741035761947742,339.39200653127887
480.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9497,31.741033966255536,339.3921197772282
470.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9496,31.74103301816787,339.3921797317703
490.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9498,31.74103488026181,339.39206208491674
460.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9495,31.74103203411164,339.39224208156963
450.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9494,31.741031012062663,339.3923069700118
440.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9493,31.74102994984756,339.39237455183604
430.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9492,31.74102884513046,339.39244499423353
420.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9491,31.7410276953983,339.3925184780827
410.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9490,31.741026497944635,339.39259519930494
400.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9489,31.741025249851816,339.3926753703935
390.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9488,31.741023947971296,339.3927592221057
380.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9487,31.74102258890196,339.39284700535734
370.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9486,31.74102116896623,339.39293899332796
360.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9485,31.741019684183797,339.39303548381633
350.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9484,31.74101813024268,339.393136801861
340.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9483,31.74101650246754,339.39324330265345
330.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9482,31.741014795785,339.3933553747799
320.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9481,31.74101300468583,339.3934734438085
310.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9480,31.741011123183966,339.3935979762371
300.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9479,31.74100914477244,339.3937294838308
280.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9477,31.74100486830394,339.39401572643203
290.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9478,31.741007062376433,339.3938685283177
270.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9476,31.741002554195173,339.39417175520765
260.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9475,31.741000110972053,339.39433735739124
250.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9474,31.74099752879054,339.3945133466982
240.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9473,31.740994796999573,339.3947006125169
230.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9472,31.740991904112686,339.39490012335676
220.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9471,31.740988837801076,339.39511292798653
210.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9470,31.740985584921702,339.39534015258636
200.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9469,31.740982131600077,339.39558299130385
190.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9468,31.740978463397532,339.395842686198
180.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9467,31.74097456560709,339.3961204902734
170.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9466,31.740970423744145,339.39641760386934
160.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9465,31.740966024331623,339.39673506913886
140.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9463,31.740956412052974,339.3974333002542
150.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9464,31.74096135613125,339.39707359865247
130.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9462,31.74095119210338,339.39781323787753
120.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9461,31.740945707940913,339.3982107317962
110.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9460,31.740939989947506,339.3986202426653
100.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9459,31.74093409829959,339.399031587531
80.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9457,31.74092229945148,339.399776945619
90.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9458,31.74092814049626,339.39942708041485
70.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9456,31.740916878894648,339.40003199901724
60.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9455,31.740912376146486,339.40011221391103
40.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9453,31.740909751681166,339.3991697352522
50.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9454,31.74090959169593,339.3998899553126
30.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9452,31.740914376569577,339.3976779125023
20.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9451,31.740922695824423,339.39506799920446
10.0,1.0,0.005,0.0,1.0,1.0,0.0,0.079,9450,31.740902939678787,339.39029447940425
500.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9449,31.74094593031254,339.391511985716
480.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9447,31.740943609656796,339.3916155501893
490.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9448,31.740944790529923,339.39156282216294
470.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9446,31.74094238550334,339.3916702752315
460.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9445,31.740941115727754,339.3917271105001
450.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9444,31.74093979782349,339.39178617767703
440.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9443,31.74093842910548,339.39184760769064
430.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9442,31.740937006694875,339.391911541577
420.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9441,31.74093552750257,339.39197813141897
410.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9440,31.740933988211,339.3920475414032
400.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9439,31.740932385254432,339.3921199489721
390.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9438,31.740930714797344,339.39219554610594
380.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9437,31.74092897271097,339.3922745407462
370.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9436,31.740927154547773,339.3923571583573
360.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9435,31.740925255513723,339.3924436436608
350.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9434,31.740923270438486,339.3925342625395
340.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9433,31.740921193743336,339.392629304132
330.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9432,31.740919019406864,339.3927290831301
320.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9431,31.740916740928903,339.3928339422738
310.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9430,31.740914351292695,339.39294425505057
300.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9429,31.74091184292624,339.3930604285903
290.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9428,31.74090920766366,339.39318290669723
280.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9427,31.74090643670813,339.39331217299866
270.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9426,31.740903520598742,339.3934487540602
260.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9425,31.740900449184558,339.3935932223298
250.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9424,31.74089721161076,339.3937461986184
240.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9423,31.74089379632391,339.39390835371336
230.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9422,31.740890191106352,339.3940804084626
220.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9421,31.740886383154155,339.394263131385
210.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9420,31.740882359219146,339.394457332292
200.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9419,31.740878105844452,339.394663849724
190.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9418,31.740873609735726,339.39488352876805
180.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9417,31.740868858328678,339.39511718412984
170.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9416,31.74086384064025,339.3953655405436
160.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9415,31.74085854853014,339.3956291383876
140.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9413,31.74084713470242,339.396202327281
150.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9414,31.74085297855731,339.39590818570923
130.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9412,31.740841032357437,339.39651028441114
110.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9410,31.740828208730083,339.3971542125108
120.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9411,31.74083470418165,339.39682929177116
100.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9409,31.74082164323444,339.3974761380672
90.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9408,31.7408151626455,339.39778015319257
80.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9407,31.740809008083676,339.3980417335245
70.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9406,31.74080354892925,339.3982208846358
60.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9405,31.74079934197074,339.3982525583371
50.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9404,31.740797198881815,339.3980311133065
30.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9402,31.740803167318877,339.3960466533088
40.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9403,31.740798187698015,339.3973861003248
20.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9401,31.740809341319228,339.3935598575632
10.0,0.8,0.005,0.0,1.0,1.0,0.0,0.079,9400,31.740778615289027,339.38856190557755
500.0,0.6000000000000001,0.005,0.0,1.0,1.0,0.0,0.079,9399,31.74087221462235,339.3911456623084
490.0,0.6000000000000001,0.005,0.0,1.0,1.0,0.0,0.079,9398,31.740870862206123,339.39119220884743
480.0,0.6000000000000001,0.005,0.0,1.0,1.0,0.0,0.079,9397,31.740869461775898,339.39124043261234
470.0,0.6000000000000001,0.005,0.0,1.0,1.0,0.0,0.079,9396,31.740868010826606,339.3912904238058
460.0,0.6000000000000001,0.005,0.0,1.0,1.0,0.0,0.079,9395,31.740866506684632,339.39134227900826
450.0,0.6000000000000001,0.005,0.0,1.0,1.0,0.0,0.079,9394,31.7408649464943,339.39139610173197
440.0,0.6000000000000001,0.005,0.0,1.0,1.0,0.0,0.079,9393,31.740863327203392,339.3914520030128
430.0,0.6000000000000001,0.005,0.0,1.0,1.0,0.0,0.079,9392,31.740861645547376,339.3915101020796
420.0,0.6000000000000001,0.005,0.0,1.0,1.0,0.0,0.079,9391,31.740859898032305,339.39157052707577
410.0,0.6000000000000001,0.005,0.0,1.0,1.0,0.0,0.079,9390,31.740858080916354,339.39163341585174
400.0,0.6000000000000001,0.005,0.0,1.0,1.0,0.0,0.079,9389,31.74085619018985,339.39169891684213
390.0,0.6000000000000001,0.005,0.0,1.0,1.0,0.0,0.079,9388,31.740854221553878,339.3917671900171
380.0,0.6000000000000001,0.005,0.0,1.0,1.0,0.0,0.079,9387,31.740852170397176,339.39183840793515
370.0,0.6000000000000001,0.005,0.0,1.0,1.0,0.0,0.079,9386,31.74085003177162,339.3919127568831
360.0,0.6000000000000001,0.005,0.0,1.0,1.0,0.0,0.079,9385,31.740847800366108,339.3919904381254
350.0,0.6000000000000001,0.005,0.0,1.0,1.0,0.0,0.079,9384,31.740845470479172,339.39207166925576
340.0,0.6000000000000001,0.005,0.0,1.0,1.0,0.0,0.079,9383,31.74084303599035,339.39215668566465
330.0,0.6000000000000001,0.005,0.0,1.0,1.0,0.0,0.079,9382,31.740840490330918,339.3922457421077
320.0,0.6000000000000001,0.005,0.0,1.0,1.0,0.0,0.079,9381,31.740837826454506,339.3923391143828
310.0,0.6000000000000001,0.005,0.0,1.0,1.0,0.0,0.079,9380,31.74083503680845,339.39243710107974
300.0,0.6000000000000001,0.005,0.0,1.0,1.0,0.0,0.079,9379,31.74083211330731,339.3925400253972
290.0,0.6000000000000001,0.005,0.0,1.0,1.0,0.0,0.079,9378,31.74082904731048,339.39264823695635
280.0,0.6000000000000001,0.005,0.0,1.0,1.0,0.0,0.079,9377,31.740825829606383,339.39276211354706
270.0,0.6000000000000001,0.005,0.0,1.0,1.0,0.0,0.079,9376,31.740822450407343,339.39288206268856
260.0,0.6000000000000001,0.005,0.0,1.0,1.0,0.0,0.079,9375,31.740818899360196,339.393008522812
250.0,0.6000000000000001,0.005,0.0,1.0,1.0,0.0,0.079,9374,31.740815165580138,339.3931419638233
240.0,0.6000000000000001,0.005,0.0,1.0,1.0,0.0,0.079,9373,31.740811237718123,339.3932828866238
230.0,0.6000000000000001,0.005,0.0,1.0,1.0,0.0,0.079,9372,31.740807104076055,339.3934318210253
220.0,0.6000000000000001,0.005,0.0,1.0,1.0,0.0,0.079,9371,31.740802752789666,339.3935893211907
210.0,0.6000000000000001,0.005,0.0,1.0,1.0,0.0,0.079,9370,31.74079817210673,339.3937559573353
200.0,0.6000000000000001,0.005,0.0,1.0,1.0,0.0,0.079,9369,31.740793350799084,339.3939323018027
