IRIS;com;DEP;NBUC09;RFUCQ109;RFUCQ209;RFUCQ309;RFUCIQ09;RFUCD109;RFUCD209;RFUCD309;RFUCD409;RFUCD609;RFUCD709;RFUCD809;RFUCD909;RFUCRD09;RFUCET09;RFUCMO09;RFUCGI09
751187014;75056;75;1388,8;8573;19333;29832;21259;3667;7060;10475;15144;23215;27651;33336;41591;11,3;16127,10;21457,83;0,4035
751187015;75056;75;1591,1;12355;22710;33840;21485;4901;9825;14699;18870;26458;30881;37007;45707;9,3;18145,11;25122,27;0,3798
751187016;75056;75;1445,0;10336;20969;34907;24571;4539;8355;12503;17087;26328;31537;37791;50081;11,0;20021,55;25066,13;0,4148
751187017;75056;75;3296,3;6176;13005;25081;18905;2604;5155;7285;9664;16796;22208;28879;37932;14,6;19146,58;17706,49;0,4686
751187018;75056;75;1616,4;8413;16677;26418;18005;4141;6592;9754;12737;20095;24009;28937;35778;8,6;14560,54;18935,19;0,3999
751187019;75056;75;2336,6;9842;19285;29637;19795;4400;8272;11991;15671;22861;27098;32977;42123;9,6;17532,38;22135,95;0,4002
751187020;75056;75;1837,7;8781;18183;29801;21020;3805;7724;10383;14302;22376;26976;32107;41861;11,0;18071,61;21188,76;0,4086
751187021;75056;75;2476,9;9908;21432;36687;26779;4842;8600;12056;16676;26467;32926;41121;56477;11,7;32027,66;28453,78;0,4661
751187022;75056;75;2058,9;15110;24891;36710;21600;6908;12252;17111;21175;28879;33521;39335;48269;7,0;19454,14;27648,16;0,3576
751187023;75056;75;2006,2;6301;12322;21091;14790;3141;5239;7497;9956;15406;19012;23294;30663;9,8;13881,87;15552,15;0,4336
751187024;75056;75;1532,7;11629;20134;31908;20279;4942;9774;13258;16541;24117;28488;35059;43495;8,8;19825,81;23443,01;0,3857
751187025;75056;75;1719,1;8529;19216;32011;23482;4048;6875;10151;14340;23569;29217;35529;46250;11,4;19638,95;22703,96;0,4343
751187026;75056;75;1845,2;7861;14565;26884;19023;3965;6699;8678;11868;19235;23929;29413;39313;9,9;41420,77;20009,30;0,4572
751187027;75056;75;1226,5;7057;11911;20278;13221;3757;6323;7815;9594;15579;18528;22887;28869;7,7;11555,71;14914,89;0,3944
751187101;75056;75;2275,1;7593;15219;25265;17672;3767;6529;9077;11835;18914;23105;28234;37478;9,9;15261,03;18490,34;0,4188
751187102;75056;75;2502,0;5258;9438;15249;9991;2651;4524;5964;7683;11281;13686;17763;28431;10,7;13584,17;12915,22;0,4618
751187103;75056;75;1640,3;5042;9036;15677;10635;1934;4288;5705;7043;10498;13940;17975;27304;14,1;17342,05;12680,09;0,4871
751187104;75056;75;1879,1;5901;11195;23708;17807;3138;5068;6963;8699;15700;21288;26438;35909;11,4;14661,07;16402,37;0,4618
751187105;75056;75;1397,2;5267;9747;19930;14663;2858;4334;6109;7645;12453;17215;24083;33869;11,9;13371,45;14334,77;0,4707
751187106;75056;75;1785,7;5855;11373;22025;16170;3000;5108;6689;8874;14439;18444;24891;34345;11,4;14606,85;15671,73;0,4575
751187107;75056;75;1535,4;6081;13045;24307;18226;2490;4971;7305;9642;16833;21285;27368;35721;14,3;16314,17;17000,16;0,4604
751187108;75056;75;1541,4;5626;12085;22699;17073;2446;4996;6584;8947;15685;20108;25274;34309;14,0;15021,26;16032,93;0,4663
751187109;75056;75;1615,7;6260;11081;21474;15214;3764;5555;7182;8630;14275;18472;24835;32499;8,6;14421,00;15539,80;0,4382
751187110;75056;75;4118,9;7512;14524;26033;18521;3816;6438;8549;11507;18694;23397;29273;37244;9,8;16226,45;18706,84;0,4305
751187201;75056;75;1558,4;6021;10906;17856;11835;2877;5157;7238;8777;13412;16353;19792;26969;9,4;10406,73;13276,77;0,4061
751187202;75056;75;1798,6;6487;12223;23985;17498;3509;5725;7678;9507;16809;21223;27521;36850;10,5;16232,34;17375,77;0,4593
751187203;75056;75;1370,0;6634;14306;27424;20790;2356;5272;8410;11549;19363;24084;31992;41742;17,7;19748,52;19703,82;0,4708
751187204;75056;75;1764,7;7043;13528;25176;18133;3516;5684;8031;10570;17789;22867;29252;40006;11,4;16100,46;18332,88;0,4488
751187205;75056;75;2361,6;7403;14370;24849;17446;3609;6183;8710;11128;18452;22570;27321;34311;9,5;13233,74;17281,91;0,4077
751187206;75056;75;1834,6;7885;13988;22803;14918;3887;6405;8960;11418;17060;20597;25998;32925;8,5;13170,48;16767,42;0,3954
751187207;75056;75;1778,8;6200;12551;22692;16492;2991;5009;7109;9965;16334;20034;25959;33761;11,3;15380,21;16375,97;0,4512
751187208;75056;75;2210,7;7371;13164;21389;14018;3773;6047;8543;10819;16102;19865;23773;29685;7,9;12119,61;15634,24;0,3929
751187209;75056;75;2358,1;5807;10589;16723;10916;2599;5095;6508;8607;12776;15160;18373;22931;8,8;7894,56;11791,81;0,3695
751197301;75056;75;3328,0;8127;17005;28553;20426;4497;6900;9682;13193;20725;25871;31592;41786;9,3;21506,42;21329,14;0,4411
751197302;75056;75;1963,5;7705;15573;28429;20724;4203;6696;9259;11704;20203;25528;31597;42034;10,0;18128,40;20564,89;0,4445
751197303;75056;75;2399,2;8757;17740;29191;20434;4888;7346;10476;14460;21758;26240;32371;42084;8,6;16698,14;21280,43;0,4093
751197304;75056;75;1800,1;8922;19042;30270;21348;3898;7043;10621;14293;22783;27789;32764;43269;11,1;19154,89;22183,55;0,4299
751197305;75056;75;2454,4;11312;20901;32174;20862;5679;8884;13346;17159;25132;29784;35512;45605;8,0;19101,68;24353,16;0,3960
751197306;75056;75;1974,5;6185;10690;18240;12055;3488;5179;6772;8774;13055;16047;19988;26088;7,5;9667,06;13065,76;0,3939
751197307;75056;75;2685,3;5313;9569;16531;11218;2749;4801;6263;7755;11531;14426;18980;26234;9,5;10080,17;12317,32;0,4202
751197308;75056;75;3030,4;4997;8591;17039;12042;2808;4197;5673;6905;11059;14773;19671;27191;9,7;10326,26;12169,63;0,4382
751197309;75056;75;2344,6;8577;15586;25659;17082;4502;7310;9734;12468;18969;22728;28400;36065;8,0;16526,75;18804,87;0,4035
751197310;75056;75;3369,7;7663;13224;22217;14554;4132;6665;8795;10853;16101;19769;24785;32700;7,9;13090,89;16439,93;0,4013
751197311;75056;75;1896,6;9259;17537;30565;21306;4539;7679;10401;13643;22867;27701;34216;43884;9,7;17942,53;22057,25;0,4167
751197312;75056;75;1530,4;7327;11264;20839;13512;3477;6021;7930;9496;13623;18125;23514;32807;9,4;13303,51;15438,29;0,4293
751197313;75056;75;2005,0;8625;16782;30066;21441;4438;6839;10256;13261;21964;26531;32912;43439;9,8;18638,12;21670,09;0,4279
751197314;75056;75;2146,0;7461;12804;22953;15492;3841;6352;7956;10259;16219;20535;26348;36407;9,5;17667,84;17457,89;0,4437
751197315;75056;75;2362,6;9432;16177;26762;17330;5730;7996;10425;12967;19963;24035;29173;38428;6,7;16244,61;19979,29;0,3948
751197316;75056;75;2677,8;6859;13507;25077;18218;3031;5562;8112;10337;17217;21937;28675;37907;12,5;16600,28;18049,13;0,4578
751197317;75056;75;1369,8;6767;12782;21219;14452;3361;5918;8156;10366;15436;18963;23494;33601;10,0;13893,25;16071,63;0,4249
751197318;75056;75;420,7;6093;9393;15361;9268;;;;;;;;;;;;
751197388;75056;75;;;;;;;;;;;;;;;;;
751197401;75056;75;637,9;4766;7487;13709;8943;2471;4259;5325;5746;9571;12215;16340;25014;10,1;11378,78;11273,76;0,4670
751197402;75056;75;2026,0;9291;17956;28779;19488;4302;7272;10948;14811;22394;26425;31147;40790;9,5;17935,99;21609,50;0,4132
751197403;75056;75;1700,8;7788;13412;23946;16158;3875;6859;8553;10633;16715;21307;26633;34233;8,8;13861,51;17079,16;0,4149
751197404;75056;75;1606,8;7238;15056;25678;18440;4088;6314;8410;11494;18658;23261;28475;37790;9,2;18856,60;19189,81;0,4428
751197405;75056;75;1739,9;7204;12824;23019;15815;4044;6233;8000;10309;15626;20068;25989;34706;8,6;15317,25;16946,05;0,4299
751197406;75056;75;3528,6;7953;13609;23484;15531;3975;6632;8972;11174;16800;20813;25699;35066;8,8;15178,84;17623,04;0,4198
751197407;75056;75;1738,7;6255;11106;17372;11117;3629;5525;6941;9124;13182;15851;19039;24880;6,9;9892,53;13152,51;0,3847
751197408;75056;75;1957,5;6878;11723;18548;11670;2981;5750;8202;9752;14198;17025;21079;28097;9,4;13212,82;14760,43;0,4195
751197409;75056;75;1563,1;7473;13009;20309;12836;3636;6450;8336;10665;15771;18439;22218;27553;7,6;9922,42;14772,92;0,3656
751197410;75056;75;1096,0;4938;9074;15034;10096;2222;4511;5866;7540;10851;13446;16647;22246;10,0;8509,36;11049,48;0,4063
751197411;75056;75;2092,7;10783;20950;32678;21895;5440;8819;12580;16552;25050;29885;35395;46980;8,6;21095,90;24804,69;0,4136
751197412;75056;75;403,5;7322;19013;30480;23158;;;;;;;;;;;;
751197413;75056;75;;;;;;;;;;;;;;;;;
751197501;75056;75;1714,4;9461;18403;30140;20679;4800;7675;11309;14555;22465;27609;33180;43323;9,0;16201,67;21615,03;0,4023
751197502;75056;75;1743,6;10882;19315;29930;19048;4514;8055;12468;16023;22694;27195;33794;42616;9,4;18731,03;22531,43;0,4005
751197503;75056;75;1459,6;7568;15303;26534;18966;3934;6039;9535;12464;19343;24008;29136;37256;9,5;19977,55;19571,01;0,4384
751197504;75056;75;1444,4;6573;11987;20289;13716;3175;5378;7473;9859;14887;18222;22703;28731;9,0;10624,62;14342,70;0,3992
751197505;75056;75;1421,2;11653;19702;29199;17546;6511;9771;13598;16346;22580;26824;32529;40480;6,2;15052,25;22082,65;0,3559
751197506;75056;75;1525,3;13962;23467;34147;20186;5973;11675;16008;19889;27004;31636;37522;45977;7,7;19796,00;26047,51;0,3700
751197507;75056;75;1452,6;8872;19619;31149;22277;4231;7173;10908;15723;23326;27617;33927;45797;10,8;21231,33;23487,61;0,4335
751197508;75056;75;1620,0;15431;25761;37903;22472;6741;12449;18035;22465;29973;34887;40933;52900;7,8;25542,91;29449,16;0,3795
751197509;75056;75;1501,5;7725;13045;20968;13243;3453;6853;8329;10481;15467;18841;22865;29258;8,5;10869,82;15127,50;0,3831
751197510;75056;75;1888,8;11111;19485;31813;20702;5586;9362;12657;16448;24357;28738;35564;44804;8,0;17384,01;23543,16;0,3829
751197511;75056;75;1587,2;10519;17794;26723;16204;5252;9621;11531;14919;21459;24368;28675;34569;6,6;13235,53;19723,45;0,3519
751197512;75056;75;1356,1;6511;10926;18178;11667;2642;5459;7439;8923;13375;16300;19937;25864;9,8;9928,49;13150,53;0,3956
751197513;75056;75;1690,4;8095;13650;21455;13360;3954;6862;9254;11431;16451;19587;23119;28684;7,3;10757,84;15691,58;0,3656
751197514;75056;75;2100,5;19487;30250;46457;26970;9625;16566;21714;26125;35364;43048;52707;73109;7,6;42460,37;39409,52;0,4178
751197515;75056;75;1644,6;15181;26322;41487;26306;6925;12710;17544;21836;31194;37335;46002;59055;8,5;31528,85;32682,85;0,4208
751197516;75056;75;1012,1;5852;10257;17011;11159;2838;5582;7275;8924;12532;14968;18724;26559;9,4;11077,23;13125,73;0,4202
751197517;75056;75;2762,3;6596;12129;20611;14015;3610;5643;7459;9505;15114;18709;23091;30356;8,4;13653,13;15154,33;0,4167
751197518;75056;75;2524,0;6699;11429;19043;12344;3344;5733;7546;9248;13778;17217;21110;27078;8,1;10031,66;13696,32;0,3888
751197519;75056;75;1057,8;7982;13309;22121;14139;4051;6970;9476;11433;16385;20051;24085;32277;8,0;14192,27;16599,98;0,3935
751197520;75056;75;2267,6;9456;18080;30233;20777;4705;8087;10865;14453;22437;27564;33304;42888;9,1;18800,43;22154,54;0,4132
751197521;75056;75;1989,0;9249;17695;27752;18503;4428;7821;10988;14423;21958;26023;30528;39003;8,8;16918,31;20895,27;0,3982
751197522;75056;75;2379,4;10858;21197;31066;20208;5286;9144;12859;17125;25056;28981;33944;41899;7,9;15805,18;22843,33;0,3696
751197523;75056;75;1173,6;12951;22733;33428;20477;7188;11035;15498;19583;26442;31711;36741;45087;6,3;20723,13;25666,36;0,3628
751197524;75056;75;1388,9;10199;21384;34291;24092;5217;8633;12765;16573;26097;30970;36597;45084;8,6;19921,79;24589,49;0,4090
751197525;75056;75;170,9;12757;20921;30257;17500;;;;;;;;;;;;
751197601;75056;75;1809,9;12422;22409;34015;21593;5180;10199;14414;18220;26304;30798;36709;46940;9,1;25342,73;25410,36;0,3923
751197602;75056;75;3588,7;14368;25414;37713;23345;7066;11977;16711;21433;29683;34702;42064;57100;8,1;27919,64;30776,13;0,4102
751197603;75056;75;1883,8;15743;27177;39686;23943;7893;13342;17640;22134;31342;36947;43838;55177;7,0;25989,01;31150,30;0,3822
751197604;75056;75;2072,8;9976;22232;36147;26171;5067;8216;12355;17103;28219;33529;39773;52382;10,3;23064,80;26493,93;0,4279
751197605;75056;75;2127,8;7591;13904;24692;17101;4057;6537;8938;11492;17058;21939;27657;37549;9,3;17069,00;18425,10;0,4341
751197606;75056;75;1532,5;8096;14575;24421;16325;4308;7119;9670;11560;18406;22282;27534;37517;8,7;15470,47;18586,33;0,4167
751197607;75056;75;1216,7;14689;28089;40428;25739;7430;12267;17512;22787;32214;36667;43678;55908;7,5;24375,00;30721,69;0,3704
751197608;75056;75;1791,4;8503;17869;31478;22975;4476;6960;10157;13240;23075;28081;35487;46614;10,4;34268,28;23656,60;0,4601
751197609;75056;75;2467,1;13082;23521;34236;21154;6102;10974;15273;19299;27766;31715;37336;49628;8,1;31494,51;28250,16;0,4154
751197610;75056;75;1268,6;6233;10545;17109;10876;2976;5219;7151;8691;13042;15783;19446;25806;8,7;12034,22;13436,28;0,4217
751197611;75056;75;2149,4;12231;22575;34169;21938;6446;10133;15088;19074;26398;31205;37877;48819;7,6;22484,67;26655,86;0,3936
751197612;75056;75;1613,4;12209;25448;41400;29191;5246;9774;14528;19343;30447;37119;46446;64138;12,2;44035,95;32854,32;0,4709
751197613;75056;75;2075,2;10726;22537;36475;25749;4666;8556;12776;17932;27100;33212;39587;48693;10,4;22667,48;26252,23;0,4175
751197614;75056;75;1889,2;12302;22832;35567;23265;6656;10114;13936;18051;27380;31864;38632;50993;7,7;24086,19;26810,10;0,3981
751197615;75056;75;1684,8;11271;21763;35122;23851;5311;9161;12966;17225;26318;31850;37715;53164;10,0;27194,78;27417,63;0,4432
751197616;75056;75;1288,5;7640;13807;26620;18980;3634;6738;8404;10861;17539;22875;30129;43456;12,0;24454,59;20891,02;0,4998
751197617;75056;75;;;;;;;;;;;;;;;;;
751207701;75056;75;1895,5;7835;16783;28152;20317;3916;6363;8996;12703;20679;25403;31021;40577;10,4;17190,23;20164,44;0,4283
751207702;75056;75;1805,2;9596;20673;33367;23771;5123;8563;11793;16058;25658;30308;36862;46437;9,1;21822,61;24577,46;0,4225
751207703;75056;75;1520,3;7692;13736;24417;16725;4256;6174;8792;10720;17262;21228;26536;33533;7,9;13084,35;17037,86;0,4034
751207704;75056;75;1787,9;8876;18191;30174;21298;4404;7679;10220;13355;22154;27108;33431;41941;9,5;19432,88;21677,61;0,4231
751207705;75056;75;1532,9;8347;14934;25102;16755;3959;6815;9253;11781;18583;22809;27663;35117;8,9;13511,33;17897,07;0,3961
751207706;75056;75;1606,5;9618;18043;29670;20052;4796;7976;11080;14277;22938;27223;33302;42429;8,8;24029,88;22607,15;0,4227
751207707;75056;75;1822,8;10097;19150;30089;19992;6103;8796;11724;15332;22625;27327;33004;40981;6,7;15878,18;21928,54;0,3789
751207708;75056;75;2621,5;4755;9786;18325;13570;2301;3998;5380;7276;12513;15439;21509;29750;12,9;13536,21;13670,28;0,4779
751207709;75056;75;1402,9;5615;8746;14979;9364;;;;;;;;;;;;
751207710;75056;75;2251,2;5885;11990;24347;18462;2776;5122;6853;9079;15565;20978;27216;36295;13,1;17238,20;16957,02;0,4731
751207711;75056;75;2874,4;7982;14405;25031;17049;3898;6952;9109;11523;18356;22652;28215;37437;9,6;19521,89;19161,76;0,4429
751207712;75056;75;1967,5;10180;20600;31657;21478;4383;8371;12100;16225;24068;28671;34989;44537;10,2;18313,39;23365,43;0,4078
751207713;75056;75;2050,5;7403;14681;24012;16609;3870;6136;8296;11005;18174;22118;26401;35438;9,2;16150,61;17939,11;0,4282
751207714;75056;75;2045,4;11829;22614;35663;23834;5200;9333;14316;18397;26954;31779;39257;48280;9,3;19990,16;25769,47;0,3946
751207801;75056;75;2593,1;6804;12918;20705;13901;3385;5861;7955;10542;15959;18864;23076;28565;8,4;11354,52;15038,69;0,3908
751207802;75056;75;2527,9;11013;22760;36400;25387;5343;9155;13560;17902;27537;33092;40959;54495;10,2;25746,84;27957,80;0,4327
751207803;75056;75;1425,1;4937;10330;17153;12216;1752;4105;5926;7968;12595;15842;19191;23863;13,6;9102,71;11883,28;0,4150
751207804;75056;75;1496,3;6339;11979;20358;14019;2841;5675;7516;9580;14969;18556;21861;29352;10,3;10698,48;14433,34;0,4024
751207805;75056;75;2153,2;13168;24384;37789;24621;5442;10279;15463;19772;28848;34361;41648;52253;9,6;89868,94;30829,93;0,4511
751207806;75056;75;2747,9;10428;21965;33674;23246;4316;8600;12294;17537;26467;30820;37054;46102;10,7;22964,94;25071,44;0,4136
751207807;75056;75;2245,2;14119;25279;39676;25557;6484;11783;16671;20954;30036;36060;44066;57070;8,8;26634,99;29936,87;0,3970
751207808;75056;75;2567,5;12795;22414;33665;20870;5863;10342;14773;18710;26435;30897;36699;46156;7,9;17519,88;24943,18;0,3663
751207809;75056;75;2835,3;14069;24075;36047;21978;6976;11688;16364;20306;28300;33037;39560;49219;7,1;23091,99;27512,54;0,3710
751207810;75056;75;1587,2;7254;13502;22929;15675;3789;6134;7973;10765;17230;20763;25482;32087;8,5;13566,46;16534,80;0,4076
751207811;75056;75;1299,8;11192;20187;30185;18993;5280;9219;12494;16213;24041;27963;33226;41630;7,9;17356,14;22836,67;0,3865
751207812;75056;75;1303,7;14609;25164;37637;23028;;;;;;;;;;;;
751207813;75056;75;1747,8;8978;16010;24743;15765;5554;7678;10331;13497;18991;22943;26709;34994;6,3;13639,04;18758,88;0,3750
751207814;75056;75;1590,7;9437;17772;27769;18332;3948;6988;10555;13520;21380;25251;30751;38427;9,7;15258,61;19986,04;0,3977
751207815;75056;75;2115,7;11103;22543;33790;22687;5440;8629;12878;17542;26571;31278;37135;47785;8,8;22481,58;25782,97;0,4109
751207816;75056;75;2524,2;13675;23767;35094;21419;6196;11624;15691;19599;27349;32463;38119;48405;7,8;21687,12;26838,61;0,3738
751207901;75056;75;2567,2;13184;23246;36096;22912;5848;10838;15675;19900;27083;32734;39904;51333;8,8;22983,92;27170,63;0,3891
751207902;75056;75;1573,2;15493;27589;41141;25648;6381;12767;18125;23124;32358;37992;44959;56636;8,9;22152,46;31012,91;0,3721
751207903;75056;75;1622,0;13653;24990;35986;22333;6416;11361;16792;21587;29366;33723;38810;48319;7,5;20312,70;27694,72;0,3690
751207904;75056;75;1774,5;15028;25416;38014;22986;7365;12861;17543;21463;28995;34380;41185;51214;7,0;32181,30;29427,45;0,3786
751207905;75056;75;4002,4;13272;24694;36523;23251;5464;10846;15506;20109;29021;33900;39992;50905;9,3;27723,83;28224,80;0,4013
751207906;75056;75;1666,4;7319;12725;22949;15630;3768;6040;8050;10128;16517;20804;25451;33571;8,9;23176,31;16960,51;0,4382
751207907;75056;75;2010,2;7394;15731;26403;19009;3994;6471;8769;12034;19614;23956;29238;39202;9,8;25260,33;20088,15;0,4549
751207908;75056;75;2270,0;7254;13818;23725;16471;3882;6206;8807;11082;17671;21833;25793;33187;8,5;12481,35;16835,11;0,3996
751207909;75056;75;1190,8;14318;25358;35301;20983;8192;12865;16113;20855;28806;32713;38010;48922;6,0;17020,27;26911,80;0,3413
751207910;75056;75;1889,4;7062;13508;22953;15891;3223;6194;8437;10581;16713;20051;25460;33617;10,4;13130,90;16507,42;0,4126
751207911;75056;75;1673,7;11658;21259;30704;19046;5403;9350;13569;17255;24512;28764;33472;42849;7,9;17993,88;23310,06;0,3755
751207912;75056;75;2489,8;11107;21666;33050;21943;4148;9112;13385;17907;25544;30238;36239;45910;11,1;19707,55;24390,75;0,4004
751207913;75056;75;1438,0;14535;24971;36998;22463;6614;12213;17030;21499;29380;34079;41171;52436;7,9;20620,47;28325,95;0,3734
751207914;75056;75;1718,8;17408;26916;39249;21841;9258;14743;19698;22883;31062;36485;42328;55769;6,0;22005,21;31029,22;0,3548
751207915;75056;75;2236,9;16497;25616;37910;21413;7478;14276;18396;22068;30315;34931;41291;51580;6,9;28338,19;29936,83;0,3743
751207916;75056;75;2345,2;8760;17708;31447;22687;4454;7392;10559;13960;22426;28043;35463;47026;10,6;21181,93;22783,12;0,4397
751207917;75056;75;;;;;;;;;;;;;;;;;
751208001;75056;75;1655,3;7946;13233;20261;12315;3834;7231;8993;11122;15643;18904;22863;29655;7,7;10743,65;15417,57;0,3708
751208002;75056;75;1519,3;13603;23774;37867;24264;7324;11093;15865;19464;28956;34978;41491;52088;7,1;20406,49;27795,86;0,3783
751208003;75056;75;2264,3;13120;22249;33042;19922;6058;11193;15165;18932;25920;30542;36191;46996;7,8;36801,25;26256,19;0,3903
751208004;75056;75;1352,9;19108;30507;43497;24389;8703;16028;21723;25651;35091;40731;47581;60097;6,9;22694,39;33527,26;0,3461
751208005;75056;75;1285,5;11817;24556;38461;26644;5361;9701;13557;18549;29651;34811;41913;53009;9,9;22969,02;28052,60;0,4114
751208006;75056;75;2031,1;14617;26933;40135;25518;6580;11755;17095;23051;31933;37079;42984;53332;8,1;21943,84;29965,01;0,3743
751208007;75056;75;2424,6;7902;14476;25795;17893;4291;6815;9098;11423;18386;23019;29170;38565;9,0;17762,48;19142,94;0,4317
751208008;75056;75;1837,5;7079;12569;20737;13658;3383;6086;8021;9785;15231;18558;22823;28556;8,4;10693,99;14674,36;0,3892
751208009;75056;75;1623,7;6934;11556;18543;11609;3177;5894;8025;9813;13645;17054;19969;24517;7,7;9444,80;13345,58;0,3679
751208010;75056;75;1510,9;9004;16186;24845;15841;4687;8178;10410;13352;19393;22335;27174;33328;7,1;15025,60;18439,60;0,3747
751208011;75056;75;1417,0;6358;11312;18394;12036;3532;5809;7443;9453;13829;16519;21008;26692;7,6;9577,71;13484,97;0,3871
751208012;75056;75;1918,9;8881;16957;27200;18319;4263;7405;9921;13018;20473;24211;30030;39287;9,2;17414,99;20272,47;0,4195
751208013;75056;75;1838,7;8277;15972;28170;19893;5285;7226;9610;12095;20861;25273;31301;41455;7,8;16173,01;20208,54;0,4096
751208014;75056;75;1788,5;9134;18746;29730;20596;4399;7670;10626;14124;22831;27003;32957;41645;9,5;16638,13;21574,40;0,4062
751208015;75056;75;1925,3;12873;25789;38760;25887;6195;11343;15721;20874;30313;35257;42366;53071;8,6;22745,45;28994,36;0,3882
751208016;75056;75;1894,8;8276;17997;29402;21126;3409;7126;9741;14307;21722;26918;32247;41610;12,2;19409,65;21314,99;0,4295
751208017;75056;75;1542,1;9122;22319;35255;26133;4689;7716;11600;16876;26606;31655;38799;51440;11,0;25308,37;26129,41;0,4393
751208018;75056;75;1754,0;8129;15932;25365;17236;4311;6993;9761;12544;19111;22627;28255;35858;8,3;13543,80;18302,35;0,3928
751208019;75056;75;3432,4;9482;16840;26598;17116;5452;8266;10578;13377;20503;24385;29280;36515;6,7;13664,95;19367,45;0,3750
751208020;75056;75;2063,0;5758;10281;16835;11077;2975;5118;6997;8517;12917;15354;18908;22897;7,7;8394,53;12101,12;0,3771
751208021;75056;75;2676,2;6693;12060;19007;12314;3000;5804;7749;9452;14266;16959;21042;26850;9,0;9974,42;13692,82;0,3858
751208022;75056;75;1026,3;10148;19542;29001;18853;5334;8881;12642;16010;22806;26969;31601;38865;7,3;14932,81;21470,31;0,3668
751208023;75056;75;1627,9;9883;18135;29791;19908;4608;8052;11341;14728;22085;27270;33056;42184;9,2;21183,35;22510,70;0,4223
751208024;75056;75;2011,0;13097;23877;34347;21250;6797;10581;15089;19711;27401;31882;37981;49636;7,3;19276,48;26559,44;0,3723
751208025;75056;75;1858,4;11980;22033;31488;19508;6435;9907;14118;18439;25149;29662;33837;41880;6,5;15790,58;23469,40;0,3518
751208026;75056;75;1255,3;13531;24319;36126;22595;6319;11962;16471;21034;28352;32458;40384;52112;8,2;21410,09;28056,53;0,3823
770140101;77014;77;1461,3;5587;12169;19017;13430;1516;4433;6932;9625;14216;17025;21695;27573;18,2;11462,68;13863,78;0,4243
770140102;77014;77;2882,4;14821;21819;30298;15477;9678;13491;16330;19079;24786;28255;33354;41683;4,3;15244,61;24321,21;0,3109
770140103;77014;77;1450,1;18620;26148;36860;18240;12399;16792;20505;22931;29647;33868;40282;48794;3,9;19539,65;29768,71;0,3147
770140104;77014;77;2262,9;13610;18746;24448;10838;8483;12288;14440;16679;20671;23041;26092;30881;3,6;10005,44;19628,57;0,2679
770140105;77014;77;1724,4;17168;24356;33455;16287;12128;15621;18852;21759;27285;31150;36337;43583;3,6;17242,62;27502,38;0,3004
770530101;77053;77;2354,6;16360;23164;30188;13828;10056;14566;17603;20192;25506;28221;32707;40439;4,0;15441,76;25040,80;0,2937
770530102;77053;77;4324,1;13374;20437;27941;14567;7332;11690;14839;17844;23340;26258;29853;36248;4,9;12951,64;21743,97;0,3105
770530201;77053;77;3866,2;17334;23490;30968;13634;11550;15825;18663;20973;26092;29097;33222;39882;3,5;17103,59;25839,78;0,2817
770830101;77083;77;2922,0;18500;26541;35788;17288;11453;16894;20161;23232;29837;33578;38783;48176;4,2;18883,46;29166,29;0,2963
770830102;77083;77;2764,2;12236;20189;28584;16348;6524;10145;13947;17401;23021;26784;31206;38575;5,9;14864,50;22050,63;0,3417
770830201;77083;77;3238,4;10470;16649;24379;13909;6366;9299;11597;13796;19494;22527;26188;32767;5,1;12125,42;18681,51;0,3376
770830202;77083;77;2848,7;11611;19565;27326;15715;6666;10087;13405;16305;22455;25738;29284;35483;5,3;12345,13;20687,99;0,3188
770830301;77083;77;1572,3;18701;26021;34547;15846;12082;16926;20353;23616;29058;32642;36938;45880;3,8;16364,14;28515,06;0,2818
770830302;77083;77;1528,9;11281;17623;25514;14233;5961;10077;12591;14932;20247;23473;27838;33723;5,7;11457,12;19207,04;0,3248
770830303;77083;77;752,0;9945;18014;25651;15706;5535;8948;11518;15077;20879;23905;27268;33730;6,1;12440,93;19180,64;0,3431
771080101;77108;77;2965,1;10253;17664;25282;15029;4904;8479;11658;14453;20573;23379;27451;34066;6,9;13492,90;19158,92;0,3585
771080102;77108;77;1522,8;12548;19007;26916;14368;6828;10258;13873;16601;21459;24715;28288;34500;5,1;14168,44;20781,86;0,3305
771080201;77108;77;2567,4;15146;22046;31388;16242;9751;13435;16400;19535;25169;29039;34624;43543;4,5;15142,58;24849,67;0,3169
771080301;77108;77;1352,3;10681;19593;28492;17811;6021;9121;13077;16250;23052;26151;30873;36101;6,0;16047,36;21063,35;0,3506
771080302;77108;77;1076,1;19552;26975;35164;15612;13034;17999;21445;24379;29370;32953;37763;45605;3,5;15104,92;28708,57;0,2671
771080303;77108;77;1816,4;17736;24142;31233;13497;11808;16152;19115;21660;26504;29304;33271;38235;3,2;13116,58;25249,45;0,2579
771080304;77108;77;1297,7;12287;18553;24684;12397;6940;10843;13761;16359;20580;23467;26730;31366;4,5;10480,89;19398,14;0,2926
771080401;77108;77;4354,7;12360;19761;26881;14521;6233;10624;14021;17157;22423;25426;28692;34769;5,6;13578,82;20805,88;0,3241
771080501;77108;77;2983,5;13148;20307;27643;14495;6830;11769;14503;17809;23231;25956;29718;35483;5,2;12845,81;21319,31;0,3064
771080502;77108;77;1696,6;16181;23756;33139;16958;9818;14499;17940;20794;26903;30745;35850;44318;4,5;16739,33;26430,68;0,3242
