IRIS;com;DEP;NBUC08;RFUCQ108;RFUCQ208;RFUCQ308;RFUCIQ08;RFUCD108;RFUCD208;RFUCD308;RFUCD408;RFUCD608;RFUCD708;RFUCD808;RFUCD908;RFUCRD08;RFUCET08;RFUCMO08;RFUCGI08
751186929;75056;75;173,8;8985;18985;25917;16932;;;;;;;;;;;;
751187001;75056;75;2619,9;9705;20788;33794;24089;4058;7898;11901;15646;25602;31277;38119;46945;11,6;22598,53;24544,80;0,4270
751187002;75056;75;1932,0;12440;24474;36675;24236;5625;10126;15281;19892;28379;33549;39687;53119;9,4;48773,39;30509,16;0,4528
751187003;75056;75;1592,5;13369;24335;38757;25388;5821;11384;15469;19209;29346;34563;42147;57036;9,8;28144,13;29477,86;0,4162
751187004;75056;75;1397,0;12980;24115;38290;25310;4404;10112;15640;19987;29184;34609;43025;56077;12,7;29835,70;29960,01;0,4448
751187005;75056;75;1657,9;13710;23592;37433;23723;6334;11247;15816;19288;28858;33793;42799;61104;9,6;69664,34;35718,70;0,5176
751187006;75056;75;1696,7;11984;22355;34555;22571;4367;9718;13913;18078;26169;31551;38763;50312;11,5;23747,03;26264,21;0,4195
751187007;75056;75;1261,6;11308;21425;33194;21886;3624;9448;13089;17208;25357;29960;37468;49907;13,8;26108,80;25848,93;0,4342
751187008;75056;75;1263,7;17254;30192;45890;28636;8214;14227;20581;25029;35252;42397;48959;67349;8,2;34830,84;36561,55;0,4132
751187009;75056;75;2298,7;12984;25890;39511;26527;5285;10200;15632;21086;30466;35599;43611;58681;11,1;37699,29;32049,58;0,4492
751187010;75056;75;1248,1;12819;22356;33396;20577;6323;10178;14514;18636;26320;30773;36562;48528;7,7;18499,61;25371,89;0,3796
751187011;75056;75;1452,4;15321;25035;36835;21514;8594;13526;17425;21449;29278;33923;40142;49644;5,8;19555,73;28295,79;0,3507
751187012;75056;75;1751,3;17142;27370;40707;23565;7940;14652;19332;23324;31942;37136;44252;58844;7,4;28611,08;31942,05;0,3752
751187013;75056;75;1939,1;17106;26934;40079;22973;9457;15005;19363;23095;30969;36367;44395;56662;6,0;33879,67;32937,31;0,3933
751187014;75056;75;1392,3;9077;19270;30380;21303;4170;7189;10562;14892;23349;27805;32787;40993;9,8;16462,84;21459,05;0,4011
751187015;75056;75;1620,4;12018;22245;32896;20878;5769;10275;14246;18293;26235;29958;36375;44781;7,8;18813,53;24928,02;0,3762
751187016;75056;75;1491,1;9332;20563;33425;24093;4477;7570;12051;16900;25046;30695;37359;48377;10,8;21088,55;24581,35;0,4226
751187017;75056;75;3320,1;6282;12401;24441;18159;2240;5332;7232;9477;16135;21440;28110;38017;17,0;19124,14;17426,48;0,4759
751187018;75056;75;1685,7;7411;15593;25298;17887;3781;5891;8983;12317;19360;23291;28488;34889;9,2;13577,29;18005,85;0,4038
751187019;75056;75;2366,1;9350;18719;28938;19588;4679;7578;11511;15029;22679;26807;32431;41196;8,8;17798,17;21729,43;0,4038
751187020;75056;75;1818,3;9243;17638;28612;19369;4755;7381;11046;14582;21903;26391;31218;41300;8,7;16169,84;20972,05;0,4018
751187021;75056;75;2485,7;9418;21545;37139;27722;4671;7722;11112;16098;26453;33231;41719;56671;12,1;30741,66;28157,01;0,4745
751187022;75056;75;2072,3;14619;24309;35336;20717;7081;11813;16647;20655;27951;32709;38064;47669;6,7;20743,59;26986,50;0,3628
751187023;75056;75;2033,8;6416;12460;20960;14544;2525;5601;7525;10256;16037;19113;23755;31401;12,4;14043,24;15717,15;0,4362
751187024;75056;75;1565,6;11566;20395;31041;19475;4513;9518;12813;16320;24280;28836;34233;41869;9,3;15535,91;22564,31;0,3706
751187025;75056;75;1763,1;7956;17881;32070;24114;4187;6717;9888;14023;22878;28584;35015;44796;10,7;20747,21;22444,62;0,4418
751187026;75056;75;1871,5;7273;14672;25755;18482;3058;6065;8504;11135;18707;23137;28360;38275;12,5;16653,38;18464,02;0,4367
751187027;75056;75;1207,8;6745;12083;20871;14126;4244;5986;7745;9732;15299;18565;23244;29467;6,9;11904,51;15113,43;0,4002
751187101;75056;75;2299,8;7487;14634;24880;17393;3793;6323;8901;11729;18397;22701;27941;36645;9,7;15433,53;18234,43;0,4250
751187102;75056;75;2492,5;4960;8533;15044;10084;2612;4130;5609;7124;10230;12921;17757;27747;10,6;14830,31;12609,78;0,4804
751187103;75056;75;1659,9;4810;8682;15448;10638;1629;3905;5609;7057;10302;13057;17564;25772;15,8;15189,52;12279,89;0,4875
751187104;75056;75;1817,7;5855;11396;23182;17327;2536;5088;7047;8829;15070;20027;26201;34314;13,5;14525,17;16012,89;0,4631
751187105;75056;75;1450,0;5293;9476;20353;15060;2322;4257;6203;7625;12497;17664;23657;32155;13,8;14149,20;14369,61;0,4751
751187106;75056;75;1816,2;5877;11220;20789;14912;2914;4904;6578;8453;14350;18725;24071;32711;11,2;13629,99;15114,27;0,4519
751187107;75056;75;1540,6;6237;12507;24123;17886;2498;5327;6988;9627;16292;21791;27615;35754;14,3;16237,56;17056,76;0,4627
751187108;75056;75;1547,4;5842;12489;22851;17009;2421;4962;6968;9563;16362;20459;25730;33939;14,0;14929,97;16349,43;0,4604
751187109;75056;75;1627,2;6203;11320;21134;14931;3764;5276;7008;9087;14528;19017;24446;32320;8,6;14377,41;15561,16;0,4426
751187110;75056;75;3957,9;7897;15309;26083;18186;4100;6823;9201;12115;18873;23468;28966;36264;8,8;16317,40;18882,05;0,4191
751187201;75056;75;1579,6;5827;11093;17817;11990;3041;4955;6974;9006;13306;16046;19796;26590;8,7;10370,99;13301,99;0,4058
751187202;75056;75;1725,9;6683;12462;24353;17670;3564;5729;7803;9755;16851;21788;26690;35967;10,1;17834,48;17524,95;0,4549
751187203;75056;75;1363,6;6649;14306;28396;21747;2374;5170;7784;11040;18827;24827;31314;42312;17,8;19823,23;19712,31;0,4812
751187204;75056;75;1753,8;6838;13993;26820;19983;3535;5612;8006;10371;18665;24101;30472;39466;11,2;16516,94;18821,09;0,4515
751187205;75056;75;2316,0;7646;13763;24002;16356;3703;6595;8750;10830;17839;21725;26657;33476;9,0;12863,88;16985,20;0,4036
751187206;75056;75;1829,3;7688;13837;23032;15344;3927;6361;9157;11604;16692;20855;25878;34029;8,7;13655,03;17090,09;0,4042
751187207;75056;75;1732,8;6192;12491;21971;15779;2782;5461;7203;9563;15939;19845;25383;33314;12,0;14452,60;16025,52;0,4425
751187208;75056;75;2188,8;7308;13093;21369;14061;3628;6361;8528;10991;16030;19551;23492;29399;8,1;12332,63;15630,77;0,3917
751187209;75056;75;2341,3;5871;10244;16626;10755;2841;4869;6577;8244;12430;14982;18126;22571;7,9;7822,01;11653,59;0,3734
751197301;75056;75;3359,1;8407;16217;27373;18966;4286;7007;9614;12587;19966;24553;30361;39775;9,3;18079,92;20271,95;0,4297
751197302;75056;75;1885,4;7647;14999;27390;19743;3673;6729;8820;11132;19835;24335;29875;38937;10,6;17589,25;19623,93;0,4405
751197303;75056;75;2392,2;8153;17117;28416;20263;4473;6964;10420;13693;20936;25114;31947;41508;9,3;17517,67;20933,51;0,4202
751197304;75056;75;1799,5;8390;17439;29731;21341;3641;6739;9680;13662;21844;26999;32780;41540;11,4;18946,82;21270,19;0,4339
751197305;75056;75;2453,7;10767;20294;31842;21075;5941;8674;13013;16447;24357;28900;35061;45698;7,7;19983,62;24038,65;0,4030
751197306;75056;75;2022,5;6486;10708;18355;11869;3035;4909;7335;8923;13106;16282;20438;25682;8,5;10639,98;13191,32;0,3970
751197307;75056;75;2699,7;5352;8895;15366;10014;3150;4971;6063;7164;11054;13678;17947;25693;8,2;10287,28;12003,48;0,4267
751197308;75056;75;3025,4;4760;8423;16735;11975;2826;4120;5489;6761;11150;14762;19230;26018;9,2;10160,64;11966,47;0,4383
751197309;75056;75;2346,2;8255;15035;25150;16895;4138;7125;9375;11672;18733;22749;27622;34910;8,4;15094,26;18299,97;0,4049
751197310;75056;75;3388,9;7796;13289;22414;14618;4080;6709;8734;10940;15861;19982;24495;31458;7,7;12187,71;16176,79;0,3909
751197311;75056;75;1915,6;8949;17020;29936;20987;5083;7904;10294;13217;21738;26672;33551;42377;8,3;17183,91;21349,86;0,4115
751197312;75056;75;1520,9;6757;11239;20495;13738;3644;5896;7720;9266;14169;18166;23895;31074;8,5;12444,20;15097,34;0,4231
751197313;75056;75;1980,8;8597;16681;29713;21116;4819;7148;10246;13506;21478;26270;32804;42861;8,9;17878,26;21435,51;0,4248
751197314;75056;75;2083,8;7107;12671;22587;15480;3931;5896;8333;9977;15910;20628;25286;35134;8,9;16597,00;17255,40;0,4412
751197315;75056;75;2333,2;8836;15285;26634;17798;5317;7821;9765;12845;19431;23738;29523;38409;7,2;19291,78;20199,43;0,4170
751197316;75056;75;2669,7;7291;12873;24423;17132;3665;5720;8349;10051;17014;21498;27914;37805;10,3;16232,58;17919,77;0,4494
751197317;75056;75;1343,6;7139;12169;20039;12900;3947;6124;8074;9952;14655;18095;22432;31938;8,1;13599,54;15651,28;0,4183
751197318;75056;75;451,1;6513;9230;14007;7494;;;;;;;;;;;;
751197388;75056;75;;;;;;;;;;;;;;;;;
751197401;75056;75;664,7;4112;8180;12822;8710;1855;3726;4739;6410;9741;11979;15525;23039;12,4;10065,18;10705,02;0,4625
751197402;75056;75;1986,6;9284;18474;28463;19179;4222;7293;11086;14609;22004;25714;30841;40409;9,6;18764,71;21546,59;0,4137
751197403;75056;75;1692,1;7561;12904;23994;16433;3746;6881;7980;10526;16194;21258;26222;33690;9,0;14076,90;16902,66;0,4150
751197404;75056;75;1623,1;6500;13654;24952;18452;3592;5555;7369;10060;17529;22734;27963;36484;10,2;16845,40;18016,64;0,4525
751197405;75056;75;1642,4;7243;12955;22929;15686;4350;6184;8333;10698;16232;20395;25741;33919;7,8;14606,67;17090,34;0,4223
751197406;75056;75;3418,5;7380;13132;22473;15093;4152;6536;8522;10791;15910;19904;25621;34123;8,2;14068,32;16949,79;0,4180
751197407;75056;75;1744,7;6590;10508;16725;10135;3440;5539;7304;8195;12361;15154;18581;24279;7,1;9453,16;12590,34;0,3853
751197408;75056;75;1855,3;6284;11061;18394;12110;3105;5497;7203;9423;13867;16357;20060;26944;8,7;12070,16;14029,16;0,4125
751197409;75056;75;1594,6;7832;12530;19654;11822;3813;6818;8606;10441;15198;17699;21708;27626;7,2;9865,98;14541,22;0,3630
751197410;75056;75;1091,0;5437;9202;14898;9461;2593;4785;6309;7398;10515;13184;16943;22218;8,6;8735,83;11173,04;0,4007
751197411;75056;75;2085,7;10431;20772;32471;22040;5329;9180;12355;16767;24981;29727;35459;45473;8,5;21107,46;24618,87;0,4139
751197412;75056;75;412,3;9022;17675;28760;19738;;;;;;;;;;;;
751197413;75056;75;;;;;;;;;;;;;;;;;
751197501;75056;75;1691,3;9125;18070;29817;20692;4612;7488;10798;14170;22661;26392;32516;41445;9,0;16931,73;21421,05;0,4109
751197502;75056;75;1711,4;10428;18900;30267;19839;4796;8523;11935;15292;22610;26803;33632;42810;8,9;21808,00;22579,47;0,4092
751197503;75056;75;1458,8;7917;15303;26068;18151;4064;6103;9517;12602;19206;23860;28556;37654;9,3;23298,44;19873,07;0,4444
751197504;75056;75;1454,2;6704;11777;20089;13385;3290;5589;8060;9708;14605;18207;22510;28734;8,7;11644,47;14334,20;0,3953
751197505;75056;75;1393,0;10875;19585;29173;18298;5961;9161;12995;15950;22693;26474;31998;39497;6,6;15937,80;21613,59;0,3646
751197506;75056;75;1463,2;13092;23504;33432;20341;5765;11572;15743;19463;26709;30832;36408;45487;7,9;20589,48;25914,09;0,3699
751197507;75056;75;1442,6;8919;18728;31899;22980;4484;6572;10880;14971;23247;28306;35239;47925;10,7;20918,47;23446,87;0,4385
751197508;75056;75;1568,2;15240;25420;36683;21444;7161;12594;17814;21797;29421;33950;40036;51773;7,2;26614,43;28675,15;0,3734
751197509;75056;75;1536,5;7017;12637;20343;13326;3349;6029;8439;10126;15338;18378;22318;29096;8,7;12035,60;14986,16;0,3925
751197510;75056;75;1884,6;10620;19414;31974;21354;5507;8787;12409;15925;23718;29169;35259;45589;8,3;18700,31;23583,76;0,3954
751197511;75056;75;1558,2;10533;17879;26328;15795;5202;8829;11717;15012;21170;24077;28196;34201;6,6;12656,49;19446,39;0,3465
751197512;75056;75;1333,4;6222;11380;18507;12285;1766;5307;7145;9003;13371;16664;20585;26021;14,7;10512,52;13248,64;0,4062
751197513;75056;75;1583,8;7409;13338;20575;13166;3867;6336;8809;10589;16112;19322;22256;29291;7,6;11568,06;15444,49;0,3813
751197514;75056;75;2041,8;18993;29189;45677;26684;9967;16973;21836;25491;34758;41523;52527;72109;7,2;43006,27;39208,84;0,4226
751197515;75056;75;1655,3;14022;26417;40608;26586;6069;11339;17061;21612;30934;36587;44103;57064;9,4;28689,96;31395,24;0,4187
751197516;75056;75;1040,5;5551;9856;15308;9757;2698;4359;6517;8386;11451;13522;16912;23640;8,8;10559,11;12058,29;0,4207
751197517;75056;75;2755,1;6416;11657;20534;14118;3571;5882;7163;9328;15117;18813;22425;30360;8,5;12463,31;14918,86;0,4134
751197518;75056;75;2505,5;6793;11398;19008;12215;3334;5723;7535;9246;13675;17092;20980;27162;8,1;10984,24;13818,62;0,3966
751197519;75056;75;1024,3;8139;12973;21959;13820;4208;6879;9318;11502;16139;20252;24093;32464;7,7;13753,08;16595,86;0,3915
751197520;75056;75;2286,0;9454;18012;30774;21320;4963;7985;10969;14554;22990;27919;33898;43509;8,8;18978,31;22244,32;0,4080
751197521;75056;75;1951,8;9553;18123;27728;18175;4370;7745;11292;14547;21524;25829;30125;40100;9,2;22194,41;21317,74;0,4099
751197522;75056;75;2340,6;10532;20695;31006;20474;4324;8683;12651;17260;24901;29082;33438;40366;9,3;17551,59;22859,37;0,3843
751197523;75056;75;1177,3;14275;22494;33942;19667;7382;12067;15855;19101;26791;31065;36637;46024;6,2;20700,55;26108,68;0,3670
751197524;75056;75;1381,7;10744;20879;32842;22099;5089;8372;12969;16962;25088;29913;35684;45839;9,0;20709,86;24623,23;0,4110
751197525;75056;75;166,8;14537;22666;29681;15144;;;;;;;;;;;;
751197601;75056;75;1775,1;12429;22143;33109;20680;4805;10116;14297;18240;25932;30534;36606;48092;10,0;42403,38;26229,75;0,4180
751197602;75056;75;3560,9;14432;25353;38733;24301;6949;11561;16649;21146;29775;35077;42018;56963;8,2;28304,65;30946,18;0,4146
751197603;75056;75;1892,0;15839;26219;39505;23666;6947;13087;18098;22685;30825;36209;43401;54312;7,8;24512,93;30681,35;0,3813
751197604;75056;75;2075,0;9633;22366;35363;25730;5067;8270;11815;17338;27411;32844;38451;51246;10,1;22535,23;26060,94;0,4257
751197605;75056;75;2105,8;7921;13389;23770;15849;4257;6745;8834;11152;16569;21085;27631;37883;8,9;17818,62;18448,18;0,4369
751197606;75056;75;1507,5;7763;13606;25117;17354;3988;6794;8737;11214;17965;22191;27922;38289;9,6;16062,26;18438,80;0,4317
751197607;75056;75;1190,3;14334;26331;38431;24097;7422;12515;17243;22214;30762;36042;43450;52839;7,1;23378,91;29672,75;0,3640
751197608;75056;75;1743,2;8554;17196;30876;22322;3810;6391;9945;12847;22649;27696;34553;47266;12,4;46096,90;24327,64;0,4877
751197609;75056;75;2452,4;12158;22187;34032;21874;5455;10095;14370;18166;26607;31251;37955;49216;9,0;37224,52;28294,08;0,4422
751197610;75056;75;1300,5;5820;10134;17104;11284;2867;5133;6492;8253;12998;15382;19252;27483;9,6;12951,77;13566,24;0,4385
751197611;75056;75;2151,8;12016;22729;35217;23201;6578;10389;14587;19240;26993;32079;38325;49214;7,5;20819,97;26601,31;0,3914
751197612;75056;75;1584,3;12243;25052;41006;28763;5710;10224;14072;19298;30572;37043;45831;63296;11,1;38000,52;32670,03;0,4664
751197613;75056;75;2038,4;10839;22984;36506;25667;4588;8563;12918;18522;27455;32493;39695;50400;11,0;26422,11;27304,54;0,4329
751197614;75056;75;1837,8;11986;22408;34536;22550;5851;10664;14022;18416;26412;30742;38307;50539;8,6;21751,01;26390,33;0,3979
751197615;75056;75;1627,9;11034;21705;34088;23054;4938;9288;12738;17085;25816;31545;39209;54502;11,0;28549,53;27597,59;0,4513
751197616;75056;75;1301,3;6834;13901;25841;19007;3183;5742;8097;10394;17599;22236;29276;43404;13,6;26551,85;20786,20;0,5079
751197617;75056;75;;;;;;;;;;;;;;;;;
751207701;75056;75;1898,6;8127;17136;28202;20075;4207;6930;9473;12946;20880;25062;30897;39882;9,5;17368,94;20282,90;0,4195
751207702;75056;75;1830,0;9556;20159;33452;23896;3794;8202;11483;15611;24948;30483;36701;45734;12,1;21913,30;24206,20;0,4316
751207703;75056;75;1551,8;7715;12801;23204;15489;4001;6271;8396;10533;16221;20217;25694;33222;8,3;12577,94;16371,04;0,4058
751207704;75056;75;1763,5;8274;17435;27973;19699;4524;7360;9240;13012;20961;24919;31152;39975;8,8;19432,15;20831,39;0,4313
751207705;75056;75;1525,4;8050;14063;24156;16106;4387;6394;9105;11187;17809;21863;26950;34915;8,0;14048,81;17486,74;0,4077
751207706;75056;75;1550,6;8388;17924;29988;21600;4138;7315;10609;13830;22423;26887;34021;43175;10,4;23667,10;22290,00;0,4366
751207707;75056;75;1797,7;9724;18453;29723;19999;5301;8615;11334;14706;22491;27302;32654;40984;7,7;16637,56;21587,89;0,3868
751207708;75056;75;2569,9;5114;9513;18194;13080;2475;4463;5705;7406;12090;15451;21590;31550;12,7;13156,74;13778,27;0,4726
751207709;75056;75;1391,4;5473;8582;14885;9412;;;;;;;;;;;;
751207710;75056;75;2221,7;5746;11619;23049;17303;1920;5085;6850;9405;14929;19781;26442;34860;18,2;18254,00;16581,76;0,4799
751207711;75056;75;2824,5;7946;14147;24864;16919;4000;6920;9063;11417;18089;22694;28034;36628;9,2;19448,77;19113,22;0,4436
751207712;75056;75;1942,7;9790;20263;32513;22723;4574;8185;12224;16323;23950;28933;35649;45605;10,0;19941,98;23942,37;0,4183
751207713;75056;75;2049,0;7508;14483;23448;15940;3744;6682;8540;11743;18235;21518;25826;33002;8,8;16456,09;17881,52;0,4231
751207714;75056;75;2044,4;11481;22822;35193;23712;5700;9735;14165;18761;26771;31614;38404;50635;8,9;20247,63;26220,86;0,3931
751207801;75056;75;2589,2;7133;13014;20098;12965;3578;5969;7825;10166;15633;18447;22401;28484;8,0;11592,79;14977,75;0,3923
751207802;75056;75;2519,0;11541;22306;36393;24852;5122;9152;13673;17807;27323;33259;40139;54884;10,7;25129,65;27690,05;0,4315
751207803;75056;75;1378,2;5482;10459;16901;11419;1306;4265;6583;8019;12812;15542;19013;23558;18,0;9479,12;12049,86;0,4147
751207804;75056;75;1456,1;7089;12859;20448;13359;3481;6133;8075;9851;15843;18828;23005;29168;8,4;10411,15;14823,80;0,3855
751207805;75056;75;2187,3;12684;24154;36892;24208;6025;10583;15098;19646;28481;33706;41049;53818;8,9;84408,20;30557,39;0,4521
751207806;75056;75;2754,5;10842;22141;33816;22974;4658;8872;12824;17789;25903;30710;36649;45429;9,8;20213,43;24867,13;0,4008
751207807;75056;75;2248,5;13261;24402;38530;25270;6450;11095;15646;20355;29107;35451;42750;55319;8,6;27164,69;29484,64;0,4021
751207808;75056;75;2554,7;13082;22908;33307;20225;5537;11132;15217;19010;26451;30916;35804;44259;8,0;17291,28;24947,60;0,3616
751207809;75056;75;2859,0;13726;23751;34802;21076;7128;11943;15691;20207;27579;32104;38973;48562;6,8;23794,79;27088,90;0,3712
751207810;75056;75;1584,7;7066;13779;22622;15556;2888;6392;8110;10851;17149;20688;24615;31458;10,9;14436,88;16237,54;0,4104
751207811;75056;75;1316,3;10558;19916;29797;19239;5229;8663;12730;16027;23647;27523;32817;41709;8,0;16003,56;22215,09;0,3818
751207812;75056;75;1318,0;15348;24669;37083;21735;;;;;;;;;;;;
751207813;75056;75;1753,3;9055;15893;24213;15158;4790;7390;10431;12910;18954;22271;26416;34690;7,2;13605,26;18473,85;0,3802
751207814;75056;75;1592,2;8669;17509;27088;18419;3770;7147;10538;13322;20782;25228;30653;39102;10,4;15087,76;19802,02;0,3982
751207815;75056;75;2128,7;11129;21544;33968;22839;5286;8776;13100;17184;26370;30972;37642;46849;8,9;21637,46;25409,05;0,4109
751207816;75056;75;2475,0;13494;22958;34356;20862;6607;10860;15435;19035;26876;31704;37505;47744;7,2;19252,26;25923,59;0,3711
751207901;75056;75;2568,4;13186;22793;34131;20945;6328;10426;14954;18948;26748;31386;37805;49212;7,8;22617,28;26286,01;0,3817
751207902;75056;75;1449,5;14788;26533;39964;25176;6792;12813;17586;22323;31523;36002;44317;54476;8,0;23524,64;30431,02;0,3803
751207903;75056;75;1626,8;13890;24799;36050;22160;6439;11685;16412;21394;28612;33074;38801;47254;7,3;20649,78;27484,00;0,3717
751207904;75056;75;1777,0;15767;24827;36762;20995;7346;13702;17824;21451;29362;33744;39661;52761;7,2;31973,75;29775,30;0,3891
751207905;75056;75;4002,1;13388;24633;36598;23210;5319;10984;15887;20584;28898;34076;40191;50367;9,5;30705,47;28254,19;0,3980
751207906;75056;75;1667,7;6887;12895;22703;15816;3321;5500;8237;9997;16233;20660;25869;33769;10,2;22798,14;17056,29;0,4467
751207907;75056;75;2032,1;7522;15171;25927;18405;3686;5978;8620;11305;18658;22871;29305;38835;10,5;32929,87;19817,06;0,4674
751207908;75056;75;2263,4;7312;14146;23448;16136;3653;6380;8699;10998;17606;21431;26257;33869;9,3;12706,15;16878,36;0,4045
751207909;75056;75;1199,7;13978;24976;34961;20983;8075;10993;16108;20709;28016;31801;37877;48114;6,0;17325,97;26647,43;0,3470
751207910;75056;75;1873,6;7331;13245;22492;15161;3441;5975;8205;10806;16311;20039;25081;33179;9,6;13371,50;16472,72;0,4132
751207911;75056;75;1702,0;11399;21667;30501;19102;5489;9243;13704;17672;24816;28500;33269;42991;7,8;19475,62;23747,60;0,3844
751207912;75056;75;2494,3;11281;20663;32582;21301;4512;9281;13143;17113;24806;29907;35811;46683;10,3;19425,84;24299,04;0,4044
751207913;75056;75;1466,8;14347;24762;36893;22546;6342;11728;16317;20800;29083;34218;40755;52265;8,2;22820,43;28268,25;0,3844
751207914;75056;75;1724,5;17038;27181;39541;22503;9179;14445;19147;23040;31223;36635;42844;54792;6,0;22587,16;30919,61;0,3593
751207915;75056;75;2225,9;16161;25402;37984;21823;7302;13983;18494;21877;29921;34814;41240;51725;7,1;26887,51;29740,77;0,3713
751207916;75056;75;2332,7;8572;17185;30829;22257;4405;6993;10118;13286;22184;27712;34641;46942;10,7;21966,23;22730,44;0,4519
751207917;75056;75;;;;;;;;;;;;;;;;;
751208001;75056;75;1678,0;7727;12939;20625;12898;4139;6786;8447;10578;15627;18584;22601;29336;7,1;10716,27;15244,83;0,3742
751208002;75056;75;1487,9;13213;23791;37251;24038;6862;11054;15108;19200;28748;33989;40617;51983;7,6;19582,25;27185,80;0,3780
751208003;75056;75;2237,0;13764;22777;33831;20067;7324;12213;15452;19550;26966;31006;36730;46966;6,4;23342,91;26660,00;0,3739
751208004;75056;75;1352,2;19582;29925;43113;23531;9918;16722;21954;25830;34745;39967;48053;60349;6,1;26824,44;34099,98;0,3500
751208005;75056;75;1293,4;10697;24138;37249;26552;5153;9086;13504;18246;29045;34966;41068;52556;10,2;25426,24;27983,92;0,4270
751208006;75056;75;1996,4;13927;26591;39384;25457;6746;11492;17181;22578;31468;36609;42457;53723;8,0;27957,19;30450,16;0,3921
751208007;75056;75;2461,8;7909;13930;25346;17437;4404;6991;9145;11278;17507;22157;28349;36968;8,4;17458,39;18694,00;0,4308
751208008;75056;75;1807,4;6756;12657;20904;14148;3878;6250;7734;9770;15325;18701;22750;27220;7,0;10575,41;14549,98;0,3854
751208009;75056;75;1600,7;6878;11778;18269;11391;3312;5585;7986;9813;13959;16494;20261;24958;7,5;9444,76;13411,11;0,3680
751208010;75056;75;1496,6;8576;16103;24208;15632;4453;7148;10351;13125;19279;22331;26485;32903;7,4;14940,40;18401,23;0,3834
751208011;75056;75;1431,4;6644;11274;17756;11112;3648;5798;7530;9577;13735;16320;19849;26168;7,2;9770,81;13493,82;0,3798
751208012;75056;75;1956,7;8286;16127;26915;18629;4640;6961;10003;12770;19622;23814;29494;37737;8,1;18382,03;20143,96;0,4297
751208013;75056;75;1819,6;8249;15894;28284;20035;4729;7035;9534;12207;20505;25318;31158;41551;8,8;16983,97;20216,86;0,4189
751208014;75056;75;1790,7;8864;18571;29288;20424;4290;7800;10444;14337;22246;26984;32918;41063;9,6;20573,90;21326,31;0,4124
751208015;75056;75;1910,4;13139;24589;37931;24792;5383;10740;15350;20215;29267;34759;41828;52907;9,8;21937,82;28074,74;0,3933
751208016;75056;75;1752,4;9311;18927;29616;20305;3783;7922;10624;15122;22853;27501;32974;42515;11,2;18348,67;21904,69;0,4147
751208017;75056;75;1564,8;9176;20904;34681;25505;4119;7304;10973;15856;26364;32101;37959;52918;12,8;24102,88;25702,93;0,4493
751208018;75056;75;1763,3;8224;15546;24538;16314;4215;7109;9387;12159;19059;22549;27253;34360;8,2;13379,94;17984,91;0,3903
751208019;75056;75;3493,9;8966;16292;25914;16948;4547;7808;10381;13257;19976;23666;28433;35894;7,9;13669,76;18837,70;0,3805
751208020;75056;75;2069,8;6280;10911;17150;10870;2950;5457;7211;8908;13193;15522;18967;23629;8,0;9682,01;12575,65;0,3810
751208021;75056;75;2676,8;6434;11870;19609;13175;3041;5681;7573;9635;14474;17247;21600;26576;8,7;10313,59;13913,14;0,3905
751208022;75056;75;1026,6;10850;18998;27725;16875;5405;9323;12567;15590;22434;25136;30732;39149;7,2;14913,59;21218,62;0,3645
751208023;75056;75;1588,0;9924;18889;30442;20518;5019;8082;11689;15444;22677;27631;34128;43915;8,7;22625,18;23095,43;0,4214
751208024;75056;75;2021,6;12731;22895;34649;21918;6968;10963;15442;18706;27193;31910;37783;48433;7,0;20287,08;26411,68;0,3763
751208025;75056;75;1880,4;11180;21290;31068;19888;6072;9718;13270;17686;24429;28560;33613;41222;6,8;15697,22;22875,30;0,3587
751208026;75056;75;1267,2;13045;23241;35029;21984;6229;11472;15286;19387;26938;31491;37964;48082;7,7;31875,04;27733,81;0,4035
770140101;77014;77;1456,1;6178;12458;18459;12281;2242;4866;6946;9778;14464;16653;21192;27076;12,1;11383,11;13855,62;0,4101
770140102;77014;77;2898,3;14807;21508;29913;15106;9641;13364;16127;18725;24385;28052;32834;42385;4,4;15927,82;24300,02;0,3130
770140103;77014;77;1424,6;18820;26137;38011;19191;13131;16957;20400;23675;30327;35549;41266;49067;3,7;20241,56;30500,95;0,3105
770140104;77014;77;2256,8;13556;18665;24524;10968;8789;12297;14684;16822;20554;23109;26028;30851;3,5;9732,11;19634,85;0,2628
770140105;77014;77;1682,7;17189;24442;33419;16230;12495;15402;19164;22044;27133;30913;35801;46100;3,7;17229,66;27802,16;0,3013
770530101;77053;77;2330,9;16167;22651;30013;13846;10377;14395;17729;20105;25211;28050;32124;39779;3,8;18832,45;24969,59;0,2995
770530102;77053;77;4153,5;13297;19965;27293;13996;7320;11511;14890;17549;22684;25622;29294;35489;4,8;13750,36;21650,01;0,3144
770530201;77053;77;3889,1;17213;23351;30707;13494;11350;15663;18538;20978;25981;28862;33013;39642;3,5;16525,83;25706,51;0,2828
770830101;77083;77;2899,4;18450;26224;35265;16815;12190;16629;20465;23494;29415;33031;38137;47312;3,9;17970,50;28969,03;0,2933
770830102;77083;77;2778,1;11789;19598;28103;16314;7061;10556;13922;16815;22442;26054;30574;38371;5,4;14198,08;21762,09;0,3360
770830201;77083;77;3233,3;10525;16295;24123;13598;5993;8996;11650;13815;19189;22198;26515;32959;5,5;12749,01;18573,71;0,3411
770830202;77083;77;2782,6;11889;19311;27645;15756;6664;9868;13408;16535;22302;25584;29406;34773;5,2;12173,62;20641,88;0,3185
