IRIS;com;DEP;NBUC07;RFUCQ107;RFUCQ207;RFUCQ307;RFUCIQ07;RFUCD107;RFUCD207;RFUCD307;RFUCD407;RFUCD607;RFUCD707;RFUCD807;RFUCD907;RFUCRD07;RFUCET07;RFUCMO07;RFUCGI07
751207704;75056;75;1723,6;8287;16579;27013;18726;4093;7409;9716;12619;20595;24576;30026;38338;9,4;15818,09;19501,96;0,4083
751207705;75056;75;1505,4;7560;13884;23500;15940;3409;6689;8798;10910;17603;21398;26237;33990;10,0;13202,64;16992,55;0,4065
751207706;75056;75;1487,9;8750;17348;29795;21045;3692;7235;10468;13221;21278;25923;33443;42407;11,5;25296,25;21815,21;0,4429
751207707;75056;75;1792,1;9138;17632;28625;19487;5441;7849;10498;13905;21403;26150;31607;40101;7,4;16242,56;20828,87;0,3942
751207708;75056;75;2461,6;4697;8686;17256;12559;2570;4121;5629;7174;11135;14931;20804;30511;11,9;13248,01;13199,16;0,4763
751207709;75056;75;1378,2;4862;7939;13428;8566;;;;;;;;;;;;
751207710;75056;75;2261,3;5926;10330;21372;15446;2938;5103;6826;8850;13667;18016;24068;32711;11,1;16991,28;15392,83;0,4639
751207711;75056;75;2785,2;7410;13653;23943;16533;3741;6408;8587;10661;17179;21250;26485;34784;9,3;24535,31;18791,20;0,4632
751207712;75056;75;1854,9;9231;18977;30426;21195;4799;7358;11194;15443;22800;27591;34127;43908;9,1;19370,44;22738,64;0,4220
751207713;75056;75;1972,8;7429;14374;22763;15334;3739;6513;8453;11180;17063;20746;24913;32152;8,6;15004,57;17105,46;0,4142
751207714;75056;75;1927,2;11093;22538;33656;22563;5757;9059;13299;17556;25733;30411;36000;46978;8,2;19056,82;24898,39;0,3897
751207801;75056;75;2486,6;6761;12476;19822;13061;3686;6063;7796;10068;15079;18039;21901;27202;7,4;11147,00;14596,69;0,3843
751207802;75056;75;2447,0;10681;21209;35240;24559;4045;8699;13018;17085;26297;32096;38860;51564;12,7;29190,88;27109,50;0,4502
751207803;75056;75;1325,8;5318;10491;16660;11342;1985;4741;6102;8134;12792;15225;18479;23023;11,6;8913,76;11865,97;0,3992
751207804;75056;75;1421,2;6807;12615;19707;12900;3522;5925;7720;9974;15491;18146;22465;28245;8,0;10317,12;14524,96;0,3859
751207805;75056;75;2110,0;12853;23820;35964;23111;5323;10827;14877;19313;28186;33021;39499;51334;9,6;78650,73;29356,68;0,4404
751207806;75056;75;2649,4;10272;21093;31660;21388;4881;8849;12517;17298;24580;29062;34757;44034;9,0;19415,32;23815,25;0,3952
751207807;75056;75;2165,6;13310;24116;37013;23703;6954;11197;15939;20342;28416;34185;40822;55747;8,0;23511,51;28616,64;0,3915
751207808;75056;75;2405,4;13399;22712;32330;18931;5358;11028;15239;19009;26626;30205;35369;44266;8,3;18379,80;24866,15;0,3622
751207809;75056;75;2682,7;14064;23063;33652;19588;7431;11773;15986;19788;26974;31184;37882;45970;6,2;18262,08;26032,76;0,3558
751207810;75056;75;1504,8;7264;13004;21351;14088;3610;6561;8529;10608;16170;19727;23658;29827;8,3;16462,55;15669,66;0,4042
751207811;75056;75;1270,5;10475;20089;29426;18951;4551;9058;12804;16149;23467;26687;31634;39762;8,7;16095,43;21503,50;0,3702
751207812;75056;75;1266,3;14778;23797;35118;20340;6696;13132;16719;19662;26767;32223;39541;50661;7,6;96410,14;28916,40;0,4025
751207813;75056;75;1714,7;8699;15667;23991;15292;4294;7687;9495;12500;18620;22030;26562;33886;7,9;14021,02;18230,83;0,3893
751207814;75056;75;1529,4;7957;16169;26307;18350;3859;6455;9505;11985;19604;23673;29944;37077;9,6;14544,83;18779,32;0,4064
751207815;75056;75;2572,7;5592;11930;27349;21757;3686;4690;6432;8552;17672;24516;30848;41937;11,4;20315,55;19123,09;0,4949
751207816;75056;75;2382,1;12941;22452;33723;20782;6859;10677;14686;18826;26165;30866;36891;47456;6,9;24593,19;25992,13;0,3824
751207901;75056;75;2535,0;12186;21767;32759;20573;5625;10018;14431;18327;25703;30363;35997;45864;8,2;28550,79;25418,41;0,3927
751207902;75056;75;1430,9;14197;25593;38664;24467;5748;11644;16684;21188;30039;35316;41048;53052;9,2;22884,60;29044,79;0,3828
751207903;75056;75;1585,8;14520;24214;35199;20679;7166;12563;16545;20328;28032;32043;37505;47218;6,6;19754,63;27018,36;0,3612
751207904;75056;75;1706,9;14601;24125;35071;20470;7582;12094;16784;20153;28184;32715;37797;49968;6,6;33079,09;28274,73;0,3856
751207905;75056;75;3849,0;12695;22720;34571;21876;4996;9940;14829;18784;27174;31936;37631;47163;9,4;24199,67;25901,59;0,3887
751207906;75056;75;1634,1;6520;11932;22336;15816;3360;5661;7590;9851;15373;19578;25817;33302;9,9;20643,98;16588,73;0,4471
751207907;75056;75;1993,8;7120;14557;24904;17784;3453;5638;8450;10445;17801;22111;28492;36993;10,7;26468,04;18923,42;0,4612
751207908;75056;75;2251,6;7203;13277;22523;15320;3564;6358;8529;10137;16746;20549;25166;32298;9,1;12052,57;16167,23;0,4000
751207909;75056;75;1175,7;13179;24186;33679;20500;7246;10483;15913;20384;27437;30779;36495;46492;6,4;16724,48;25665,25;0,3475
751207910;75056;75;1835,8;6954;13447;21805;14851;3108;5940;8573;10860;16414;19641;24010;30955;10,0;12974,19;16016,78;0,4085
751207911;75056;75;1665,5;11018;20704;29240;18222;5000;9043;12740;16517;23686;27248;32144;40710;8,1;18587,17;22557,22;0,3839
751207912;75056;75;2432,4;11261;19736;32021;20760;5231;9197;13177;16824;23945;29405;34894;43904;8,4;18271,78;23638,83;0,3956
751207913;75056;75;1422,4;13104;24037;35297;22193;6504;10992;15400;19958;27487;32573;39087;50180;7,7;21387,32;26958,77;0,3841
751207914;75056;75;1698,2;16023;24786;36261;20238;8288;13758;17773;21186;28522;33493;39502;52268;6,3;20495,14;28636,49;0,3570
751207915;75056;75;2156,9;15542;24381;35510;19968;7935;13233;17382;21089;29148;32975;38373;48928;6,2;23969,22;28445,69;0,3693
751207916;75056;75;2253,6;8596;17021;30202;21606;4549;7118;10026;13082;21618;27103;33755;44900;9,9;20234,20;22089,37;0,4419
751207917;75056;75;;;;;;;;;;;;;;;;;
751208001;75056;75;1620,5;7527;13203;20604;13077;4267;6575;8482;10829;15843;18814;21901;28138;6,6;10350,66;15039,13;0,3650
751208002;75056;75;1428,7;13466;22558;36190;22724;6426;11405;14989;18795;27585;32915;38901;48898;7,6;18168,36;26172,93;0,3680
751208003;75056;75;2148,0;13365;21198;31876;18511;5957;11161;14928;18407;24893;29066;34639;44745;7,5;21247,34;24951,73;0,3793
751208004;75056;75;1333,7;18360;29713;42438;24078;9341;16034;21200;24657;33136;39135;45736;57751;6,2;26086,46;33061,99;0,3512
751208005;75056;75;1262,3;11013;22108;34678;23665;5283;9081;13098;16907;26943;31942;38491;49735;9,4;20757,62;25693,29;0,4097
751208006;75056;75;1931,1;14187;25963;38346;24159;6214;11359;17093;22170;30534;35134;41510;51379;8,3;36300,76;30066,03;0,3985
751208007;75056;75;2362,5;7173;13430;24248;17075;4162;6255;8300;10607;16685;21195;27173;36599;8,8;16969,91;18039,83;0,4404
751208008;75056;75;1747,8;6975;12529;20197;13222;3869;6112;7768;9927;15329;18737;22205;27619;7,1;10337,30;14566,77;0,3795
751208009;75056;75;1547,2;7027;11925;18052;11025;3926;5788;7836;9776;14171;16652;19973;23991;6,1;8853,16;13267,10;0,3552
751208010;75056;75;1448,3;8625;15218;22555;13930;4710;7213;9979;12521;17867;20889;24765;31028;6,6;12448,47;17092,33;0,3676
751208011;75056;75;1379,4;6303;10849;17916;11613;3395;5604;7122;9336;13132;16181;20258;25147;7,4;9270,62;13069,47;0,3814
751208012;75056;75;1875,5;7910;15060;25685;17775;4068;6736;9300;11566;19292;23160;28871;38528;9,5;16740,26;19076,45;0,4303
751208013;75056;75;1728,8;7902;15503;26420;18518;4429;6777;9111;11775;19832;23994;29042;37281;8,4;15064,84;18906,78;0,4112
751208014;75056;75;1692,3;8675;17737;28207;19532;4367;7235;10192;13687;21465;25644;30422;39069;8,9;18275,68;20628,87;0,4151
751208015;75056;75;1817,0;11108;23018;34787;23679;5207;9213;13139;18530;27174;31552;38408;48786;9,4;20853,05;26047,91;0,4024
751208016;75056;75;1669,5;9369;18554;29816;20447;4170;7498;10584;14373;22961;27425;32611;40665;9,8;17430,71;21544,97;0,4113
751208017;75056;75;1449,5;8950;20444;33801;24851;4215;7197;11163;16012;25099;30708;37297;49013;11,6;22242,31;24419,12;0,4344
751208018;75056;75;1689,7;7647;15297;23417;15770;3388;6340;9104;12228;18271;21583;25855;32337;9,5;12775,14;17087,34;0,3966
751208019;75056;75;3400,9;8866;15941;24992;16126;5027;7498;10213;13037;19458;22978;27335;34642;6,9;12994,50;18323,33;0,3717
751208020;75056;75;1979,2;5925;10401;16746;10821;2546;4801;6948;8679;12800;15495;18302;22950;9,0;8600,30;12061,11;0,3812
751208021;75056;75;2588,9;6431;11379;19295;12864;3095;5568;7241;9257;14242;17667;20923;26115;8,4;11255,53;13724,79;0,3934
751208022;75056;75;984,2;10837;19287;27025;16188;6279;9182;12958;16313;21718;25189;28952;36024;5,7;14588,02;20664,46;0,3493
751208023;75056;75;1530,2;9561;18316;28365;18804;5288;7951;10953;14403;21361;25533;32178;42243;8,0;19771,13;21791,56;0,4125
751208024;75056;75;1953,5;12346;22528;34411;22065;6722;10676;14362;18215;26875;31715;37826;46896;7,0;19504,61;25635,00;0,3744
751208025;75056;75;1857,3;10856;19731;28377;17521;6177;9423;12220;16405;23393;26630;30852;38358;6,2;14291,20;21393,56;0,3540
751208026;75056;75;1241,7;13684;22806;34035;20351;7781;11752;15412;19411;26843;31585;36581;47642;6,1;28480,24;27322,84;0,3840
770140101;77014;77;1404,9;5777;11422;18626;12849;2132;4988;6660;8820;13955;16707;20532;25912;12,2;11285,99;13297,04;0,4152
770140102;77014;77;2825,7;14452;20831;29576;15124;9000;13021;15605;18112;23613;26985;32078;40828;4,5;14821,28;23587,47;0,3132
770140103;77014;77;1374,0;18061;24898;34976;16915;12581;16825;19860;22317;28070;32639;38064;47085;3,7;18929,32;28903,31;0,3098
770140104;77014;77;2216,7;13645;18250;23577;9932;9457;12370;14638;16509;20352;22296;25101;30091;3,2;8908,37;19280,29;0,2480
770140105;77014;77;1655,4;16738;23208;32154;15416;12198;15309;18144;21272;26136;29798;34336;43642;3,6;17483,88;26909,43;0,3013
770530101;77053;77;2201,9;16312;21932;29004;12692;10497;14539;17596;19612;24498;27079;31092;39500;3,8;22048,00;24929,64;0,3027
770530102;77053;77;3779,1;12460;19229;26301;13841;6743;10582;14056;16689;21740;24328;28346;34177;5,1;13474,60;20706,26;0,3173
770530201;77053;77;3703,7;16721;22853;29955;13234;11040;15133;18105;20287;25229;28242;31686;37882;3,4;19501,45;25144,24;0,2907
770830101;77083;77;2828,1;18623;25570;34190;15567;11756;16631;20262;22541;28469;31966;36543;45620;3,9;16351,53;28027,00;0,2885
770830102;77083;77;2626,4;11979;19392;27437;15458;7258;10697;13415;16474;22151;25448;29728;37797;5,2;13545,20;21305,68;0,3311
770830201;77083;77;3172,3;9991;16072;23410;13419;5945;8643;11061;13254;18716;21263;25710;31350;5,3;11796,08;17888,94;0,3405
770830202;77083;77;2697,3;11451;18597;26335;14884;6684;9703;12610;15571;21528;24661;27802;33909;5,1;11509,21;19763,08;0,3158
770830301;77083;77;1551,3;17837;25077;33312;15475;11378;15802;19427;22798;27764;31143;35471;43588;3,8;15207,51;27107,97;0,2831
770830302;77083;77;1498,7;10660;16815;24597;13937;5761;9170;11631;14158;20128;23137;26665;31869;5,5;10507,80;18245,15;0,3214
770830303;77083;77;763,0;8145;16585;23792;15647;3955;6960;10181;12978;18945;22019;26239;30954;7,8;10935,84;17122,80;0,3565
771080101;77108;77;2870,2;9915;16709;24193;14278;5417;8396;11526;14134;19623;22496;26052;32097;5,9;13392,21;18427,11;0,3512
771080102;77108;77;1466,6;11354;18599;25079;13725;6299;10237;12894;15652;21177;23667;26781;34337;5,5;12911,26;19820,97;0,3279
771080201;77108;77;2014,9;15141;23101;32437;17296;9973;13584;16904;19764;26238;30061;35502;43400;4,4;15052,43;25398,23;0,3124
771080301;77108;77;1284,8;12274;19346;27623;15349;6377;10276;13795;16854;22220;25932;29768;36049;5,7;12068,43;20643,35;0,3221
771080302;77108;77;1071,8;19062;26230;34345;15283;14119;17745;20967;23551;28998;32235;36205;45169;3,2;15569,39;28425,74;0,2647
771080303;77108;77;1795,7;16592;23002;30052;13460;10587;14936;17785;20480;25458;28324;31657;37029;3,5;11453,29;23867,39;0,2571
771080304;77108;77;1279,1;12767;17146;23571;10804;7702;11344;13827;15115;19332;21661;25247;29254;3,8;9897,86;18494,89;0,2754
771080401;77108;77;3698,9;11520;18884;25426;13906;6905;10298;12989;15889;21173;23826;27360;32539;4,7;12511,41;19726,99;0,3175
771080501;77108;77;2746,0;12787;19617;26626;13839;7168;11276;14461;17200;22078;24987;28796;34415;4,8;11983,83;20587,63;0,3006
771080502;77108;77;1630,2;15468;22490;31115;15647;8233;13714;16805;19609;25551;29053;33321;40507;4,9;14957,92;24773,56;0,3124
771080503;77108;77;1509,4;9521;15630;22882;13361;6332;8305;10833;13407;18282;21333;24859;29214;4,6;10292,20;17084,41;0,3183
771080601;77108;77;3223,0;16571;24372;33498;16927;10006;14949;18255;21356;27480;31110;36393;45806;4,6;18039,65;27013,90;0,3111
771080602;77108;77;2363,5;9541;16776;24172;14631;4887;8334;10452;14087;19332;22329;25459;31657;6,5;11470,41;17793,23;0,3407
771080701;77108;77;1681,3;14187;21640;30007;15820;9052;12993;15439;18419;24491;27687;32077;39217;4,3;17933,68;24154,72;0,3289
771080702;77108;77;2167,9;14881;21160;29728;14847;7987;12919;16207;18874;24296;27437;31543;38278;4,8;13329,63;23024,55;0,3049
771080703;77108;77;2016,7;9363;16481;24402;15039;5103;7999;10405;13178;19349;22867;26433;33823;6,6;14278,49;18770,69;0,3757
771180101;77118;77;1850,1;17097;23986;32612;15515;12126;15738;18637;21555;26539;30858;34545;43158;3,6;24132,41;27346,46;0,3071
771180102;77118;77;1821,9;19155;25861;33046;13891;13891;17428;20740;23432;28254;31029;35330;43181;3,1;16223,00;28219,65;0,2618
771180103;77118;77;1254,2;14911;20870;28095;13184;8721;13196;16032;18479;22981;25967;30510;38789;4,4;15140,66;23320,09;0,3125
771180104;77118;77;1991,9;15231;21985;30883;15652;10083;13862;16661;19050;25183;28662;33148;41584;4,1;17507,39;25200,76;0,3113
771220101;77122;77;1311,1;18930;25579;34319;15389;13313;17324;20060;22688;29093;32575;36708;43843;3,3;14162,46;27826,52;0,2617
771220102;77122;77;1390,3;17822;24561;32323;14501;12171;16465;19840;22117;26899;30690;34926;42895;3,5;21306,09;27433,73;0,2870
771220201;77122;77;1479,3;9253;15420;22759;13506;4510;7632;10526;12673;17892;20908;24230;30097;6,7;10875,15;16736,27;0,3437
771220202;77122;77;1009,6;16314;22389;30227;13913;;;;;;;;;;;;
771220203;77122;77;1163,3;11015;16160;22712;11697;6425;9563;12342;14087;18511;21136;24117;28901;4,5;9798,78;17189,52;0,3047
771220301;77122;77;978,4;10787;17452;26144;15357;6162;9399;12148;14933;20022;24061;28538;35877;5,8;13269,65;19734,47;0,3487
771220302;77122;77;1416,5;11049;17684;24135;13086;7514;10035;12672;15256;19837;22365;25437;29828;4,0;9381,15;18434,24;0,2807
771220401;77122;77;1165,9;13124;19636;25641;12517;7700;11402;14492;17221;21763;24272;27398;33399;4,3;11478,78;20632,98;0,2937
771220402;77122;77;1249,4;20586;25843;32553;11967;16283;19187;21798;23807;28356;30790;34843;41322;2,5;11088,96;27723,66;0,2109
771220403;77122;77;1061,7;14907;20780;26573;11666;9785;13119;16093;18816;22899;25441;27748;32008;3,3;8978,61;21060,59;0,2389
771220404;77122;77;965,1;20868;26375;33567;12699;15739;19439;22194;24188;28877;31774;35618;42285;2,7;15979,50;28884,70;0,2427
771310101;77131;77;2010,6;15319;20499;27809;12490;10833;13725;16653;18601;23148;26218;30020;38051;3,5;18738,38;24257,63;0,3163
771310102;77131;77;1904,2;5839;10389;15387;9549;1710;4919;6839;8621;12278;14175;16777;19957;11,7;6985,76;10948,66;0,3572
771310201;77131;77;1615,6;13653;18766;25663;12010;9119;12466;14850;16876;20874;24021;27653;33553;3,7;16551,56;21643,15;0,3114
771310202;77131;77;1425,7;11356;16699;23102;11746;5541;10129;12610;14778;18538;21323;24590;31263;5,6;13832,07;18797,80;0,3469
771310301;77131;77;2271,6;11359;15926;21397;10038;7012;10120;12425;14075;18232;20416;22805;27771;4,0;10304,75;17329,83;0,2930
771520101;77152;77;1867,7;12887;19570;29277;16390;6767;11180;14628;17027;23193;26558;31299;39633;5,9;17831,26;22926,99;0,3560
771520102;77152;77;;;;;;;;;;;;;;;;;
771520201;77152;77;1789,0;11692;17146;23503;11811;7786;10212;12821;15199;19504;22048;25059;31626;4,1;10242,73;18529,44;0,2952
771520202;77152;77;869,0;6855;11558;16281;9426;2291;5861;7866;9857;13432;15484;18078;21723;9,5;7873,39;12267,81;0,3511
771520203;77152;77;1148,7;14509;20987;28248;13739;9190;12563;16032;18480;23404;26593;30009;37854;4,1;19188,73;23530,47;0,3201
771520204;77152;77;299,9;12138;18386;24262;12124;;;;;;;;;;;;
771520205;77152;77;;;;;;;;;;;;;;;;;
771520301;77152;77;2221,4;7117;11083;15717;8600;4187;6241;7864;9406;12808;14633;17107;20659;4,9;6808,29;11854,36;0,3176
771520302;77152;77;991,5;6248;10326;15725;9477;3366;5215;7172;8827;11852;14044;17033;21456;6,4;7068,63;11487,77;0,3420
771520303;77152;77;844,6;7433;12167;18270;10837;3806;6490;8700;10186;14588;16720;19919;24804;6,5;8592,08;13550,08;0,3474
771520401;77152;77;2765,0;15937;22007;29671;13734;10807;14578;17697;20082;25036;28067;31691;39128;3,6;15401,90;24520,75;0,2881
771860101;77186;77;1579,4;9770;15754;24424;14654;4376;7859;10790;13401;18310;22016;27089;39777;9,1;19252,74;20304,95;0,4293
771860102;77186;77;1284,1;12034;19614;30565;18531;7489;11059;13304;15980;23134;28290;34834;50318;6,7;28424,28;26231,12;0,4261
771860103;77186;77;1465,1;14369;22199;34652;20283;7705;12827;15809;18790;26763;31457;38344;51681;6,7;28364,02;28740,24;0,4139
771860104;77186;77;927,8;16858;26817;40934;24076;9628;14965;18546;22982;30593;37989;45162;61699;6,4;29807,90;33146,11;0,3885
771860105;77186;77;1331,4;15365;22478;33123;17758;9468;13852;17030;19412;26260;30354;37893;49226;5,2;19786,82;27252,04;0,3540
771860106;77186;77;1758,3;15735;24972;39073;23338;9801;14380;17387;21027;29961;35131;43742;56889;5,8;31571,35;32167,82;0,3986
771860107;77186;77;1671,6;16989;24188;37488;20499;10638;15309;18288;21543;28736;34787;41070;57148;5,4;26832,50;30869,57;0,3701
771860108;77186;77;;;;;;;;;;;;;;;;;
772430101;77243;77;343,6;17255;23088;29889;12635;;;;;;;;;;;;
772430102;77243;77;2495,0;12741;19385;28423;15682;6536;10382;14229;16811;22683;26139;30360;39105;6,0;16022,64;22335,56;0,3512
772430103;77243;77;1861,8;13239;20045;27807;14569;7774;11772;14672;17063;22729;25788;30378;38792;5,0;15499,07;22503,76;0,3356
772430201;77243;77;2150,7;15920;22480;31250;15330;10706;14351;17172;19787;25567;29226;33788;44748;4,2;24040,52;27009,24;0,3400
772430202;77243;77;1823,6;15317;22428;29641;14324;10305;13953;16822;19390;24937;28047;31736;38115;3,7;11602,87;23583,73;0,2661
772430301;77243;77;1254,0;17590;24406;34613;17023;11617;15939;18980;21503;28012;32316;37298;48963;4,2;28446,79;30002,04;0,3514
772430302;77243;77;1437,8;18071;23761;32492;14421;12533;16666;18852;20973;26321;30142;35266;44528;3,6;18966,20;27178,09;0,2936
772430303;77243;77;1583,7;7899;12843;18776;10877;4968;7143;9065;10825;15146;17557;20622;24872;5,0;19253,38;14705,18;0,3466
772580101;77258;77;2304,2;9649;15541;22076;12427;6088;8715;10957;13336;18060;20666;24132;28789;4,7;9538,90;16878,88;0,3092
772580102;77258;77;2161,2;10689;16901;23924;13235;6513;9758;11900;14598;19620;22537;25262;31713;4,9;10822,23;18428,98;0,3155
772580103;77258;77;1118,7;13297;21204;28164;14867;8184;12105;15354;18557;24045;26964;30181;36045;4,4;11833,68;21930,03;0,2897
772580104;77258;77;;;;;;;;;;;;;;;;;
772580201;77258;77;1449,7;11464;16710;23451;11987;6724;10065;12713;14485;19399;22218;25555;31312;4,7;9951,16;18164,70;0,3006
772580202;77258;77;1656,0;9987;15134;22748;12761;5381;8661;10871;13046;18234;21078;24864;29381;5,5;10164,82;16888,26;0,3267
772840101;77284;77;2170,4;13623;19492;27505;13882;8489;12337;15193;17445;22543;25502;30260;37565;4,4;19750,58;23297,38;0,3403
772840102;77284;77;1975,4;13702;20724;28407;14705;8123;11779;15282;18038;23663;26494;30488;40688;5,0;17720,31;23431,79;0,3385
772840201;77284;77;;;;;;;;;;;;;;;;;
772840202;77284;77;1523,3;11657;17677;23546;11889;6766;10836;13186;15609;19801;21948;25293;29513;4,4;9987,77;18330,07;0,2896
772840203;77284;77;1675,4;5241;10024;16047;10806;2697;4184;6292;7885;12199;14929;17215;21265;7,9;7710,92;11226,23;0,3799
772840204;77284;77;1416,3;6164;10224;14887;8723;3165;5246;6831;8458;11758;13528;16218;19260;6,1;6355,70;10776,57;0,3300
772840301;77284;77;1141,0;6678;11295;17463;10785;3340;6005;7405;9054;13669;16191;18673;23292;7,0;8129,24;12595,70;0,3518
772840302;77284;77;1463,7;10166;16055;22257;12091;6225;9282;11319;13530;18829;20953;23247;28341;4,6;8981,89;16848,57;0,2934
772840401;77284;77;1060,0;5753;8813;13295;7542;2748;4891;6269;7395;10380;11978;14892;18883;6,9;6271,32;9908,25;0,3510
772840402;77284;77;1534,9;4748;8683;12923;8175;2074;4170;5710;7270;10156;12142;14293;17637;8,5;6024,62;9384,53;0,3605
772840403;77284;77;1352,9;4536;7657;11707;7171;1945;4053;5200;6529;9018;10585;13551;17118;8,8;5873,97;8707,19;0,3732
772840501;77284;77;754,8;6429;10323;15415;8986;;;;;;;;;;;;
772840502;77284;77;779,5;6240;10885;16393;10153;3436;5435;7121;9328;13241;15184;18644;22715;6,6;8369,73;12266,39;0,3650
772840503;77284;77;580,3;9164;13731;18339;9175;6169;8524;9830;11872;15638;17557;19807;24244;3,9;7551,22;14502,06;0,2760
772840504;77284;77;1117,8;9365;14273;20191;10826;5735;8335;10354;12258;16829;19076;21302;25351;4,4;8967,87;15489,85;0,2997
772840601;77284;77;;;;;;;;;;;;;;;;;
772840602;77284;77;754,8;3769;5890;8369;4600;870;2991;4025;4771;6996;8002;8918;12726;14,6;4828,43;6647,33;0,3855
772840603;77284;77;916,4;6103;10721;16896;10793;2346;4507;6803;8385;13520;15380;18495;21924;9,3;7631,19;11682,94;0,3677
772840701;77284;77;2047,6;11077;16828;22528;11451;6838;9832;12409;14795;18930;21321;24054;29639;4,3;12255,44;18238,20;0,3101
772840702;77284;77;1514,2;12384;18247;23941;11557;7672;10994;13610;16235;20243;22613;25959;31098;4,1;10509,69;19133,96;0,2860
772840801;77284;77;2262,3;11803;18483;25984;14181;6202;10193;13137;16377;21204;24625;28233;35578;5,7;21426,39;21560,79;0,3707
772840802;77284;77;1561,4;16836;23515;34372;17536;10161;14976;18326;20747;27037;31671;38433;58231;5,7;38600,95;31655,93;0,4028
772840901;77284;77;2811,1;12943;18717;25053;12110;7795;11438;14270;16453;20926;23582;26952;33222;4,3;14284,84;20553,95;0,3146
772840902;77284;77;1510,5;9973;16675;24503;14530;4294;8410;11379;13709;19259;22369;27154;37460;8,7;18292,36;19672,90;0,3991
772850101;77285;77;1960,1;10048;15734;20931;10883;5801;8816;11325;13698;17642;19875;22538;26731;4,6;8497,57;16155,45;0,2887
772850102;77285;77;2636,3;7059;11635;18374;11315;3565;6188;8186;9918;13980;16870;20372;24534;6,9;8488,15;13242,79;0,3534
772850103;77285;77;1359,3;11100;16734;23081;11981;7335;9750;12150;14463;19222;21077;24836;29732;4,1;10342,32;17951,36;0,3033
772850104;77285;77;;;;;;;;;;;;;;;;;
772850201;77285;77;1364,0;9493;15785;23502;14009;5923;8563;10732;12566;18549;21526;25472;31714;5,4;11151,49;17573,09;0,3388
772850202;77285;77;1442,0;11748;17306;23262;11514;6523;9967;13071;14929;19639;22006;24851;29048;4,5;9015,36;17813,81;0,2826
772850203;77285;77;1301,4;11612;17172;23106;11494;7061;10243;12808;14825;19163;21531;24978;28902;4,1;9800,22;18015,09;0,2938
772850204;77285;77;1343,0;9870;14876;21090;11220;5301;8846;10413;12572;17188;19868;22716;28752;5,4;10336,23;16346,15;0,3279
772850301;77285;77;1187,9;17707;24190;33571;15864;11643;16488;19148;21767;27888;31461;36880;47741;4,1;23707,12;29356,92;0,3360
772880101;77288;77;1326,2;7014;12203;18764;11750;2745;5944;8029;9624;14971;16852;20509;25059;9,1;12744,12;13900,28;0,3877
772880102;77288;77;1123,1;9178;15708;20814;11636;4325;7713;10681;13258;17785;19967;21969;26397;6,1;8508,91;15542,38;0,3105
772880103;77288;77;1730,6;7814;13735;20012;12198;3988;6644;9013;11175;16241;18724;21798;26826;6,7;9790,85;14816,50;0,3541
772880201;77288;77;1653,7;6105;9442;13719;7614;1821;5163;6841;8229;11003;12754;14988;18326;10,1;6416,31;10193,52;0,3436
772880202;77288;77;1352,3;8183;14263;21638;13455;4620;7033;9097;11518;17168;19960;23778;28718;6,2;17440,77;16488,62;0,3825
772880203;77288;77;1335,7;8637;14754;22411;13774;4770;7358;10026;12310;17727;20672;25045;31843;6,7;15484,15;17499,38;0,3825
772880204;77288;77;;;;;;;;;;;;;;;;;
772880301;77288;77;3425,5;12835;19800;27542;14707;6584;11082;14260;17217;22322;25279;30199;38402;5,8;24755,22;22850,46;0,3629
772880401;77288;77;2635,8;6829;11460;17707;10878;3038;5985;7755;9730;13542;16075;19446;24488;8,1;8439,88;12863,60;0,3607
772880501;77288;77;1522,6;7027;11736;16750;9723;4319;6112;8023;9859;13050;15291;18353;22423;5,2;7340,51;12394,93;0,3264
772880502;77288;77;1386,5;6982;11919;18162;11180;3562;5907;8001;10010;14128;16550;19716;24142;6,8;9301,21;13403,22;0,3633
772880503;77288;77;1445,0;13313;19765;27139;13826;7646;11951;14419;17180;22317;25359;28929;34674;4,5;22932,34;21941,82;0,3317
772880601;77288;77;898,0;11983;19042;25330;13347;;;;;;;;;;;;
772880602;77288;77;2476,1;14578;20892;29712;15134;8773;13182;15715;18613;23799;27589;32297;41570;4,7;23858,72;25001,83;0,3525
772880603;77288;77;2038,8;14430;21458;30146;15716;7562;12542;15956;18641;24244;27943;32432;42029;5,6;26639,69;25146,24;0,3656
772940101;77294;77;2226,5;9539;15659;21959;12420;5378;8287;10982;13220;18421;20553;23429;28397;5,3;9914,01;16593,60;0,3213
772940102;77294;77;185,4;14036;19170;22815;8779;;;;;;;;;;;;
772940103;77294;77;2114,0;12316;18040;23860;11544;7943;10905;13285;15905;19797;22265;25381;29817;3,8;10246,48;18817,84;0,2780
772940201;77294;77;1438,6;13333;19918;27216;13883;8466;12258;14678;17372;22489;25755;29123;36005;4,3;14903,52;21898,92;0,3103
772940202;77294;77;2717,0;15190;21193;28390;13200;9955;13751;16615;19165;23444;26586;29918;36286;3,6;14208,31;23194,33;0,2820
772940203;77294;77;2392,8;15009;21308;28191;13182;9904;13672;16383;18748;23828;26457;30161;36077;3,6;13274,53;22837,37;0,2789
772940301;77294;77;384,9;10158;15489;21665;11507;;;;;;;;;;;;
772960101;77296;77;2293,9;8451;13820;19619;11168;5151;7423;9432;11666;15948;18207;21237;25763;5,0;8417,63;14730,11;0,3127
