IRIS;COM;DEP;NBUC11;RFUCQ111;RFUCQ211;RFUCQ311;RFUCIQ11;RFUCD111;RFUCD211;RFUCD311;RFUCD411;RFUCD611;RFUCD711;RFUCD811;RFUCD911;RFUCRD11;RFUCET11;RFUCGI11
930481104;93048;93;1342,2;6935;14012;22775;15840;2389;5583;8205;10980;17319;20600;26001;33270;13,9;13414,42;0,4220
930481105;93048;93;1371,6;7878;13646;20894;13016;3789;6816;8811;10958;15984;18922;22872;29358;7,7;10907,95;0,3722
930490101;93049;93;1499,2;18787;26585;34803;16016;12005;17229;20401;23111;29633;33014;37577;46508;3,9;21815,78;0,2964
930490102;93049;93;1307,3;18766;26041;36024;17258;11825;16793;20204;23087;30309;33761;39596;50759;4,3;27838,21;0,3252
930490103;93049;93;1298,9;20302;27424;35707;15405;12979;17910;21403;24428;30235;33966;37881;44384;3,4;14350,45;0,2599
930490104;93049;93;1387,8;14960;22284;29959;14999;10331;13446;16791;18967;25468;28546;31800;39349;3,8;14347,07;0,2916
930490105;93049;93;1425,5;7738;13124;18922;11184;3735;6960;8806;10889;15296;17499;20408;25248;6,8;8256,75;0,3322
930490106;93049;93;2304,6;13226;22359;32550;19324;6382;10869;15328;18732;25893;29920;35447;43798;6,9;24436,60;0,3648
930490107;93049;93;1707,1;18257;26812;36169;17912;10079;16566;19855;23117;29980;34051;39814;50988;5,1;17783,93;0,3167
930490108;93049;93;1514,0;17163;25631;36279;19116;9646;15074;18979;22658;28990;33533;38743;47767;5,0;21043,66;0,3306
930490109;93049;93;1288,0;16085;24797;34947;18862;8629;13747;17991;21138;28449;32211;37848;47890;5,5;17573,09;0,3347
930500101;93050;93;1344,5;15711;22707;30160;14449;10017;14329;17224;19933;25458;28329;31780;37726;3,8;11649,80;0,2650
930500102;93050;93;2446,1;15902;23339;31457;15556;9794;14293;17724;20846;26368;29464;33323;40354;4,1;12793,08;0,2805
930500103;93050;93;1343,2;11994;19314;27307;15313;6903;10471;13392;16257;22418;25668;29226;35734;5,2;12554,45;0,3239
930500104;93050;93;2451,5;14417;21358;29177;14760;8472;12171;15835;18529;23986;26774;31391;39352;4,6;14135,55;0,3112
930500105;93050;93;1963,0;12327;19601;27655;15328;6957;10542;13746;16775;22687;25608;29721;37408;5,4;13211,10;0,3284
930500106;93050;93;1519,1;13478;19505;27103;13625;8120;11456;14874;17236;22321;24811;28745;35284;4,3;11797,99;0,3010
930500107;93050;93;1342,5;13935;20196;26313;12378;7424;11687;15339;17725;22185;24813;28007;32919;4,4;10559,32;0,2790
930500108;93050;93;1457,5;6378;10674;16312;9934;3256;5655;7621;8671;12744;14949;17702;22084;6,8;7854,62;0,3573
930500109;93050;93;1143,0;8339;12500;18748;10409;4589;6859;9129;10722;14751;17442;19885;25313;5,5;8270,51;0,3276
930500110;93050;93;1598,4;8294;14892;22275;13981;4658;6977;9578;12291;17254;20531;23701;29176;6,3;10180,43;0,3489
930500111;93050;93;1283,9;12981;19718;27810;14829;6823;11272;14430;16859;22603;25537;29510;34603;5,1;11188,40;0,3003
930500112;93050;93;1452,2;12516;20688;28300;15784;6209;11021;14025;17439;23617;26128;30244;35506;5,7;14088,22;0,3255
930500113;93050;93;1467,4;9146;14596;20935;11789;4606;7985;10575;12496;16931;19506;22487;27887;6,1;9274,31;0,3235
930500114;93050;93;1307,8;13633;20171;29071;15438;8092;12036;14998;17447;23070;26368;30679;37195;4,6;17104,34;0,3271
930500115;93050;93;;;;;;;;;;;;;;;;
930510101;93051;93;3031,2;16752;24540;33093;16342;9637;14644;18534;21742;27569;31056;35728;44115;4,6;17073,13;0,3089
930510102;93051;93;2461,3;16819;25663;36329;19510;9719;14535;18613;21901;29846;33860;40020;50403;5,2;38927,08;0,3649
930510103;93051;93;1905,8;14001;21086;31048;17047;7717;12112;15717;18601;24975;28990;33384;40216;5,2;14484,01;0,3241
930510105;93051;93;3043,6;16624;24035;32527;15903;9502;14643;18305;21464;27109;30466;35097;42475;4,5;13560,86;0,2861
930510106;93051;93;2447,9;18522;27259;36891;18369;9687;15966;20341;24422;30915;34583;40397;48725;5,0;18572,30;0,3126
930510201;93051;93;1683,2;17441;25327;33976;16535;10673;15511;19213;22044;28200;31827;36465;44101;4,1;16307,36;0,2951
930510202;93051;93;3020,5;18301;25910;34432;16131;11730;16407;20022;22726;28757;32419;36604;44920;3,8;14829,67;0,2816
930510203;93051;93;;;;;;;;;;;;;;;;
930510204;93051;93;2211,5;16130;24533;33701;17571;9073;13935;17871;21541;27541;31542;36634;43977;4,8;25092,29;0,3356
930510301;93051;93;2052,0;7854;14881;23369;15515;3612;6790;9167;11758;17879;21466;26501;33940;9,4;12930,74;0,3978
930510302;93051;93;1869,6;7935;12965;19442;11507;4335;6908;9026;10683;15619;17835;21233;27699;6,4;10496,11;0,3612
930510303;93051;93;1073,6;6906;10674;16808;9902;4048;6098;7665;9145;12992;15529;18347;22759;5,6;8282,64;0,3472
930510304;93051;93;1797,6;7006;11331;17439;10433;3531;5712;7909;9628;13885;15884;18633;23481;6,6;14389,12;0,3739
930510401;93051;93;2059,8;9002;14703;20394;11392;5056;7850;10047;12430;16261;19016;22499;27684;5,5;9884,82;0,3332
930510402;93051;93;1444,5;10194;16895;24162;13968;6182;8925;11192;14123;19664;22713;26605;32153;5,2;11421,00;0,3342
930510403;93051;93;1556,7;6433;11963;17899;11466;1943;5542;7261;9549;14255;16310;19219;24842;12,8;8952,63;0,3785
930510404;93051;93;1644,7;10988;17669;24922;13934;6215;10020;12614;15061;20492;23187;26722;32152;5,2;10704,19;0,3146
930510405;93051;93;1459,5;8250;14066;20840;12590;5100;7505;9533;12013;16368;19230;22851;29072;5,7;9864,95;0,3408
930510501;93051;93;2283,2;13917;21380;31031;17114;7734;12169;15654;18398;24591;28668;33350;41392;5,4;18363,18;0,3382
930510502;93051;93;3136,6;17272;25463;34461;17189;9233;15504;18857;22554;28587;32051;37581;45322;4,9;20554,66;0,3196
930510503;93051;93;1925,5;13436;21679;29279;15843;7809;11244;15397;18505;25023;27838;31644;38999;5,0;13779,32;0,3159
930530101;93053;93;1710,7;7341;13020;19709;12368;4050;6591;8742;10904;15283;18183;21645;26574;6,6;10223,32;0,3593
930530102;93053;93;1976,3;9997;17591;26035;16038;5409;8506;11759;14839;20528;23723;27897;34534;6,4;12614,37;0,3451
930530103;93053;93;1933,2;9967;17105;26942;16975;3887;8861;11439;13640;20651;24797;30128;37506;9,6;16256,06;0,3937
930530104;93053;93;1658,2;9297;18894;29278;19981;4414;7910;11397;14800;22941;27209;32200;40465;9,2;17773,20;0,4044
930530105;93053;93;1594,3;9676;17955;26046;16370;4691;7807;11905;15119;20882;24241;28324;36756;7,8;17334,35;0,3828
930530106;93053;93;1770,8;9783;17284;26662;16879;5007;8433;11158;14482;20580;24278;29524;37432;7,5;14354,03;0,3727
930530107;93053;93;1370,6;8404;15939;24633;16229;1725;6043;9453;12625;19319;23125;27152;33969;19,7;15101,27;0,4194
930530108;93053;93;1307,6;7173;11799;21047;13874;2668;5612;8169;10064;15712;18916;23612;30842;11,6;13049,76;0,4188
930530109;93053;93;1585,7;7361;13738;20938;13577;3641;6219;8553;11011;16141;19084;23007;28883;7,9;11655,50;0,3879
930530110;93053;93;1663,6;8351;13661;20918;12567;4357;7167;9443;11267;15958;18776;22646;28119;6,5;10017,05;0,3548
930530111;93053;93;1163,7;9680;18251;26947;17267;4330;7874;11430;14909;20634;25119;29101;36536;8,4;34272,43;0,4075
930530112;93053;93;1869,9;11590;20695;30360;18770;6115;10036;13457;17025;24340;28401;33225;41701;6,8;18074,13;0,3758
930530113;93053;93;1727,5;6536;12183;19168;12632;2043;5087;7773;9434;14706;17224;21043;26169;12,8;10209,89;0,4019
930530114;93053;93;1641,3;8180;13905;21615;13435;3883;6875;9454;12095;16595;19853;23774;29476;7,6;10147,31;0,3604
930530115;93053;93;1503,1;8179;14675;22438;14259;3850;6606;9397;12257;17686;20959;24544;30209;7,8;12236,13;0,3791
930530116;93053;93;2258,3;5886;9851;14790;8904;2368;4704;6805;8459;11595;13435;16245;20445;8,6;7411,65;0,3701
930530117;93053;93;120,2;5627;11984;19335;13708;;;;;;;;;;;
930550101;93055;93;1358,8;5814;10957;16737;10923;2450;4983;7011;9122;12856;15495;18409;24329;9,9;8429,47;0,3781
930550102;93055;93;1716,7;6125;9394;14047;7922;3106;5475;6726;8210;11139;12624;15575;20235;6,5;6916,12;0,3484
930550201;93055;93;2016,6;5520;10068;17254;11734;1463;4648;6451;7953;12511;14988;19422;25658;17,5;10795,84;0,4341
930550202;93055;93;2662,8;3731;6968;12410;8679;1650;3191;4228;5534;8845;11298;14254;20871;12,6;9340,64;0,4673
930550301;93055;93;1716,6;8337;14925;24849;16512;3970;7186;9566;11723;19033;22920;27520;34477;8,7;14293,49;0,3989
930550302;93055;93;1667,6;7521;13567;21517;13996;3772;6077;8674;11206;16245;19649;23587;31511;8,4;12923,50;0,4053
930550401;93055;93;1862,2;9734;17639;26682;16948;4480;7926;11810;14903;20995;23977;29122;36401;8,1;33278,37;0,3927
930550402;93055;93;2563,5;9208;16455;26000;16792;4302;7576;10408;13111;19439;24101;28569;35781;8,3;17945,91;0,4014
930550403;93055;93;2330,4;9786;16264;25734;15948;4960;8576;11011;13272;19426;23248;28102;36430;7,3;16177,14;0,3864
930550501;93055;93;1299,9;7469;12384;18484;11015;3658;6478;8623;10794;14059;16768;20421;25534;7,0;8790,19;0,3508
930550502;93055;93;2654,8;5869;10942;18977;13108;3292;5268;6766;8736;13804;17091;21071;28217;8,6;11352,29;0,4195
930550601;93055;93;2538,0;8851;16853;27060;18209;4809;7585;10640;13922;20175;24571;29651;37969;7,9;15204,67;0,3950
930550602;93055;93;2232,7;10187;17085;26130;15943;5108;8913;11776;14476;20239;24384;28802;35411;6,9;14321,09;0,3664
930550603;93055;93;1467,0;7673;14165;23423;15750;3415;6402;8407;11524;17626;21039;25998;33989;10,0;17264,74;0,4362
930550701;93055;93;3150,4;11905;20738;31034;19129;5901;10007;13587;17086;24402;28654;34699;42848;7,3;15876,68;0,3637
930550702;93055;93;2153,7;9491;16762;26499;17008;5119;8127;11152;13574;20480;24490;28804;37115;7,3;14573,52;0,3809
930550801;93055;93;1658,0;7942;14215;22023;14081;4032;7004;8949;11567;17122;20268;23350;29606;7,3;10476,44;0,3593
930550802;93055;93;2533,1;6761;14450;27440;20679;2833;5395;7894;11003;18922;24092;30565;40517;14,3;18428,05;0,4594
930570101;93057;93;1413,6;8689;17196;26135;17446;4092;7234;10362;13605;20898;23950;28473;34881;8,5;17783,69;0,3920
930570102;93057;93;1533,1;10517;16700;23330;12813;5344;9198;11991;14482;19477;21843;25397;31179;5,8;10877,57;0,3262
930570103;93057;93;1605,2;12682;19079;26879;14197;7502;11094;14193;17134;21767;25212;29207;34749;4,6;12104,46;0,3118
930570104;93057;93;1359,2;13322;21707;30414;17092;6845;11372;15154;18535;25322;28410;33670;42193;6,2;16284,41;0,3454
930570105;93057;93;1259,1;16647;24551;34873;18226;10447;14797;18041;21448;27868;31712;37002;45839;4,4;20068,30;0,3084
930570106;93057;93;1467,4;12490;20274;28669;16179;6724;10246;13854;17255;23437;26692;30839;39746;5,9;24026,37;0,3752
930570107;93057;93;1430,3;16546;24263;33937;17391;8172;14377;18294;21395;27433;31529;36031;43962;5,4;16041,24;0,3143
930570108;93057;93;1557,7;13741;21701;30663;16922;5991;11353;15699;18995;24368;28263;33340;40611;6,8;16110,54;0,3457
930570109;93057;93;2654,1;10613;18887;28279;17666;5831;9134;12281;15590;22520;26272;30258;37622;6,5;15788,01;0,3686
930590101;93059;93;2075,8;5539;9232;15124;9585;1703;4524;6211;7812;11375;13973;16670;21819;12,8;9571,79;0,4112
930590102;93059;93;2057,5;7324;12693;20824;13500;3025;6383;8172;10741;15312;18801;23392;29406;9,7;11976,53;0,4000
930590103;93059;93;1926,2;6256;11454;19412;13156;3312;5206;7047;9305;14498;17848;22327;28677;8,7;11660,93;0,4136
930590104;93059;93;1528,0;8542;14146;20412;11870;4588;7559;9562;11786;16430;18769;22726;28038;6,1;11940,24;0,3604
930590105;93059;93;2318,5;7278;13002;20254;12976;3245;6102;8358;10512;15756;18646;22408;26961;8,3;10188,41;0,3726
930590106;93059;93;1655,9;7391;12160;20711;13320;3340;6335;8355;10187;15557;18544;22598;28829;8,6;13309,84;0,4080
930590107;93059;93;1662,1;4628;8406;14312;9684;1556;3638;5174;6444;10505;12923;16782;21303;13,7;8499,06;0,4306
930590108;93059;93;1575,3;9073;15011;23068;13995;4740;7825;10160;12410;17854;21116;25262;30664;6,5;11763,21;0,3615
930590109;93059;93;3287,0;7450;12003;18957;11507;3584;6331;8304;9866;14588;17483;20857;26694;7,4;9704,81;0,3714
930610101;93061;93;1581,3;8273;15459;24554;16281;4325;7081;9547;12373;19140;22732;26980;34717;8,0;16259,96;0,4074
930610102;93061;93;1542,7;7897;15669;25319;17422;3824;6552;9107;12333;19090;23100;28165;37245;9,7;18008,61;0,4311
930610103;93061;93;1845,8;8744;16145;28235;19491;3432;7171;10109;12831;20638;25392;32164;42672;12,4;19909,64;0,4469
930610104;93061;93;1389,8;10645;19905;30017;19372;4649;9019;12428;16282;23551;27508;33467;45671;9,8;19572,56;0,4060
930610105;93061;93;1162,2;7040;14156;22194;15154;2245;5688;8506;11343;17723;20605;24154;32052;14,3;13544,10;0,4144
930610106;93061;93;2986,4;10397;16866;25033;14636;5553;8714;11418;14099;19472;23176;27561;34981;6,3;15348,82;0,3744
930610107;93061;93;1169,4;13178;21016;32198;19020;6850;11195;14146;17103;25082;29325;35225;44923;6,6;23522,67;0,3921
930620101;93062;93;1259,3;18228;29268;42253;24025;9866;16402;20456;24493;33245;38686;47245;59675;6,0;28005,90;0,3741
930620102;93062;93;1786,5;19601;29593;43493;23892;11096;16857;21698;25197;34395;40666;47343;67929;6,1;38036,17;0,3988
930620103;93062;93;1705,1;15601;26924;39320;23720;7785;13420;17341;22288;31166;35730;43785;58238;7,5;48526,87;0,4491
930620104;93062;93;1695,8;19290;28659;42211;22921;10919;16495;21111;24294;32513;38351;46272;64359;5,9;35035,01;0,3884
930620105;93062;93;1666,7;15867;25051;35977;20110;8666;14261;18323;22083;28340;32297;40493;53128;6,1;46879,76;0,4109
930620106;93062;93;1870,4;17892;26859;39865;21973;9678;15338;19844;23542;31271;36779;44514;59041;6,1;27532,78;0,3766
930630101;93063;93;198,0;7009;13943;25107;18098;;;;;;;;;;;
930630102;93063;93;1447,5;5952;10447;16221;10269;1180;4891;6845;8500;12419;14643;18042;23670;20,1;9221,09;0,4044
930630103;93063;93;1309,0;13201;22269;32483;19282;7518;11387;14917;18783;25429;29425;35728;47101;6,3;18440,22;0,3631
930630104;93063;93;1773,1;8473;13734;21045;12572;3596;6866;9413;11496;16196;19408;22741;28913;8,0;11030,85;0,3697
930630105;93063;93;1819,5;11034;20650;30596;19562;4698;9097;13175;17297;23947;28116;33067;40703;8,7;20774,40;0,3893
930630106;93063;93;1740,8;5737;10907;18080;12343;179;4547;6744;8798;13352;16208;19980;24162;135,0;9760,45;0,4193
930630107;93063;93;1801,5;11383;19637;28940;17557;5467;9777;13099;15940;23207;27079;30916;38319;7,0;16231,67;0,3684
930630108;93063;93;1943,5;9868;17403;25830;15962;4965;8306;10985;14472;20302;23562;27941;34982;7,0;13905,52;0,3696
930630109;93063;93;1743,9;6530;11989;20831;14301;2965;5357;7270;9277;15244;18540;22914;28884;9,7;11691,47;0,4174
930630110;93063;93;2355,1;8694;14403;20534;11840;4482;7553;9926;12307;16623;19043;22323;27121;6,1;9832,90;0,3399
930630111;93063;93;792,4;11658;18921;26517;14859;;;;;;;;;;;
930640101;93064;93;;;;;;;;;;;;;;;;
930640102;93064;93;2212,7;8559;14585;22063;13504;4881;7603;9807;12007;16992;20374;24252;29602;6,1;10268,03;0,3465
930640103;93064;93;1984,4;9542;14312;20686;11144;5758;8235;10388;12258;16729;19416;22958;27775;4,8;9425,21;0,3212
930640104;93064;93;1291,6;9145;15055;22218;13073;4020;8060;9850;12881;17531;20254;24371;30579;7,6;11042,92;0,3519
930640105;93064;93;1499,5;17221;24444;32616;15395;9368;15058;18442;21810;27318;31229;35910;44947;4,8;110965,73;0,3892
930640106;93064;93;1668,5;9020;20594;32545;23525;4973;7883;10820;15341;24486;29022;34799;45204;9,1;17921,66;0,4083
930640107;93064;93;1901,8;11795;21070;30890;19095;5978;10066;13483;17234;24675;28723;34545;42149;7,1;18749,37;0,3772
930640108;93064;93;1200,6;17309;25444;33054;15745;10240;15580;18853;22160;28247;31550;35663;43310;4,2;15799,46;0,2940
930640109;93064;93;1586,7;12722;19148;27052;14330;7696;11107;13976;16749;21887;25055;29481;35486;4,6;12249,93;0,3132
930640110;93064;93;1531,3;13816;23365;34509;20693;6936;11453;16454;19783;27388;32108;36893;46188;6,7;24255,30;0,3667
930640111;93064;93;1394,8;17653;24260;32188;14536;12411;16113;19223;21808;26818;30474;34282;41561;3,3;12100,55;0,2547
930640112;93064;93;1993,5;9540;18549;27133;17593;2669;7494;11582;15439;21821;25069;29607;36197;13,6;13411,36;0,3749
930640113;93064;93;1775,7;6552;12672;20280;13728;1704;5121;7801;9635;15321;18848;22328;27738;16,3;11573,90;0,4128
930640114;93064;93;3704,3;3882;10596;21983;18101;1581;2977;4857;7083;14925;19612;24596;31771;20,1;13222,68;0,4829
930640116;93064;93;3343,3;14729;22727;31632;16903;7384;12883;16372;19525;25708;29348;34117;41568;5,6;14704,98;0,3185
930640117;93064;93;2028,2;13785;21621;30547;16762;6461;11537;15616;18974;24947;28650;32740;40026;6,2;14793,13;0,3318
930640118;93064;93;;;;;;;;;;;;;;;;
930660101;93066;93;1404,7;5394;9429;15743;10349;1194;4186;6590;7620;11746;14159;17674;21799;18,3;8082,53;0,4024
930660102;93066;93;1717,6;6354;11116;16979;10625;2705;5261;7518;9196;13112;15657;18659;23933;8,8;9028,95;0,3797
930660201;93066;93;2470,3;8851;14980;22675;13824;4562;7809;9903;12552;17889;21003;24688;30867;6,8;11012,54;0,3547
930660202;93066;93;1597,4;6030;11121;18187;12157;3024;5338;6960;9073;13251;16213;20339;25592;8,5;9038,13;0,3890
930660301;93066;93;1861,5;4686;8053;15100;10414;2229;3946;5262;6594;10381;13488;17166;21765;9,8;8257,49;0,4171
930660302;93066;93;1873,7;6709;12070;19254;12545;2645;5807;7638;9844;15057;17786;21559;27678;10,5;10750,76;0,3957
930660401;93066;93;1220,9;5911;9644;14987;9076;1975;5207;7025;8407;11359;13655;16835;21717;11,0;7738,84;0,3757
930660402;93066;93;1308,6;6248;13188;20626;14378;3052;5587;7688;10493;15480;18782;22126;28333;9,3;11432,28;0,4001
930660403;93066;93;1728,2;6416;11146;17361;10945;2492;5185;7373;9238;13464;16212;18858;22415;9,0;8069,31;0,3651
930660501;93066;93;1595,2;7075;14668;24238;17163;3241;6023;8280;10831;17900;22021;26669;33972;10,5;14381,14;0,4138
930660502;93066;93;787,0;7843;13868;21357;13514;;;;;;;;;;;
930660503;93066;93;1599,8;7007;11323;17201;10194;2815;5653;7748;9503;13233;15432;19125;23105;8,2;8150,94;0,3603
930660504;93066;93;1506,8;10235;17504;25001;14766;6289;9154;11455;14658;20370;23438;26875;33464;5,3;13160,72;0,3457
930660601;93066;93;1195,8;6649;10870;17546;10897;1765;5659;7401;9053;13154;16052;19144;23270;13,2;8240,67;0,3731
930660602;93066;93;1875,1;6397;10486;16565;10168;2667;5569;6950;8858;12702;15274;18603;22899;8,6;8471,51;0,3754
930660701;93066;93;1304,4;5196;8552;12883;7687;808;3799;6021;7077;9871;11764;14318;19092;23,6;7285,32;0,3995
930660702;93066;93;937,8;7124;12261;16934;9810;3363;6340;8468;10466;13752;15676;18313;22316;6,6;43304,14;0,4220
930660703;93066;93;1126,6;6717;12789;22267;15550;2403;5601;8351;10544;15700;19592;24958;31870;13,3;11897,58;0,4136
930660704;93066;93;1832,1;6054;11091;18309;12255;2060;4857;7192;9360;13735;16475;20318;25924;12,6;10078,17;0,4063
930660705;93066;93;1335,8;5866;9598;14349;8483;3159;5201;6660;8135;11449;13264;16317;20127;6,4;6839,99;0,3518
930660801;93066;93;2599,1;7051;11670;18517;11466;3432;5811;7980;9713;13930;16903;20963;27604;8,0;11329,32;0,3969
930660802;93066;93;1544,6;7424;12821;22461;15037;3396;5905;8523;10638;16167;19871;25035;33646;9,9;15766,22;0,4375
930660901;93066;93;1865,1;7585;12702;20880;13295;3735;6452;8378;10388;15444;18832;23882;31092;8,3;14066,16;0,4121
930660902;93066;93;1153,3;6000;11373;19508;13508;1421;4733;7121;9272;14117;17496;21918;30379;21,4;12816,18;0,4488
930660903;93066;93;1307,5;5953;11623;20097;14144;1485;4357;6967;9017;13999;18247;22691;29623;19,9;12143,01;0,4453
930660904;93066;93;1871,8;6018;12247;21552;15534;1590;4932;7170;9438;15708;19125;24466;31097;19,6;13319,97;0,4423
930660905;93066;93;1548,6;6916;13113;23191;16275;2493;5502;7722;10355;16560;20714;26711;36461;14,6;18514,04;0,4732
930660906;93066;93;1513,3;6507;13099;23207;16700;2663;5270;7402;10094;16827;21330;26450;34902;13,1;16824,41;0,4474
930660907;93066;93;1686,3;7041;12704;22181;15140;2428;5980;8168;10400;15924;19746;25139;32000;13,2;12938,96;0,4226
930660908;93066;93;999,7;5698;13496;22375;16677;;;;;;;;;;;
930661001;93066;93;1503,0;6871;11230;17065;10194;2952;6030;7921;9572;13327;15816;19101;23610;8,0;9046,34;0,3695
930661002;93066;93;2141,9;6656;12026;18421;11765;3325;5953;7631;9763;14467;16733;20666;25860;7,8;9390,84;0,3734
930661003;93066;93;1255,6;10270;18346;25979;15709;5603;8441;11614;15150;21451;24344;27952;34374;6,1;14203,26;0,3570
930661004;93066;93;1037,9;9096;16882;25328;16232;3653;7829;10361;13863;20147;23726;26966;34234;9,4;13094,98;0,3769
930661101;93066;93;2379,7;8146;14309;22787;14641;3690;6608;9462;11400;16993;20395;26602;34721;9,4;13559,93;0,4076
930661102;93066;93;3649,1;7711;12848;21942;14231;3585;6588;8607;10778;15643;19554;24785;31912;8,9;12885,05;0,4074
930661103;93066;93;2868,8;6938;12757;22311;15373;2378;5769;7926;9986;15543;19897;25249;33411;14,1;14791,39;0,4401
930661104;93066;93;679,9;8006;12574;20814;12808;;;;;;;;;;;
930661501;93066;93;3285,4;7815;13819;22935;15120;3259;6213;8946;11098;17288;21010;25834;34679;10,6;13655,48;0,4164
930700101;93070;93;1360,4;6634;11849;17993;11359;1975;5441;7715;9603;13871;16501;19670;24829;12,6;9426,71;0,3879
930700102;93070;93;1608,8;8087;13501;20089;12002;3724;6966;9141;11533;15555;18108;22404;28037;7,5;10717,30;0,3683
930700103;93070;93;2257,3;8494;16066;25726;17232;4400;7286;10258;13233;19879;23771;27960;37738;8,6;14381,78;0,3948
930700104;93070;93;1620,7;8905;15309;24179;15274;3637;6735;9917;12023;18527;22201;26426;34182;9,4;13302,10;0,3909
930700105;93070;93;1607,0;7200;12626;19725;12525;1974;5813;8185;10275;15591;18348;21793;28203;14,3;12253,64;0,4108
930700106;93070;93;1861,8;8269;15571;25848;17579;3538;7068;9772;12222;19066;23364;28474;36162;10,2;15074,31;0,4119
930700107;93070;93;1290,3;9400;17796;28699;19299;4292;7991;11168;14363;22368;26360;30588;38009;8,9;15146,72;0,3868
930700108;93070;93;1846,1;9246;16259;25292;16046;4462;7670;10529;13383;19651;23547;27144;35049;7,9;14141,81;0,3814
930700109;93070;93;2224,4;9387;16195;24611;15224;4034;7643;10903;13733;19437;22514;26781;34373;8,5;12759,71;0,3715
930700110;93070;93;1710,0;8078;14207;24179;16101;3496;6810;9375;11841;17625;21452;26635;34421;9,8;13651,73;0,4079
930700111;93070;93;1652,3;8046;15861;26140;18094;3339;7231;9417;12897;20067;23916;28673;36551;10,9;17012,97;0,4234
930700112;93070;93;1316,4;6440;12265;21257;14817;2819;5444;7262;9508;15027;18760;23201;29774;10,6;13076,32;0,4252
930700113;93070;93;1922,8;7639;14390;23339;15700;3448;6416;8948;11479;17758;20843;26296;33081;9,6;14454,55;0,4135
930700114;93070;93;2186,1;8103;15234;24811;16708;2810;6412;9046;12154;18580;22473;27174;36667;13,0;16888,92;0,4324
930700115;93070;93;1447,1;6104;11331;18659;12555;1772;4687;7031;8501;13713;16939;21365;27640;15,6;11578,00;0,4342
930700116;93070;93;1439,5;6357;13546;23113;16756;1676;5310;7518;10140;16520;20371;26174;33460;20,0;15197,97;0,4490
930700117;93070;93;2694,3;7624;14880;23238;15614;3283;6707;8742;11683;17388;21052;26112;33705;10,3;16301,00;0,4162
930700118;93070;93;1800,6;7865;14107;23242;15377;3526;6635;8749;11367;16947;21300;25762;32791;9,3;13531,48;0,4040
930710101;93071;93;1306,4;7845;12085;17824;9979;3957;6880;8914;10452;14337;16036;20229;24852;6,3;8772,02;0,3448
930710102;93071;93;812,0;5789;9989;14607;8818;;;;;;;;;;;
930710103;93071;93;1396,0;6538;9906;14876;8338;2444;5425;7251;8446;11732;13795;15935;19543;8,0;6891,62;0,3453
930710104;93071;93;1520,2;9708;16215;23924;14216;4898;8320;10979;13801;19171;21612;25894;31753;6,5;11085,39;0,3382
930710105;93071;93;1080,3;6655;11694;16661;10006;2995;5447;7465;9457;13010;15283;18073;22808;7,6;8195,31;0,3619
930710106;93071;93;2196,1;5595;9333;14466;8871;2097;4785;6409;7628;11107;13148;16064;20107;9,6;7123,24;0,3712
930710107;93071;93;1504,4;6053;9951;14789;8736;3183;5362;6864;8323;11523;13658;15925;19821;6,2;6969,37;0,3480
930710108;93071;93;1813,3;7148;11165;16984;9836;3317;5770;8041;9359;13058;15383;18731;24357;7,3;9633,44;0,3766
930710109;93071;93;1719,8;12345;19239;27365;15020;6888;11090;13810;16534;22218;25165;29319;34519;5,0;12045,01;0,3103
930710110;93071;93;1223,6;10340;18572;27557;17217;5554;8923;12084;15471;22287;25980;30505;37605;6,8;14282,58;0,3647
930710111;93071;93;2199,9;6402;10865;16652;10250;2574;5483;7149;9268;13221;15255;18088;22495;8,7;8347,95;0,3691
930710112;93071;93;1311,5;6558;11538;16532;9974;2540;5567;7383;9623;12910;15308;18202;23139;9,1;7735,41;0,3535
930710113;93071;93;1569,8;7768;12952;19077;11309;3491;6544;8952;11091;15159;17810;21766;27257;7,8;11042,74;0,3756
930710114;93071;93;1183,7;13062;19433;27033;13971;6370;11803;14006;16603;22379;25458;29165;34653;5,4;11757,71;0,3056
930710115;93071;93;1120,1;15085;22577;29671;14586;9034;13204;16114;19526;25205;28713;31417;36457;4,0;11546,37;0,2728
930710116;93071;93;1539,7;10952;18242;26782;15830;5517;9003;12722;15494;21476;24396;29219;34414;6,2;12501,38;0,3405
930710117;93071;93;1489,2;9489;15910;22199;12710;5147;8354;11025;13015;18160;20548;23614;29543;5,7;10407,77;0,3313
930710118;93071;93;1430,0;10063;16055;22791;12728;5506;9022;11267;13861;18854;20987;24695;30522;5,5;11004,73;0,3317
930710119;93071;93;1715,8;10660;17843;25234;14574;5409;9380;12673;15346;20680;23855;27077;33851;6,3;12543,84;0,3398
930710120;93071;93;1052,5;14760;21882;30577;15817;8364;12781;16026;18595;25085;28562;33243;40885;4,9;18885,27;0,3272
930710121;93071;93;1619,7;14536;22222;30485;15949;7401;11771;15919;19146;25142;28523;32509;40391;5,5;14950,97;0,3231
930720101;93072;93;474,6;9710;14022;18654;8944;;;;;;;;;;;
930720102;93072;93;988,6;4536;8418;13223;8687;833;3754;5506;6912;9921;12104;14699;18549;22,3;6811,08;0,3979
930720103;93072;93;1154,4;4811;9346;14015;9204;584;4044;5391;7101;10896;13358;15375;19755;33,8;7315,23;0,4040
