accessibility,activesentropy,collcost,constrcost,empentropy,euclpace,expcollab,extdecrepitude,extgrowth,failed,gametype,lambdaacc,realcollab,regionalproba,stability,traveldistance,wantedcollab,withextd
0.6844313992535871,0.9985841944942171,9.000000000000001E-4,0.001,0.997143956778092,6.0,0.44325136962864264,0.24985587635318438,13.0,0.0,discrete-choices,0.01,0.25,0.0,0.025910196865866764,39.68000452000374,0.625,true
0.6836800749740051,0.9989459179437399,9.000000000000001E-4,0.001,0.9971770559215215,6.0,0.44325136962864664,0.185801582400409,5.0,0.0,discrete-choices,0.01,0.25,0.0,0.056617196457248734,39.799326943910735,0.5,true
0.68461894842032,0.9984352180337225,9.000000000000001E-4,0.001,0.9970308425170356,6.0,0.4432513696286735,0.23111422044252208,13.0,0.0,discrete-choices,0.01,0.25,0.0,0.027219467922431358,39.64797112539904,0.625,true
0.6834668192842221,0.9986485201990639,9.000000000000001E-4,0.001,0.9965652054919918,6.0,0.44325136962864775,0.19826237714915418,5.0,0.0,discrete-choices,0.01,0.0,0.0,0.0575303271182447,39.83042445234637,0.25,true
0.6835889331711015,0.9988372313155233,9.000000000000001E-4,0.001,0.9970888997098541,6.0,0.44325136962865513,0.26459564734578406,9.0,0.0,discrete-choices,0.01,0.25,0.0,0.030686779935389638,39.81299028915921,0.375,true
0.6842717841950803,0.998707194788834,9.000000000000001E-4,0.001,0.9972022987475477,6.0,0.44325136962863,0.15689899290394824,5.0,0.0,discrete-choices,0.01,0.0,0.0,0.05789571648324754,39.70552838713081,0.5,true
0.6834078711193048,0.9988641137271972,9.000000000000001E-4,0.001,0.9970983779078781,6.0,0.4432513696286382,0.14141235907622374,1.0,0.0,discrete-choices,0.01,0.5,0.0,0.07624640351052869,39.84144903106171,0.625,true
0.683474528527025,0.9989337249651875,9.000000000000001E-4,0.001,0.9971509233915825,6.0,0.44325136962862716,0.1386002766146433,1.0,0.0,discrete-choices,0.01,0.5,0.0,0.07578313737513821,39.831942372090246,0.625,true
0.6834269691718949,0.9989969049321455,9.000000000000001E-4,0.001,0.9971543682865847,6.0,0.44325136962864325,0.13564641348804915,1.0,0.0,discrete-choices,0.01,0.25,0.0,0.07438944123417911,39.839076367723976,0.625,true
0.6844421206382038,0.9985323508270193,9.000000000000001E-4,0.001,0.997106521243773,6.0,0.4432513696286487,0.12498461304287209,1.0,0.0,discrete-choices,0.01,0.0,0.0,0.06648652244953421,39.67803716669323,0.125,true
