accessibility,activesentropy,empentropy,euclpace,expcollab,extdecrepitude,failed,gametype,lambdaacc,realcollab,regionalproba,stability,traveldistance,wantedcollab
0.9678373303042445,0.9991561077787386,0.9963321383779463,4.072568849451523,0.375,0.0,0.0,simple-nash,0.001190584419843866,0.25,0.0,0.022748782753076062,27.560198633032922,0.375
0.96788525987307,0.9991744332505429,0.9961438794137525,4.072568849451523,0.375,0.0,0.0,simple-nash,0.001190584419843866,0.0,0.0,0.021122120196146926,27.518277418136922,0.375
0.9678647778275865,0.999210786712529,0.9963063336677189,4.072568849451523,0.625,0.0,0.0,simple-nash,0.001190584419843866,0.25,0.0,0.02100203830807864,27.53622387758998,0.625
0.9678893945717864,0.9991992743257272,0.9961534876274032,4.072568849451523,0.0,0.0,0.0,random,0.001190584419843866,0.0,0.0,0.019961406675971457,27.51467208616803,0.0
0.9678852598730695,0.9991744332505423,0.9961438794137532,4.072568849451523,0.75,0.0,0.0,simple-nash,0.001190584419843866,0.5,0.0,0.02112212019614662,27.51827741813695,0.75
0.9678828584653072,0.9991645182214409,0.9961522740998788,4.072568849451523,0.25,0.0,0.0,simple-nash,0.001190584419843866,0.0,0.0,0.020940160257943735,27.520380104494844,0.25
0.9678715880027743,0.9991779212814123,0.9962468413309176,4.072568849451523,0.75,0.0,0.0,simple-nash,0.001190584419843866,0.5,0.0,0.02223653351086567,27.530248576100096,0.75
0.9678670973646166,0.999100985027345,0.9961498063119347,4.072568849451523,0.0,0.0,0.0,random,0.001190584419843866,0.0,0.0,0.024987291733998163,27.53413060041906,0.0
0.9678750481293503,0.9991378389652303,0.9959844556566754,4.072568849451523,0.0,0.0,0.0,random,0.001190584419843866,0.0,0.0,0.021317880496105394,27.527138787061997,0.0
0.9678893945717851,0.9991992743257277,0.9961534876274044,4.072568849451523,0.0,0.0,0.0,random,0.001190584419843866,0.0,0.0,0.019961406675971523,27.514672086168066,0.0
0.9678754470677849,0.9991849108915016,0.9962507228007259,4.072568849451523,0.0,0.0,0.0,random,0.001190584419843866,0.0,0.0,0.02047158747365563,27.526909237852607,0.0
0.9678845792818263,0.9992043367008612,0.9962245904975742,4.072568849451523,0.0,0.0,0.0,random,0.001190584419843866,0.0,0.0,0.020610132471297952,27.518910888731796,0.0
0.9678678433785399,0.9990906162890274,0.9960696242758925,4.072568849451523,0.0,0.0,0.0,random,0.001190584419843866,0.0,0.0,0.02512839377377188,27.533464953398962,0.0
0.9678776522396558,0.9991609220214813,0.996196864732512,4.072568849451523,0.0,0.0,0.0,random,0.001190584419843866,0.0,0.0,0.02253994995817235,27.524938778101568,0.0
0.9678539944303094,0.999055535635997,0.9960766737913319,4.072568849451523,0.0,0.0,0.0,random,0.001190584419843866,0.0,0.0,0.02668349121390293,27.545555442915482,0.0
0.9678880461090785,0.9992065880856971,0.9962009934199934,4.072568849451523,0.0,0.0,0.0,random,0.001190584419843866,0.0,0.0,0.019698368390430914,27.515877195668736,0.0
0.9286026002763758,0.999175176454741,0.9962800962479255,4.8186142430219805,0.6106392339492298,0.0,0.0,discrete-choices,0.0023002251392589676,0.0,0.5,0.02019624310255188,32.47662322869819,0.5
0.9285915463094524,0.9992086908177528,0.9964767705093036,4.8186142430219805,0.6106392339492586,0.0,0.0,discrete-choices,0.0023002251392589676,1.0,0.5,0.021261880344800737,32.48202539832972,1.0
0.9285915463094534,0.999208690817753,0.9964767705093043,4.8186142430219805,0.6106392339492291,0.0,0.0,discrete-choices,0.0023002251392589676,0.0,0.5,0.02126188034480078,32.48202539832976,0.16666666666666666
0.9285441180005689,0.9992456303656951,0.9966307984039984,4.8186142430219805,0.6106392339492024,0.0,0.0,discrete-choices,0.0023002251392589676,0.0,0.5,0.0212446746980202,32.504668927807366,0.5
0.9285400594643218,0.9992006096689813,0.9965670652709808,4.8186142430219805,0.6106392339491814,0.0,0.0,discrete-choices,0.0023002251392589676,0.0,0.5,0.023072341254302974,32.506459884765555,0.5
0.9285989715437301,0.9991979211506817,0.9964338064462213,4.8186142430219805,0.6106392339492295,0.0,0.0,discrete-choices,0.0023002251392589676,0.0,0.5,0.0202816400334268,32.47847481403431,0.5
0.9285894698232835,0.9991477047860127,0.996343866448105,4.8186142430219805,0.6106392339493196,0.0,0.0,discrete-choices,0.0023002251392589676,0.0,0.5,0.021425631383392724,32.482908831662684,0.5
0.9285788282524361,0.9991699598608159,0.9964280697930564,4.8186142430219805,0.610639233949211,0.0,0.0,discrete-choices,0.0023002251392589676,0.0,0.5,0.023186188148201958,32.488010007569606,0.5
0.9286026002763762,0.9991751764547415,0.9962800962479269,4.8186142430219805,0.6106392339491981,0.0,0.0,discrete-choices,0.0023002251392589676,0.0,0.5,0.020196243102551966,32.476623228698195,0.25
0.9286024314568858,0.9991880004569828,0.9963467400565126,4.8186142430219805,0.6106392339492251,0.0,0.0,discrete-choices,0.0023002251392589676,0.0,0.5,0.020579421238005838,32.47675463420449,0.5
0.928599334295989,0.9992283240213206,0.9964937766635995,4.8186142430219805,0.25,0.0,0.0,simple-nash,0.0023002251392589676,0.0,0.5,0.020162666631617743,32.47835394269337,0.25
0.9285611211230921,0.9991022759125691,0.9961812215975784,4.8186142430219805,0.625,0.0,0.0,simple-nash,0.0023002251392589676,0.5,0.5,0.02541615213858811,32.496302464071,0.625
0.9286024314568868,0.9991880004569833,0.9963467400565125,4.8186142430219805,0.8333333333333334,0.0,0.0,simple-nash,0.0023002251392589676,0.6666666666666666,0.5,0.02057942123800584,32.47675463420449,0.8333333333333334
0.9285591917978859,0.9991206500779176,0.9963410629320737,4.8186142430219805,0.3333333333333333,0.0,0.0,simple-nash,0.0023002251392589676,0.0,0.5,0.025540877242941823,32.49726848684732,0.3333333333333333
0.9285788282524348,0.9991699598608154,0.9964280697930562,4.8186142430219805,0.5,0.0,0.0,simple-nash,0.0023002251392589676,0.0,0.5,0.023186188148201906,32.48801000756962,0.5
0.9284890580822799,0.9991995396421458,0.9966548044197426,4.8186142430219805,0.5,0.0,0.0,simple-nash,0.0023002251392589676,0.0,0.5,0.023364540071603067,32.53078651840234,0.5
0.9285946779038284,0.9991698136920696,0.9963288660552344,4.8186142430219805,0.5,0.0,0.0,simple-nash,0.0023002251392589676,0.0,0.5,0.021751491162468058,32.48042437767884,0.5
0.9285803261567342,0.9992509403247534,0.9965796673467288,4.8186142430219805,1.0,0.0,0.0,simple-nash,0.0023002251392589676,1.0,0.5,0.020245063458437802,32.487455287250036,1.0
0.9285327482612941,0.9990787307622577,0.996195973406834,4.8186142430219805,0.0,0.0,0.0,random,0.0023002251392589676,0.0,0.5,0.026979934501145247,32.50977493705503,0.0
0.9285894698232839,0.9991477047860119,0.996343866448105,4.8186142430219805,0.5,0.0,0.0,simple-nash,0.0023002251392589676,0.3333333333333333,0.5,0.021425631383392582,32.4829088316627,0.5
0.9285923888118361,0.9991429734453928,0.9961806582892292,4.8186142430219805,0.5,0.0,0.0,simple-nash,0.0023002251392589676,0.0,0.5,0.020878999627520017,32.481410155870655,0.5
0.928592388811837,0.9991429734453944,0.9961806582892295,4.8186142430219805,0.0,0.0,0.0,random,0.0023002251392589676,0.0,0.5,0.020878999627519924,32.48141015587069,0.0
0.9285400594643214,0.9992006096689808,0.9965670652709814,4.8186142430219805,0.0,0.0,0.0,random,0.0023002251392589676,0.0,0.5,0.02307234125430311,32.506459884765526,0.0
0.9285803261567331,0.9992509403247521,0.9965796673467288,4.8186142430219805,0.0,0.0,0.0,random,0.0023002251392589676,0.0,0.5,0.020245063458438097,32.48745528725004,0.0
0.928592388811836,0.9991429734453933,0.9961806582892293,4.8186142430219805,0.0,0.0,0.0,random,0.0023002251392589676,0.0,0.5,0.020878999627520007,32.48141015587064,0.0
0.928544118000569,0.9992456303656948,0.9966307984039982,4.8186142430219805,0.0,0.0,0.0,random,0.0023002251392589676,0.0,0.5,0.021244674698020365,32.50466892780741,0.0
0.9286054059117113,0.9991898570948173,0.996331546813504,4.8186142430219805,0.0,0.0,0.0,random,0.0023002251392589676,0.0,0.5,0.02006098099905705,32.47532958132739,0.0
0.9285989715437297,0.9991979211506823,0.9964338064462215,4.8186142430219805,0.0,0.0,0.0,random,0.0023002251392589676,0.0,0.5,0.020281640033426866,32.47847481403435,0.0
0.9286024314568864,0.9991880004569833,0.9963467400565119,4.8186142430219805,0.0,0.0,0.0,random,0.0023002251392589676,0.0,0.5,0.020579421238006053,32.476754634204454,0.0
0.9285788354890572,0.9992364785990606,0.9965665168745885,4.8186142430219805,0.0,0.0,0.0,random,0.0023002251392589676,0.0,0.5,0.020256978245920543,32.48816327631968,0.0
0.9286026002763765,0.9991751764547413,0.9962800962479264,4.8186142430219805,0.6106392339492416,0.0,0.0,discrete-choices,0.0023002251392589676,0.5,0.0,0.02019624310255219,32.47662322869818,0.75
0.9285803261567329,0.9992509403247529,0.9965796673467276,4.8186142430219805,0.6106392339492128,0.0,0.0,discrete-choices,0.0023002251392589676,0.75,0.0,0.020245063458437774,32.487455287250036,0.875
0.9285923888118368,0.9991429734453922,0.9961806582892299,4.8186142430219805,0.6106392339491986,0.0,0.0,discrete-choices,0.0023002251392589676,0.25,0.0,0.02087899962752003,32.48141015587066,0.5
0.9285611211230941,0.9991022759125703,0.9961812215975793,4.8186142430219805,0.6106392339492299,0.0,0.0,discrete-choices,0.0023002251392589676,0.25,0.0,0.025416152138588284,32.49630246407102,0.625
0.9285304304842954,0.9990941784501497,0.996296092269672,4.8186142430219805,0.6106392339492281,0.0,0.0,discrete-choices,0.0023002251392589676,0.0,0.0,0.026400761216248986,32.510860942979086,0.25
0.9285441180005692,0.9992456303656951,0.9966307984039988,4.8186142430219805,0.6106392339492386,0.0,0.0,discrete-choices,0.0023002251392589676,0.75,0.0,0.021244674698020334,32.50466892780736,0.75
0.9285304304842944,0.9990941784501512,0.9962960922696723,4.8186142430219805,0.6106392339492424,0.0,0.0,discrete-choices,0.0023002251392589676,0.5,0.0,0.026400761216248823,32.51086094297904,0.75
0.928522298462598,0.9991338177611956,0.9964852463550063,4.8186142430219805,0.6106392339491862,0.0,0.0,discrete-choices,0.0023002251392589676,0.0,0.0,0.025428345995749564,32.51478615144922,0.5
0.9285720866899687,0.9991907942973755,0.9965207187293049,4.8186142430219805,0.6106392339492145,0.0,0.0,discrete-choices,0.0023002251392589676,0.25,0.0,0.02111054219835405,32.491329316585656,0.5
0.9285720866899688,0.9991907942973742,0.9965207187293051,4.8186142430219805,0.6106392339492471,0.0,0.0,discrete-choices,0.0023002251392589676,0.0,0.0,0.02111054219835422,32.4913293165856,0.125
0.9286020614249947,0.9992253241087693,0.9964804136879108,4.8186142430219805,0.625,0.0,0.0,simple-nash,0.0023002251392589676,0.25,0.0,0.019847226342829778,32.47705107732515,0.625
0.9285327482612934,0.9990787307622584,0.9961959734068349,4.8186142430219805,1.0,0.0,0.0,simple-nash,0.0023002251392589676,1.0,0.0,0.02697993450114538,32.50977493705499,1.0
0.9285591917978877,0.9991206500779195,0.996341062932073,4.8186142430219805,0.5,0.0,0.0,simple-nash,0.0023002251392589676,0.5,0.0,0.025540877242942003,32.497268486847325,0.5
0.9285611211230932,0.9991022759125706,0.9961812215975787,4.8186142430219805,0.625,0.0,0.0,simple-nash,0.0023002251392589676,0.5,0.0,0.02541615213858814,32.49630246407099,0.625
0.9285222984625976,0.9991338177611951,0.9964852463550068,4.8186142430219805,0.375,0.0,0.0,simple-nash,0.0023002251392589676,0.0,0.0,0.025428345995749668,32.514786151449194,0.375
0.9285946779038281,0.9991698136920698,0.9963288660552347,4.8186142430219805,0.5,0.0,0.0,simple-nash,0.0023002251392589676,0.25,0.0,0.02175149116246808,32.48042437767888,0.5
0.9285304304842943,0.999094178450151,0.9962960922696716,4.8186142430219805,0.0,0.0,0.0,random,0.0023002251392589676,0.0,0.0,0.02640076121624886,32.51086094297904,0.0
0.9285993342959874,0.9992283240213217,0.9964937766635995,4.8186142430219805,0.375,0.0,0.0,simple-nash,0.0023002251392589676,0.25,0.0,0.02016266663161764,32.478353942693325,0.375
0.9285449152924949,0.9991338666175222,0.9964333890951522,4.8186142430219805,0.375,0.0,0.0,simple-nash,0.0023002251392589676,0.25,0.0,0.025375974781841837,32.50406719854604,0.375
0.9285327482612944,0.9990787307622577,0.9961959734068344,4.8186142430219805,0.625,0.0,0.0,simple-nash,0.0023002251392589676,0.25,0.0,0.026979934501145303,32.50977493705499,0.625
0.9285817136334827,0.9991392662667149,0.9962763015761621,4.8186142430219805,0.0,0.0,0.0,random,0.0023002251392589676,0.0,0.0,0.02350444570522482,32.48655199563974,0.0
0.9285788282524355,0.9991699598608154,0.9964280697930561,4.8186142430219805,0.0,0.0,0.0,random,0.0023002251392589676,0.0,0.0,0.023186188148201854,32.48801000756962,0.0
0.9285788354890577,0.9992364785990622,0.9965665168745883,4.8186142430219805,0.5,0.0,0.0,simple-nash,0.0023002251392589676,0.0,0.0,0.020256978245920904,32.48816327631965,0.5
0.9285989715437296,0.9991979211506815,0.9964338064462206,4.8186142430219805,0.0,0.0,0.0,random,0.0023002251392589676,0.0,0.0,0.02028164003342653,32.47847481403433,0.0
0.9285591917978864,0.9991206500779195,0.9963410629320736,4.8186142430219805,0.0,0.0,0.0,random,0.0023002251392589676,0.0,0.0,0.02554087724294203,32.49726848684733,0.0
0.9286024314568861,0.9991880004569835,0.9963467400565125,4.8186142430219805,0.0,0.0,0.0,random,0.0023002251392589676,0.0,0.0,0.02057942123800613,32.4767546342045,0.0
0.9286024314568857,0.9991880004569823,0.9963467400565126,4.8186142430219805,0.0,0.0,0.0,random,0.0023002251392589676,0.0,0.0,0.02057942123800599,32.47675463420446,0.0
0.92853317160509,0.9990745206232554,0.9960197653446388,4.8186142430219805,0.0,0.0,0.0,random,0.0023002251392589676,0.0,0.0,0.026244249826189257,32.50957341319455,0.0
0.9286024314568866,0.9991880004569833,0.9963467400565122,4.8186142430219805,0.0,0.0,0.0,random,0.0023002251392589676,0.0,0.0,0.02057942123800586,32.47675463420451,0.0
0.9286024314568863,0.999188000456983,0.9963467400565117,4.8186142430219805,0.0,0.0,0.0,random,0.0023002251392589676,0.0,0.0,0.02057942123800615,32.47675463420448,0.0
0.9017193818061007,0.9991990355774317,0.9966654478271185,2.9706486442964817,0.6106392339492038,0.0,0.0,discrete-choices,0.005234828810262238,0.3333333333333333,0.5,0.023284878350093633,19.99822510370117,0.5
0.9017409884942902,0.9991702851826535,0.9965620907115195,2.9706486442964817,0.6106392339492548,0.0,0.0,discrete-choices,0.005234828810262238,0.0,0.5,0.023561824171887947,19.993513997591098,0.5
0.9016822316904999,0.9990819298637951,0.9962717117286247,2.9706486442964817,0.610639233949273,0.0,0.0,discrete-choices,0.005234828810262238,0.5,0.5,0.027169802148926565,20.00610727159362,0.75
0.9017654739368517,0.9992184926593638,0.9966381079726254,2.9706486442964817,0.6106392339492075,0.0,0.0,discrete-choices,0.005234828810262238,0.0,0.5,0.020606582251537494,19.988289804961134,0.0
0.9017324353583354,0.9992370757033606,0.9967176504425749,2.9706486442964817,0.6106392339492817,0.0,0.0,discrete-choices,0.005234828810262238,0.5,0.5,0.021513292670752,19.99546480282803,0.75
0.9016859719557856,0.9992096979075732,0.9967231956465294,2.9706486442964817,0.6106392339492169,0.0,0.0,discrete-choices,0.005234828810262238,0.6666666666666666,0.5,0.023459879630565804,20.005442694514734,0.6666666666666666
0.9017456150026765,0.9991321425526778,0.9963749975234465,2.9706486442964817,0.610639233949235,0.0,0.0,discrete-choices,0.005234828810262238,0.5,0.5,0.023804357490328627,19.992432953127192,0.75
0.9016658789891733,0.9991469355356086,0.9966307562537733,2.9706486442964817,0.6106392339492511,0.0,0.0,discrete-choices,0.005234828810262238,0.0,0.5,0.025845770191052234,20.0096938355393,0.5
0.9016782472841259,0.9990995126953107,0.9964008855520696,2.9706486442964817,0.6106392339492,0.0,0.0,discrete-choices,0.005234828810262238,0.75,0.5,0.02679413683262116,20.006960226512703,0.875
